#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 -0.7891	 -394.56137	 0.3946	  0	 0
0.003000	 -1.0777	 -359.23472	 0.3592	  0	 0
0.004000	 -1.3728	 -343.20990	 0.3432	  0	 0
0.005000	 -1.6610	 -332.20844	 0.3322	  0	 0
0.006000	 -1.9156	 -319.26656	 0.3193	  0	 0
0.007000	 -2.1673	 -309.61186	 0.3096	  0	 0
0.008000	 -2.4260	 -303.25614	 0.3033	  0	 0
0.009000	 -2.6795	 -297.72779	 0.2977	  0	 0
0.010000	 -2.9635	 -296.35432	 0.2964	  0	 0
0.001000	 -0.5081	 -508.14935	 0.5081	  0	 0
0.002000	 -0.8070	 -403.51852	 0.4035	  0	 0
0.003000	 -1.1148	 -371.59887	 0.3716	  0	 0
0.004000	 -1.4166	 -354.14326	 0.3541	  0	 0
0.005000	 -1.7126	 -342.51473	 0.3425	  0	 0
0.006000	 -2.0197	 -336.62436	 0.3366	  0	 0
0.007000	 -2.3340	 -333.42144	 0.3334	  0	 0
0.008000	 -2.6384	 -329.79698	 0.3298	  0	 0
0.009000	 -2.9251	 -325.01395	 0.3250	  0	 0
0.010000	 -3.1884	 -318.84322	 0.3188	  0	 0
0.011000	 -3.4470	 -313.36101	 0.3134	  0	 0
0.012000	 -3.6970	 -308.08146	 0.3081	  0	 0
0.013000	 -3.9515	 -303.96093	 0.3040	  0	 0
0.014000	 -4.2022	 -300.15636	 0.3002	  0	 0
0.015000	 -4.4480	 -296.53237	 0.2965	  0	 0
0.016000	 -4.6932	 -293.32228	 0.2933	  0	 0
0.017000	 -4.9486	 -291.09247	 0.2911	  0	 0
0.018000	 -5.2111	 -289.50495	 0.2895	  0	 0
0.019000	 -5.4709	 -287.94188	 0.2879	  0	 0
0.020000	 -5.7296	 -286.48145	 0.2865	  0	 0
0.021000	 -5.9939	 -285.42590	 0.2854	  0	 0
0.022000	 -6.2595	 -284.52181	 0.2845	  0	 0
0.023000	 -6.5351	 -284.13423	 0.2841	  0	 0
0.024000	 -6.8003	 -283.34657	 0.2833	  0	 0
0.025000	 -7.0653	 -282.61018	 0.2826	  0	 0
0.026000	 -7.3203	 -281.55026	 0.2816	  0	 0
0.027000	 -7.5641	 -280.15132	 0.2802	  0	 0
0.028000	 -7.8243	 -279.44005	 0.2794	  0	 0
0.029000	 -8.0847	 -278.78257	 0.2788	  0	 0
0.030000	 -8.3343	 -277.80886	 0.2778	  0	 0
0.031000	 -8.5765	 -276.66175	 0.2767	  0	 0
0.032000	 -8.7986	 -274.95664	 0.2750	  0	 0
0.033000	 -9.0161	 -273.21634	 0.2732	  0	 0
0.034000	 -9.2560	 -272.23516	 0.2722	  0	 0
0.035000	 -9.4949	 -271.28315	 0.2713	  0	 0
0.036000	 -9.7254	 -270.14966	 0.2701	  0	 0
0.037000	 -9.9597	 -269.18063	 0.2692	  0	 0
0.038000	 -10.1914	 -268.19505	 0.2682	  0	 0
0.039000	 -10.4157	 -267.06895	 0.2671	  0	 0
0.040000	 -10.6549	 -266.37318	 0.2664	  0	 0
0.041000	 -10.9082	 -266.05254	 0.2661	  1	 1
0.042000	 -11.1680	 -265.90403	 0.2659	  2	 2
0.043000	 -11.4179	 -265.53266	 0.2655	  3	 3
0.044000	 -11.6647	 -265.10601	 0.2651	  4	 4
0.045000	 -11.9309	 -265.13012	 0.2651	  5	 5
0.046000	 -12.1865	 -264.92411	 0.2649	  6	 6
0.047000	 -12.4303	 -264.47362	 0.2645	  7	 7
0.048000	 -12.6730	 -264.02154	 0.2640	  8	 8
0.049000	 -12.9283	 -263.84337	 0.2638	  9	 9
0.050000	 -13.1609	 -263.21712	 0.2632	  10	 10
0.051000	 -13.4048	 -262.83920	 0.2628	  11	 11
0.052000	 -13.6412	 -262.33126	 0.2623	  12	 12
0.053000	 -13.9038	 -262.33549	 0.2623	  13	 13
0.054000	 -14.1691	 -262.39092	 0.2624	  14	 14
0.055000	 -14.4451	 -262.63732	 0.2626	  15	 15
0.056000	 -14.7008	 -262.51476	 0.2625	  16	 16
0.057000	 -14.9601	 -262.45760	 0.2625	  17	 17
0.058000	 -15.1879	 -261.86005	 0.2619	  18	 18
0.059000	 -15.3999	 -261.01592	 0.2610	  19	 19
0.060000	 -15.6419	 -260.69894	 0.2607	  20	 20


Average of all Threads:

meanx = -15.64194	 meanspeed = -260.69894	 mu = 0.26070

