#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.019998	 0.0056	 0.28118	 0.1406	  0	 0
0.029997	 0.0141	 0.46956	 0.2348	  0	 0
0.039998	 0.0264	 0.65941	 0.3297	  0	 0
0.049998	 0.0212	 0.42395	 0.2120	  0	 0
0.059998	 0.0486	 0.81044	 0.4052	  0	 0
0.069998	 0.0531	 0.75922	 0.3796	  0	 0
0.079998	 0.0716	 0.89451	 0.4473	  0	 0
0.089998	 0.0840	 0.93375	 0.4669	  0	 0
0.099998	 0.0911	 0.91096	 0.4555	  0	 0
0.010000	 -0.0157	 -1.57291	 -0.7865	  0	 0
0.020000	 -0.0063	 -0.31608	 -0.1580	  0	 0
0.030000	 -0.0158	 -0.52641	 -0.2632	  0	 0
0.040000	 -0.0293	 -0.73147	 -0.3657	  0	 0
0.050000	 -0.0085	 -0.16948	 -0.0847	  0	 0
0.060000	 -0.0035	 -0.05764	 -0.0288	  0	 0
0.070000	 -0.0004	 -0.00514	 -0.0026	  0	 0
0.080000	 0.0132	 0.16497	 0.0825	  0	 0
0.090000	 0.0273	 0.30300	 0.1515	  0	 0
0.100000	 0.0146	 0.14584	 0.0729	  0	 0
0.110000	 0.0252	 0.22903	 0.1145	  0	 0
0.120000	 0.0472	 0.39302	 0.1965	  0	 0
0.130000	 0.0576	 0.44286	 0.2214	  0	 0
0.140000	 0.0739	 0.52759	 0.2638	  0	 0
0.150000	 0.0725	 0.48354	 0.2418	  0	 0
0.160000	 0.0912	 0.56971	 0.2849	  0	 0
0.170000	 0.1112	 0.65419	 0.3271	  0	 0
0.180000	 0.1348	 0.74868	 0.3743	  0	 0
0.190000	 0.1314	 0.69180	 0.3459	  0	 0
0.200000	 0.1707	 0.85346	 0.4267	  0	 0
0.210000	 0.1866	 0.88874	 0.4444	  0	 0
0.220000	 0.1926	 0.87534	 0.4377	  0	 0
0.230000	 0.2078	 0.90362	 0.4518	  0	 0
0.240000	 0.1997	 0.83203	 0.4160	  0	 0
0.250000	 0.1984	 0.79348	 0.3967	  0	 0
0.260000	 0.2154	 0.82848	 0.4142	  0	 0
0.270000	 0.2180	 0.80726	 0.4036	  0	 0
0.280000	 0.2329	 0.83187	 0.4159	  0	 0
0.290000	 0.2408	 0.83029	 0.4151	  0	 0
0.300000	 0.2647	 0.88233	 0.4412	  0	 0
0.310000	 0.2753	 0.88816	 0.4441	  0	 0
0.320000	 0.2817	 0.88034	 0.4402	  0	 0
0.330000	 0.2847	 0.86269	 0.4313	  0	 0
0.340000	 0.2959	 0.87040	 0.4352	  0	 0
0.350000	 0.3284	 0.93826	 0.4691	  0	 0
0.360000	 0.3090	 0.85834	 0.4292	  0	 0
0.370000	 0.2831	 0.76504	 0.3825	  0	 0
0.380000	 0.3038	 0.79954	 0.3998	  0	 0
0.390000	 0.3006	 0.77072	 0.3854	  0	 0
0.400000	 0.2990	 0.74761	 0.3738	  0	 0
0.410000	 0.3079	 0.75099	 0.3755	  1	 1
0.420000	 0.3190	 0.75951	 0.3798	  2	 2
0.430000	 0.3281	 0.76312	 0.3816	  3	 3
0.440000	 0.3473	 0.78933	 0.3947	  4	 4
0.450000	 0.3653	 0.81171	 0.4059	  5	 5
0.460000	 0.3674	 0.79872	 0.3994	  6	 6
0.470000	 0.3741	 0.79588	 0.3979	  7	 7
0.480000	 0.3699	 0.77069	 0.3853	  8	 8
0.490000	 0.3739	 0.76304	 0.3815	  9	 9
0.500000	 0.3600	 0.72009	 0.3600	  10	 10
0.510000	 0.3686	 0.72279	 0.3614	  11	 11
0.520000	 0.3660	 0.70381	 0.3519	  12	 12
0.530000	 0.3746	 0.70683	 0.3534	  13	 13
0.540000	 0.3698	 0.68484	 0.3424	  14	 14
0.550000	 0.3787	 0.68846	 0.3442	  15	 15
0.560000	 0.3801	 0.67874	 0.3394	  16	 16
0.570000	 0.3892	 0.68277	 0.3414	  17	 17
0.580000	 0.3938	 0.67896	 0.3395	  18	 18
0.590000	 0.4039	 0.68464	 0.3423	  19	 19
0.600000	 0.4358	 0.72638	 0.3632	  20	 20


Average of all Threads:

meanx = 0.43583	 meanspeed = 0.72638	 mu = 0.36319

