#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.526356	 0.00065
0.019998	 1.739513	 0.00140
0.029997	 1.298794	 0.00562
0.039998	 1.228248	 0.00972
0.049998	 1.456907	 0.01977
0.059998	 1.539400	 0.02339
0.069998	 1.428787	 0.00258
0.079998	 1.296647	 0.01915
0.089998	 1.389641	 0.02877
0.099998	 1.466035	 0.04153
0.010000	 4.639190	 0.01034
0.020000	 2.551245	 0.01948
0.030000	 1.617370	 0.02261
0.040000	 1.641528	 0.02779
0.050000	 1.380482	 0.02525
0.060000	 1.288603	 0.02713
0.070000	 1.462245	 0.03150
0.080000	 1.393253	 0.03177
0.090000	 1.518044	 0.03340
0.100000	 1.411026	 0.03815
0.110000	 1.171566	 0.05199
0.120000	 1.159994	 0.02777
0.130000	 1.047212	 0.04609
0.140000	 1.151241	 0.05455
0.150000	 1.185013	 0.05554
0.160000	 1.169732	 0.08309
0.170000	 1.203334	 0.08569
0.180000	 1.126817	 0.09039
0.190000	 1.267163	 0.12441
0.200000	 1.291551	 0.15247
0.210000	 1.214352	 0.16618
0.220000	 1.191235	 0.16302
0.230000	 1.125476	 0.21196
0.240000	 1.153312	 0.22826
0.250000	 1.125671	 0.25782
0.260000	 1.137244	 0.30876
0.270000	 1.081656	 0.28796
0.280000	 1.087084	 0.34219
0.290000	 1.186395	 0.24357
0.300000	 1.125393	 0.26462
0.310000	 1.072634	 0.25324
0.320000	 1.100195	 0.23389
0.330000	 1.116482	 0.20837
0.340000	 1.102664	 0.23038
0.350000	 1.065983	 0.22929
0.360000	 1.023512	 0.26683
0.370000	 0.983041	 0.27836
0.380000	 1.017241	 0.35153
0.390000	 1.025006	 0.34541
0.400000	 1.041593	 0.33924
0.410000	 0.991652	 0.44178
0.420000	 0.984979	 0.44968
0.430000	 1.021254	 0.48622
0.440000	 0.985967	 0.46105
0.450000	 1.015647	 0.36092
0.460000	 0.993050	 0.39251
0.470000	 1.034831	 0.32093
0.480000	 1.018908	 0.33829
0.490000	 1.008198	 0.36218
0.500000	 0.960514	 0.35377
0.510000	 0.918260	 0.31180
0.520000	 0.897395	 0.32673
0.530000	 0.933472	 0.34365
0.540000	 0.938375	 0.35272
0.550000	 0.906027	 0.41944
0.560000	 0.911882	 0.34789
0.570000	 0.925820	 0.30013
0.580000	 0.944309	 0.29474
0.590000	 0.953676	 0.33633
0.600000	 0.978654	 0.38236


Average of all Threads:

meanx = 0.58719	 meanxsqu = 1.31020	 mthree = 0.38236

