#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 3.125752	 0.00126
0.019998	 1.594609	 -0.00084
0.029997	 1.196897	 -0.00456
0.039998	 0.905516	 -0.00677
0.049998	 1.144304	 0.00595
0.059998	 0.847352	 -0.00121
0.069998	 0.743793	 0.00355
0.079998	 0.529306	 0.01310
0.089998	 0.626428	 0.02770
0.099998	 0.654165	 0.04832
0.010000	 -2.257114	 0.00115
0.020000	 -0.534169	 0.00178
0.030000	 -0.525731	 0.01282
0.040000	 0.178275	 0.00672
0.050000	 0.286439	 0.02765
0.060000	 0.245717	 0.03911
0.070000	 0.535088	 0.05374
0.080000	 0.765828	 0.03954
0.090000	 0.705445	 0.05037
0.100000	 0.585898	 0.00652
0.110000	 0.583583	 0.00548
0.120000	 0.660059	 0.01757
0.130000	 0.728254	 -0.03780
0.140000	 0.590922	 -0.01797
0.150000	 0.540754	 0.00894
0.160000	 0.639791	 0.00556
0.170000	 0.769647	 -0.02329
0.180000	 0.752518	 -0.02632
0.190000	 0.683479	 -0.02761
0.200000	 0.668528	 0.00827
0.210000	 0.667554	 0.04518
0.220000	 0.639221	 0.04480
0.230000	 0.636926	 0.06235
0.240000	 0.530417	 0.02346
0.250000	 0.517306	 0.07516
0.260000	 0.473956	 0.05722
0.270000	 0.521892	 0.07615
0.280000	 0.536287	 0.10894
0.290000	 0.583616	 0.09114
0.300000	 0.550568	 0.12248
0.310000	 0.608219	 0.06833
0.320000	 0.638310	 0.08746
0.330000	 0.694691	 0.08314
0.340000	 0.665127	 0.08471
0.350000	 0.735060	 0.11655
0.360000	 0.731194	 0.10987
0.370000	 0.682237	 0.10407
0.380000	 0.715766	 0.10703
0.390000	 0.749864	 0.13922
0.400000	 0.716297	 0.16872
0.410000	 0.715634	 0.20882
0.420000	 0.727279	 0.21542
0.430000	 0.767860	 0.21666
0.440000	 0.775408	 0.22341
0.450000	 0.737148	 0.29956
0.460000	 0.763361	 0.27588
0.470000	 0.764823	 0.36427
0.480000	 0.748024	 0.36620
0.490000	 0.744044	 0.28717
0.500000	 0.737823	 0.29003
0.510000	 0.739178	 0.36659
0.520000	 0.743150	 0.33562
0.530000	 0.791436	 0.35870
0.540000	 0.782191	 0.46157
0.550000	 0.775471	 0.53524
0.560000	 0.738071	 0.62659
0.570000	 0.767347	 0.53801
0.580000	 0.786570	 0.45665
0.590000	 0.740583	 0.37675
0.600000	 0.769449	 0.50127


Average of all Threads:

meanx = 0.46167	 meanxsqu = 1.18957	 mthree = 0.50127

