#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.229690	 0.00199
0.019998	 0.724906	 0.00368
0.029997	 1.266995	 -0.00283
0.039998	 0.993076	 -0.00646
0.049998	 1.124469	 0.00728
0.059998	 1.034336	 0.00027
0.069998	 0.728280	 -0.00004
0.079998	 0.854589	 0.00005
0.089998	 0.621539	 0.00079
0.099998	 0.574048	 0.00293
0.010000	 0.892223	 -0.00022
0.020000	 0.475271	 0.00353
0.030000	 0.569015	 0.00900
0.040000	 0.895155	 0.02589
0.050000	 0.724634	 0.01666
0.060000	 0.665382	 0.01695
0.070000	 1.181260	 0.01142
0.080000	 1.382980	 0.01694
0.090000	 1.314019	 0.03148
0.100000	 1.352289	 0.02599
0.110000	 1.139746	 0.04676
0.120000	 1.065875	 0.05409
0.130000	 1.060873	 0.05420
0.140000	 1.080145	 0.06567
0.150000	 1.269382	 0.07905
0.160000	 1.165572	 0.09428
0.170000	 1.047227	 0.10835
0.180000	 1.052317	 0.12291
0.190000	 1.084703	 0.14553
0.200000	 1.148613	 0.11224
0.210000	 1.078336	 0.10021
0.220000	 1.012628	 0.11462
0.230000	 0.973520	 0.10489
0.240000	 1.002134	 0.14137
0.250000	 0.984560	 0.14156
0.260000	 1.074366	 0.15948
0.270000	 1.032499	 0.18125
0.280000	 0.997304	 0.21200
0.290000	 0.945885	 0.21551
0.300000	 1.025099	 0.27707
0.310000	 0.995899	 0.29801
0.320000	 0.960446	 0.27778
0.330000	 1.010705	 0.28590
0.340000	 0.935861	 0.27435
0.350000	 0.912193	 0.30396
0.360000	 0.931381	 0.27880
0.370000	 0.877291	 0.28853
0.380000	 0.865530	 0.30494
0.390000	 0.855098	 0.24001
0.400000	 0.851739	 0.21620
0.410000	 0.850744	 0.24876
0.420000	 0.822859	 0.20979
0.430000	 0.830511	 0.25457
0.440000	 0.847483	 0.35172
0.450000	 0.813810	 0.31564
0.460000	 0.808542	 0.32318
0.470000	 0.817683	 0.38903
0.480000	 0.800623	 0.37970
0.490000	 0.812646	 0.33296
0.500000	 0.768300	 0.34201
0.510000	 0.766285	 0.35243
0.520000	 0.754732	 0.32922
0.530000	 0.769478	 0.30715
0.540000	 0.800751	 0.37242
0.550000	 0.845894	 0.41723
0.560000	 0.836333	 0.42611
0.570000	 0.859382	 0.49109
0.580000	 0.839461	 0.48059
0.590000	 0.856061	 0.44685
0.600000	 0.887162	 0.40077


Average of all Threads:

meanx = 0.53230	 meanxsqu = 1.41431	 mthree = 0.40077

