#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 3.135497	 0.00044
0.019998	 1.375328	 0.00486
0.029997	 0.329975	 0.00514
0.039998	 0.613657	 0.00659
0.049998	 0.631512	 0.01106
0.059998	 0.546890	 0.01598
0.069998	 0.294780	 0.01153
0.079998	 0.194246	 0.01747
0.089998	 0.173959	 0.03389
0.099998	 0.233810	 0.00728
0.010000	 -2.217308	 0.00384
0.020000	 0.310627	 0.01339
0.030000	 0.004301	 0.01879
0.040000	 0.264233	 0.01845
0.050000	 -0.224909	 0.01834
0.060000	 -0.146408	 0.01586
0.070000	 -0.079075	 -0.00078
0.080000	 -0.185314	 0.01958
0.090000	 -0.105939	 0.02097
0.100000	 -0.087972	 0.02367
0.110000	 -0.047277	 0.02097
0.120000	 0.157099	 0.02400
0.130000	 0.169073	 0.03398
0.140000	 0.307094	 0.04656
0.150000	 0.334886	 0.03691
0.160000	 0.459533	 0.01145
0.170000	 0.522201	 0.02933
0.180000	 0.471428	 0.01153
0.190000	 0.590867	 -0.02976
0.200000	 0.678565	 -0.02322
0.210000	 0.668782	 -0.01757
0.220000	 0.765708	 -0.05202
0.230000	 0.716398	 -0.02591
0.240000	 0.665019	 0.01908
0.250000	 0.609926	 0.03710
0.260000	 0.627705	 0.01267
0.270000	 0.697501	 0.01202
0.280000	 0.684329	 0.01637
0.290000	 0.613363	 0.05734
0.300000	 0.607074	 0.09127
0.310000	 0.640930	 0.10587
0.320000	 0.618493	 0.14936
0.330000	 0.641745	 0.12348
0.340000	 0.595159	 0.12320
0.350000	 0.587836	 0.08568
0.360000	 0.587227	 0.12922
0.370000	 0.621555	 0.10905
0.380000	 0.634325	 0.13036
0.390000	 0.637956	 0.14821
0.400000	 0.664699	 0.15085
0.410000	 0.670724	 0.19432
0.420000	 0.745638	 0.16083
0.430000	 0.738079	 0.11058
0.440000	 0.727459	 0.13621
0.450000	 0.704671	 0.13263
0.460000	 0.716403	 0.17165
0.470000	 0.699163	 0.09868
0.480000	 0.689965	 0.11374
0.490000	 0.746162	 0.18996
0.500000	 0.740003	 0.16417
0.510000	 0.711730	 0.19870
0.520000	 0.709598	 0.24033
0.530000	 0.694478	 0.29703
0.540000	 0.744754	 0.23556
0.550000	 0.713000	 0.19258
0.560000	 0.705239	 0.18382
0.570000	 0.737026	 0.14900
0.580000	 0.732253	 0.19016
0.590000	 0.727296	 0.24934
0.600000	 0.759739	 0.19702


Average of all Threads:

meanx = 0.45584	 meanxsqu = 1.26122	 mthree = 0.19702

