#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0313	 1.56775	 0.0287	 0.69240	 0	 0
0.019998	 0.0275	 0.68766	 0.0504	 0.62018	 0	 0
0.029997	 0.0099	 0.16499	 0.0660	 0.54940	 0	 0
0.039998	 0.0245	 0.30683	 0.0815	 0.50542	 0	 0
0.049998	 0.0316	 0.31576	 0.1132	 0.56098	 0	 0
0.059998	 0.0328	 0.27345	 0.1287	 0.53195	 0	 0
0.069998	 0.0206	 0.14739	 0.1602	 0.57079	 0	 0
0.079998	 0.0155	 0.09712	 0.1832	 0.57177	 0	 0
0.089998	 0.0157	 0.08698	 0.2061	 0.57194	 0	 0
0.099998	 0.0234	 0.11690	 0.2141	 0.53380	 0	 0
0.010000	 -0.0222	 -1.10865	 0.1021	 2.53909	 0	 0
0.020000	 0.0062	 0.15531	 0.1216	 1.51985	 0	 0
0.030000	 0.0001	 0.00215	 0.1466	 1.22158	 0	 0
0.040000	 0.0106	 0.13212	 0.1545	 0.96516	 0	 0
0.050000	 -0.0112	 -0.11245	 0.1521	 0.76003	 0	 0
0.060000	 -0.0088	 -0.07320	 0.1717	 0.71515	 0	 0
0.070000	 -0.0055	 -0.03954	 0.1697	 0.60585	 0	 0
0.080000	 -0.0148	 -0.09266	 0.1885	 0.58836	 0	 0
0.090000	 -0.0095	 -0.05297	 0.2062	 0.57250	 0	 0
0.100000	 -0.0088	 -0.04399	 0.2075	 0.51855	 0	 0
0.110000	 -0.0052	 -0.02364	 0.2424	 0.55076	 0	 0
0.120000	 0.0189	 0.07855	 0.2627	 0.54660	 0	 0
0.130000	 0.0220	 0.08454	 0.2690	 0.51635	 0	 0
0.140000	 0.0430	 0.15355	 0.3071	 0.54500	 0	 0
0.150000	 0.0502	 0.16744	 0.3285	 0.54323	 0	 0
0.160000	 0.0735	 0.22977	 0.3622	 0.55746	 0	 0
0.170000	 0.0888	 0.26110	 0.3883	 0.55950	 0	 0
0.180000	 0.0849	 0.23571	 0.4085	 0.55731	 0	 0
0.190000	 0.1123	 0.29543	 0.4233	 0.54040	 0	 0
0.200000	 0.1357	 0.33928	 0.4402	 0.52728	 0	 0
0.210000	 0.1404	 0.33439	 0.4677	 0.53326	 0	 0
0.220000	 0.1685	 0.38285	 0.4764	 0.50916	 0	 0
0.230000	 0.1648	 0.35820	 0.4833	 0.49583	 0	 0
0.240000	 0.1596	 0.33251	 0.4928	 0.48684	 0	 0
0.250000	 0.1525	 0.30496	 0.5131	 0.48988	 0	 0
0.260000	 0.1632	 0.31385	 0.5240	 0.47827	 0	 0
0.270000	 0.1883	 0.34875	 0.5709	 0.49581	 0	 0
0.280000	 0.1916	 0.34216	 0.5845	 0.48907	 0	 0
0.290000	 0.1779	 0.30668	 0.5682	 0.46258	 0	 0
0.300000	 0.1821	 0.30354	 0.6025	 0.47448	 0	 0
0.310000	 0.1987	 0.32046	 0.6323	 0.47808	 0	 0
0.320000	 0.1979	 0.30925	 0.6776	 0.49875	 0	 0
0.330000	 0.2118	 0.32087	 0.7010	 0.49706	 0	 0
0.340000	 0.2024	 0.29758	 0.7010	 0.48533	 0	 0
0.350000	 0.2057	 0.29392	 0.6946	 0.46594	 0	 0
0.360000	 0.2114	 0.29361	 0.7175	 0.46722	 0	 0
0.370000	 0.2300	 0.31078	 0.7299	 0.45741	 0	 0
0.380000	 0.2410	 0.31716	 0.7713	 0.46923	 0	 0
0.390000	 0.2488	 0.31898	 0.7775	 0.45872	 0	 0
0.400000	 0.2659	 0.33235	 0.8492	 0.48659	 0	 0
0.410000	 0.2750	 0.33536	 0.8998	 0.50258	 1	 1
0.420000	 0.3132	 0.37282	 0.9250	 0.49225	 2	 2
0.430000	 0.3174	 0.36904	 0.9532	 0.49562	 3	 3
0.440000	 0.3201	 0.36373	 0.9510	 0.48215	 4	 4
0.450000	 0.3171	 0.35234	 0.9605	 0.47775	 5	 5
0.460000	 0.3295	 0.35820	 0.9805	 0.47385	 6	 6
0.470000	 0.3286	 0.34958	 0.9695	 0.45826	 7	 7
0.480000	 0.3312	 0.34498	 0.9681	 0.44707	 8	 8
0.490000	 0.3656	 0.37308	 1.0040	 0.44406	 9	 9
0.500000	 0.3700	 0.37000	 1.0504	 0.45675	 10	 10
0.510000	 0.3630	 0.35586	 1.0751	 0.46241	 11	 11
0.520000	 0.3690	 0.35480	 1.0788	 0.45318	 12	 12
0.530000	 0.3681	 0.34724	 1.0683	 0.44000	 13	 13
0.540000	 0.4022	 0.37238	 1.1009	 0.43481	 14	 14
0.550000	 0.3922	 0.35650	 1.1065	 0.43305	 15	 15
0.560000	 0.3949	 0.35262	 1.0961	 0.41969	 16	 16
0.570000	 0.4201	 0.36851	 1.1593	 0.43104	 17	 17
0.580000	 0.4247	 0.36613	 1.2118	 0.44458	 18	 18
0.590000	 0.4291	 0.36365	 1.2452	 0.44960	 19	 19
0.600000	 0.4558	 0.37987	 1.2612	 0.43893	 20	 20


Average of all Threads:

msd = 1.05343	 meanspd = 0.75974	 mu = 0.37987	 deff = 0.43893

