#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 -0.071407	 0.00050
0.019998	 1.252372	 0.00096
0.029997	 1.514089	 0.00016
0.039998	 1.479396	 0.00164
0.049998	 1.520163	 0.00564
0.059998	 1.486767	 0.00410
0.069998	 1.404089	 -0.00103
0.079998	 1.386076	 -0.00103
0.089998	 1.264650	 0.02542
0.099998	 1.413848	 0.03965
0.010000	 4.893498	 0.01233
0.020000	 2.780579	 0.01317
0.030000	 1.827975	 0.01431
0.040000	 1.812333	 0.01624
0.050000	 1.807328	 0.01979
0.060000	 1.833882	 0.01628
0.070000	 1.670224	 0.00668
0.080000	 1.648634	 0.02326
0.090000	 1.765596	 0.02512
0.100000	 1.467037	 0.02820
0.110000	 1.363635	 0.05502
0.120000	 1.306794	 0.05182
0.130000	 1.311945	 0.08009
0.140000	 1.221095	 0.10120
0.150000	 1.287022	 0.12865
0.160000	 1.189188	 0.14978
0.170000	 1.161432	 0.19730
0.180000	 1.121339	 0.16685
0.190000	 1.215007	 0.15904
0.200000	 1.173090	 0.12129
0.210000	 1.137586	 0.08759
0.220000	 1.105580	 0.07226
0.230000	 1.101347	 0.03119
0.240000	 1.034065	 0.03294
0.250000	 1.075209	 0.02966
0.260000	 0.998904	 0.05466
0.270000	 0.931891	 0.12214
0.280000	 0.921675	 0.12855
0.290000	 0.890077	 0.12814
0.300000	 0.882501	 0.12254
0.310000	 0.936372	 0.10626
0.320000	 0.945678	 0.10418
0.330000	 0.907981	 0.14106
0.340000	 0.897340	 0.16026
0.350000	 0.901125	 0.11010
0.360000	 0.915206	 0.06585
0.370000	 0.903865	 0.05779
0.380000	 0.955149	 0.10448
0.390000	 0.906004	 0.08555
0.400000	 0.938684	 0.09557
0.410000	 0.887871	 0.06873
0.420000	 0.917908	 0.10437
0.430000	 0.931728	 0.10525
0.440000	 0.926589	 0.11941
0.450000	 0.916790	 0.12894
0.460000	 0.940941	 0.15110
0.470000	 0.908796	 0.12455
0.480000	 0.872620	 0.15380
0.490000	 0.877404	 0.21514
0.500000	 0.867350	 0.24701
0.510000	 0.820394	 0.22433
0.520000	 0.823363	 0.19692
0.530000	 0.828310	 0.20405
0.540000	 0.817224	 0.17774
0.550000	 0.830959	 0.22384
0.560000	 0.830510	 0.15499
0.570000	 0.854317	 0.16688
0.580000	 0.840594	 0.18059
0.590000	 0.805459	 0.17568
0.600000	 0.801964	 0.28831


Average of all Threads:

meanx = 0.48118	 meanxsqu = 1.05426	 mthree = 0.28831

