#xpositions	 ypositions
0.09868	 -0.39373
0.74089	 0.02158
0.62751	 0.09868
0.23951	 0.41606
0.12616	 0.24689
0.74362	 0.15719
0.05255	 0.39947
0.23503	 -0.41679
0.33644	 0.16523
0.75126	 -0.12942
0.41928	 0.51000
0.51035	 -0.12340
0.61729	 -0.25389
0.47905	 -0.30980
0.22512	 0.56381
0.23753	 0.24622
0.85770	 0.08647
0.52258	 -0.15032
0.55130	 -0.34458
0.05476	 -0.09817
0.09587	 -0.61672
0.46086	 0.11891
0.42228	 0.27548
0.16782	 -0.45478
0.48132	 -0.01801
0.25924	 0.54656
0.64601	 -0.30346
0.84531	 0.08672
0.38492	 -0.28583
0.14248	 0.45835
0.25417	 -0.63075
0.44929	 0.24537
0.13480	 -0.51434
0.56661	 -0.06709
0.69328	 0.00160
0.26929	 0.26594
0.36185	 -0.10434
0.46496	 0.33297
0.07997	 0.27790
0.10224	 -0.76328
0.60260	 -0.38197
0.11939	 -0.21428
0.27825	 0.16184
0.56900	 -0.14166
0.20563	 -0.38803
0.08986	 -0.67445
0.33062	 0.06195
0.47545	 0.32741
0.95926	 -0.04536
0.08582	 -0.25621
0.34227	 0.16568
0.00827	 -0.00619
0.46254	 -0.21011
0.14160	 -0.24806
0.77168	 -0.00515
0.19169	 -0.17209
0.40330	 0.11895
0.61540	 0.36749
0.08299	 0.43482
0.96371	 0.04504
0.34388	 0.15029
0.19245	 0.49067
0.92952	 0.03148
0.81619	 -0.06147
0.07170	 -0.72123
0.55872	 0.15303
0.80151	 0.19919
0.61711	 -0.14726
0.38309	 0.13287
0.41692	 0.33926
0.89155	 0.12169
0.06282	 0.14849
0.18495	 0.39693
0.29845	 -0.13265
0.18410	 0.61150
0.34896	 -0.27344
0.83676	 0.13695
0.21907	 -0.06002
0.32193	 0.51096
0.11651	 -0.64647
0.25307	 -0.64176
0.17636	 -0.06836
0.29989	 0.61808
0.42796	 0.21867
0.69939	 -0.28791
0.54960	 -0.19476
0.87449	 0.01658
0.71690	 -0.16211
0.07920	 0.53380
0.25969	 0.36905
0.73461	 -0.17140
0.48326	 0.42744
0.31574	 -0.15349
0.56766	 0.22870
0.63212	 0.33385
0.45588	 -0.24625
0.53724	 0.19371
0.13697	 0.64627
0.42378	 0.22548
0.81857	 -0.08568
0.25785	 -0.30569
0.52355	 0.21190
0.05076	 0.43524
0.49422	 -0.05650
0.72632	 -0.08508
0.58914	 0.38353
0.20365	 -0.30946
0.37533	 0.11165
0.06853	 -0.01600
0.44692	 -0.52788
0.30514	 -0.31222
0.37407	 0.46542
0.27221	 0.46947
0.15934	 0.25968
0.65939	 0.07392
0.31643	 -0.05663
0.24038	 -0.29384
0.29236	 0.43972
0.56868	 0.35212
0.63597	 -0.15706
0.07678	 0.65272
0.07579	 0.54474
0.51335	 0.44292
0.50019	 0.18483
0.40356	 -0.41411
0.68490	 0.30569
0.17878	 -0.02915
0.78027	 0.10112
0.55137	 -0.14618
0.44415	 -0.12778
0.26088	 -0.39764
0.40770	 0.39259
0.19619	 0.29935
0.70737	 0.02550
0.06214	 -0.49185
0.64630	 0.34208
0.61186	 -0.23816
0.07101	 0.67467
0.76013	 0.16827
0.42523	 -0.03602
0.76184	 -0.21054
0.60758	 -0.22719
0.14655	 -0.76219
0.26775	 0.61471
0.84553	 0.11437
0.77498	 -0.04181
0.08332	 0.03967
0.26191	 -0.45445
0.63635	 -0.20751
0.63345	 0.07507
0.54686	 -0.30429
0.11431	 -0.42621
0.11277	 0.12942
0.30815	 -0.30173
0.25255	 -0.49533
0.31226	 -0.22471
0.11813	 -0.27228
0.45579	 -0.41396
0.15065	 -0.00671
0.19981	 0.15345
0.17588	 -0.56785
0.12334	 -0.74344
0.31667	 -0.34804
0.20476	 -0.20151
0.18938	 0.12817
0.56892	 0.25508
0.20976	 -0.41418
0.63643	 -0.31745
0.80107	 -0.05519
0.32127	 -0.48125
0.42817	 0.10645
0.46143	 0.48601
0.34227	 0.42514
0.76859	 -0.04312
0.36575	 -0.58254
0.12664	 0.49456
0.33911	 0.31990
0.63235	 -0.36100
0.75078	 -0.01178
0.13837	 -0.03323
0.22392	 -0.66088
0.32385	 0.62388
0.69050	 0.27378
0.59540	 0.31474
0.49216	 -0.00311
0.18041	 -0.03485
0.06150	 -0.87389
0.58939	 -0.09545
0.92055	 0.03971
0.17533	 -0.55145
0.21595	 -0.69804
0.59326	 -0.06164
0.31129	 0.39810
0.13103	 0.45520
0.81927	 0.05699
0.19415	 0.11454
0.54433	 -0.05152
0.44169	 0.19893
0.05423	 -0.81608
0.20754	 0.63751
