#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 -3.0614	 -1530.74392	 0.4938	  0	 0
0.003000	 -4.3045	 -1434.85722	 0.4629	  0	 0
0.004000	 -5.5650	 -1391.27408	 0.4488	  0	 0
0.005000	 -6.8678	 -1373.57818	 0.4431	  0	 0
0.006000	 -8.2038	 -1367.31205	 0.4411	  0	 0
0.007000	 -9.5987	 -1371.25238	 0.4423	  0	 0
0.008000	 -11.0138	 -1376.73771	 0.4441	  0	 0
0.009000	 -12.4383	 -1382.04468	 0.4458	  0	 0
0.010000	 -13.8765	 -1387.65785	 0.4476	  0	 0
0.001000	 -2.0624	 -2062.41611	 0.6653	  0	 0
0.002000	 -3.5928	 -1796.37847	 0.5795	  0	 0
0.003000	 -5.1327	 -1710.91046	 0.5519	  0	 0
0.004000	 -6.6896	 -1672.40772	 0.5395	  0	 0
0.005000	 -8.2307	 -1646.14786	 0.5310	  0	 0
0.006000	 -9.7856	 -1630.93344	 0.5261	  0	 0
0.007000	 -11.3443	 -1620.61547	 0.5228	  0	 0
0.008000	 -12.9019	 -1612.73836	 0.5202	  0	 0
0.009000	 -14.4657	 -1607.30506	 0.5185	  0	 0
0.010000	 -16.0544	 -1605.44497	 0.5179	  0	 0
0.011000	 -17.6588	 -1605.34379	 0.5179	  0	 0
0.012000	 -19.2942	 -1607.85204	 0.5187	  0	 0
0.013000	 -20.9682	 -1612.93701	 0.5203	  0	 0
0.014000	 -22.6687	 -1619.18971	 0.5223	  0	 0
0.015000	 -24.3983	 -1626.55660	 0.5247	  0	 0
0.016000	 -26.1286	 -1633.03654	 0.5268	  0	 0
0.017000	 -27.8609	 -1638.87819	 0.5287	  0	 0
0.018000	 -29.5936	 -1644.08937	 0.5304	  0	 0
0.019000	 -31.3543	 -1650.22660	 0.5323	  0	 0
0.020000	 -33.1175	 -1655.87674	 0.5342	  0	 0
0.021000	 -34.8756	 -1660.74255	 0.5357	  0	 0
0.022000	 -36.6438	 -1665.62709	 0.5373	  0	 0
0.023000	 -38.4143	 -1670.18486	 0.5388	  0	 0
0.024000	 -40.2493	 -1677.05501	 0.5410	  0	 0
0.025000	 -42.1011	 -1684.04575	 0.5432	  0	 0
0.026000	 -43.9543	 -1690.55085	 0.5453	  0	 0
0.027000	 -45.8201	 -1697.04044	 0.5474	  0	 0
0.028000	 -47.6879	 -1703.13850	 0.5494	  0	 0
0.029000	 -49.5614	 -1709.01467	 0.5513	  0	 0
0.030000	 -51.4287	 -1714.29128	 0.5530	  0	 0
0.031000	 -53.3271	 -1720.22867	 0.5549	  0	 0
0.032000	 -55.2581	 -1726.81461	 0.5570	  0	 0
0.033000	 -57.1930	 -1733.12246	 0.5591	  0	 0
0.034000	 -59.1375	 -1739.33892	 0.5611	  0	 0
0.035000	 -61.0840	 -1745.25758	 0.5630	  0	 0
0.036000	 -63.0311	 -1750.86525	 0.5648	  0	 0
0.037000	 -64.9713	 -1755.98144	 0.5664	  0	 0
0.038000	 -66.9319	 -1761.36516	 0.5682	  0	 0
0.039000	 -68.9155	 -1767.06325	 0.5700	  0	 0
0.040000	 -70.9104	 -1772.75902	 0.5719	  0	 0
0.041000	 -72.9268	 -1778.70245	 0.5738	  1	 1
0.042000	 -74.9535	 -1784.60680	 0.5757	  2	 2
0.043000	 -76.9768	 -1790.15926	 0.5775	  3	 3
0.044000	 -79.0017	 -1795.49373	 0.5792	  4	 4
0.045000	 -81.0349	 -1800.77632	 0.5809	  5	 5
0.046000	 -83.0825	 -1806.14130	 0.5826	  6	 6
0.047000	 -85.1156	 -1810.97047	 0.5842	  7	 7
0.048000	 -87.1809	 -1816.26822	 0.5859	  8	 8
0.049000	 -89.2595	 -1821.62277	 0.5876	  9	 9
0.050000	 -91.3539	 -1827.07771	 0.5894	  10	 10
0.051000	 -93.4337	 -1832.03336	 0.5910	  11	 11
0.052000	 -95.5134	 -1836.79676	 0.5925	  12	 12
0.053000	 -97.5812	 -1841.15527	 0.5939	  13	 13
0.054000	 -99.6570	 -1845.50065	 0.5953	  14	 14
0.055000	 -101.7601	 -1850.18298	 0.5968	  15	 15
0.056000	 -103.8564	 -1854.57890	 0.5983	  16	 16
0.057000	 -105.9526	 -1858.81670	 0.5996	  17	 17
0.058000	 -108.0574	 -1863.05796	 0.6010	  18	 18
0.059000	 -110.1594	 -1867.10773	 0.6023	  19	 19
0.060000	 -112.2860	 -1871.43264	 0.6037	  20	 20


Average of all Threads:

meanx = -112.28596	 meanspeed = -1871.43264	 mu = 0.60369

