#xpositions	 ypositions
0.98364	 -0.11448
0.35126	 0.07024
2.21749	 0.03979
2.32214	 -0.10129
3.01178	 0.10533
1.56160	 0.04744
0.82800	 0.15107
1.51732	 -0.07527
0.15585	 0.62751
0.94918	 -0.09499
0.15620	 -1.37661
1.18058	 0.14730
0.15660	 0.68366
0.15590	 -1.54702
0.15732	 1.60992
0.15530	 -0.89516
0.15661	 -0.33161
0.68059	 0.02208
2.80247	 0.16550
0.40212	 -0.04017
0.64978	 -0.05096
0.15567	 -1.15182
1.00651	 0.08214
0.15520	 1.34092
0.15529	 0.34753
0.66602	 0.11361
0.15514	 -1.16416
2.56184	 -0.05740
0.15666	 -1.17207
2.06665	 -0.10409
0.15556	 1.36782
0.15628	 -1.49017
0.15556	 -0.62571
1.85903	 0.17362
0.15537	 -1.23499
1.52031	 -0.22504
0.15553	 -1.04102
0.34140	 -0.05985
0.55688	 -0.18860
2.89502	 -0.01085
0.15694	 -0.83507
2.47801	 0.04015
0.18037	 -0.04306
0.13287	 -0.10402
2.92506	 -0.00147
0.26131	 -0.12622
2.07099	 -0.04812
0.15560	 -0.79675
0.15710	 -0.84043
0.15685	 1.39900
0.15587	 0.79095
0.15622	 0.79258
0.15524	 -1.93310
0.15700	 1.13827
2.72726	 -0.12580
0.24099	 0.02029
0.84816	 -0.02117
0.09262	 0.05739
2.29464	 0.16344
0.09963	 -0.14385
1.59833	 -0.17366
0.39967	 0.09247
0.44381	 0.15995
0.15562	 1.28786
2.36112	 0.00574
0.65072	 0.12145
0.87387	 0.07550
2.54710	 0.12978
1.47989	 0.03668
2.30142	 -0.01016
1.67522	 -0.16892
0.15571	 0.64302
0.44522	 -0.07683
0.83639	 -0.03846
1.57569	 -0.20448
1.37267	 0.17255
0.15502	 0.74283
1.69788	 -0.05209
2.14591	 0.17772
0.68120	 -0.20968
1.71227	 0.17081
0.15542	 1.76544
0.15500	 -0.94758
2.81643	 -0.06977
0.15539	 1.50159
2.48824	 0.03935
1.49335	 -0.01221
0.15605	 0.67506
0.67572	 -0.01822
2.21537	 0.05467
0.12416	 -0.11742
0.82232	 -0.07032
2.67241	 -0.01614
0.15535	 0.96012
2.61560	 -0.06730
0.15542	 0.88054
2.96963	 -0.02809
2.85628	 -0.16002
2.64227	 -0.15308
2.33513	 -0.12119
0.96829	 -0.16027
2.08632	 0.07386
0.50269	 -0.06181
1.40829	 0.15369
0.15652	 0.99961
1.23586	 0.16327
0.15581	 -0.69508
1.42426	 0.01664
0.54344	 -0.00308
0.15541	 -0.91809
0.37712	 -0.07482
0.52703	 -0.19529
0.15537	 0.72087
1.13366	 -0.04530
0.16056	 -0.95033
2.54013	 -0.16129
2.67833	 -0.08057
0.15538	 0.70402
2.17685	 0.16692
0.15536	 1.06965
0.15514	 0.73257
0.15546	 -0.74611
0.15539	 0.58283
0.15600	 1.09711
0.67108	 0.13073
0.10537	 -0.11000
0.98380	 0.03431
2.41362	 0.10488
0.15671	 1.13830
1.46907	 0.02663
1.02539	 0.13154
0.84895	 -0.14829
2.37624	 0.10639
0.14559	 0.20510
0.15513	 -1.54476
2.14349	 0.14305
0.37316	 0.19077
0.15516	 1.30774
2.63325	 0.01916
1.20122	 -0.00045
2.44678	 -0.11451
0.03134	 0.00398
0.79513	 0.03903
0.15755	 0.83190
0.15578	 -0.96990
0.56769	 0.12981
2.23410	 -0.08478
1.63674	 0.15649
2.10582	 0.04194
0.56291	 0.11647
1.42270	 -0.08803
0.15549	 1.05950
2.03312	 0.03837
0.15564	 -1.21206
1.40723	 -0.15986
1.09456	 -0.16684
0.54395	 0.08693
0.97112	 0.16316
1.51301	 0.00439
1.49101	 0.00332
2.26882	 -0.03582
1.38572	 -0.13922
1.29330	 0.16106
0.37363	 0.21629
1.41253	 0.10067
0.15647	 -0.90246
3.05069	 0.14509
0.15603	 -1.01257
0.15515	 -0.74531
1.31203	 -0.07811
2.00692	 0.13023
0.28137	 0.08856
0.15523	 -1.37204
0.15816	 -0.87663
2.33408	 0.06720
0.69726	 0.00598
0.46764	 -0.11473
2.09312	 0.05813
0.15674	 -0.95057
2.08496	 0.17714
2.12372	 -0.00582
0.15708	 -0.61254
0.02105	 -0.15592
0.15532	 -0.95250
0.15691	 1.51761
2.57299	 0.03778
2.08186	 -0.10316
0.67814	 -0.18358
0.15650	 0.83614
1.68140	 0.04636
1.82887	 0.14307
1.37098	 -0.10824
2.21712	 0.05775
0.15629	 -0.51078
3.05776	 0.12489
0.15633	 1.74120
1.88674	 -0.11692
1.41458	 -0.18266
1.46329	 -0.05606
2.84123	 -0.05008
