#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 -0.4193	 -209.63071	 0.2096	  0	 0
0.003000	 -0.4787	 -159.58281	 0.1596	  0	 0
0.004000	 -0.5228	 -130.70484	 0.1307	  0	 0
0.005000	 -0.5679	 -113.59090	 0.1136	  0	 0
0.006000	 -0.6121	 -102.01243	 0.1020	  0	 0
0.007000	 -0.6638	 -94.83188	 0.0948	  0	 0
0.008000	 -0.7181	 -89.76158	 0.0898	  0	 0
0.009000	 -0.7808	 -86.76105	 0.0868	  0	 0
0.010000	 -0.8376	 -83.76353	 0.0838	  0	 0
0.001000	 -0.3996	 -399.61983	 0.3996	  0	 0
0.002000	 -0.4557	 -227.85776	 0.2279	  0	 0
0.003000	 -0.5175	 -172.50976	 0.1725	  0	 0
0.004000	 -0.5819	 -145.46564	 0.1455	  0	 0
0.005000	 -0.6417	 -128.33428	 0.1283	  0	 0
0.006000	 -0.6979	 -116.32061	 0.1163	  0	 0
0.007000	 -0.7556	 -107.93907	 0.1079	  0	 0
0.008000	 -0.8192	 -102.39400	 0.1024	  0	 0
0.009000	 -0.8806	 -97.84308	 0.0978	  0	 0
0.010000	 -0.9443	 -94.43406	 0.0944	  0	 0
0.011000	 -1.0100	 -91.81759	 0.0918	  0	 0
0.012000	 -1.0779	 -89.82204	 0.0898	  0	 0
0.013000	 -1.1448	 -88.06173	 0.0881	  0	 0
0.014000	 -1.2126	 -86.61191	 0.0866	  0	 0
0.015000	 -1.2747	 -84.97718	 0.0850	  0	 0
0.016000	 -1.3272	 -82.94781	 0.0829	  0	 0
0.017000	 -1.3781	 -81.06294	 0.0811	  0	 0
0.018000	 -1.4283	 -79.34745	 0.0793	  0	 0
0.019000	 -1.4793	 -77.85586	 0.0779	  0	 0
0.020000	 -1.5300	 -76.50247	 0.0765	  0	 0
0.021000	 -1.5821	 -75.33755	 0.0753	  0	 0
0.022000	 -1.6342	 -74.28220	 0.0743	  0	 0
0.023000	 -1.6881	 -73.39415	 0.0734	  0	 0
0.024000	 -1.7411	 -72.54393	 0.0725	  0	 0
0.025000	 -1.7927	 -71.70650	 0.0717	  0	 0
0.026000	 -1.8481	 -71.08020	 0.0711	  0	 0
0.027000	 -1.9007	 -70.39580	 0.0704	  0	 0
0.028000	 -1.9569	 -69.89065	 0.0699	  0	 0
0.029000	 -2.0159	 -69.51404	 0.0695	  0	 0
0.030000	 -2.0762	 -69.20616	 0.0692	  0	 0
0.031000	 -2.1364	 -68.91630	 0.0689	  0	 0
0.032000	 -2.1932	 -68.53638	 0.0685	  0	 0
0.033000	 -2.2523	 -68.25075	 0.0683	  0	 0
0.034000	 -2.3138	 -68.05268	 0.0681	  0	 0
0.035000	 -2.3742	 -67.83563	 0.0678	  0	 0
0.036000	 -2.4332	 -67.58850	 0.0676	  0	 0
0.037000	 -2.4943	 -67.41290	 0.0674	  0	 0
0.038000	 -2.5579	 -67.31314	 0.0673	  0	 0
0.039000	 -2.6200	 -67.18023	 0.0672	  0	 0
0.040000	 -2.6870	 -67.17511	 0.0672	  0	 0
0.041000	 -2.7534	 -67.15683	 0.0672	  1	 1
0.042000	 -2.8204	 -67.15299	 0.0672	  2	 2
0.043000	 -2.8852	 -67.09679	 0.0671	  3	 3
0.044000	 -2.9469	 -66.97430	 0.0670	  4	 4
0.045000	 -3.0059	 -66.79783	 0.0668	  5	 5
0.046000	 -3.0638	 -66.60473	 0.0666	  6	 6
0.047000	 -3.1210	 -66.40519	 0.0664	  7	 7
0.048000	 -3.1765	 -66.17721	 0.0662	  8	 8
0.049000	 -3.2256	 -65.82907	 0.0658	  9	 9
0.050000	 -3.2736	 -65.47214	 0.0655	  10	 10
0.051000	 -3.3270	 -65.23557	 0.0652	  11	 11
0.052000	 -3.3831	 -65.05885	 0.0651	  12	 12
0.053000	 -3.4387	 -64.88035	 0.0649	  13	 13
0.054000	 -3.4959	 -64.73816	 0.0647	  14	 14
0.055000	 -3.5529	 -64.59806	 0.0646	  15	 15
0.056000	 -3.6092	 -64.45021	 0.0645	  16	 16
0.057000	 -3.6687	 -64.36272	 0.0644	  17	 17
0.058000	 -3.7221	 -64.17350	 0.0642	  18	 18
0.059000	 -3.7793	 -64.05583	 0.0641	  19	 19
0.060000	 -3.8329	 -63.88221	 0.0639	  20	 20


Average of all Threads:

meanx = -3.83293	 meanspeed = -63.88221	 mu = 0.06388

