#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.999998	 0.2224	 0.22238	 0.2224	  0	 0
1.499997	 0.2696	 0.17971	 0.1797	  0	 0
1.999997	 0.4175	 0.20876	 0.2088	  0	 0
2.499997	 0.5071	 0.20283	 0.2028	  0	 0
2.999997	 0.6470	 0.21566	 0.2157	  0	 0
3.499997	 0.7212	 0.20607	 0.2061	  0	 0
3.999997	 0.7821	 0.19551	 0.1955	  0	 0
4.499997	 0.9887	 0.21972	 0.2197	  0	 0
4.999997	 0.9663	 0.19326	 0.1933	  0	 0
0.500000	 0.2146	 0.42919	 0.4292	  0	 0
1.000000	 0.2853	 0.28526	 0.2853	  0	 0
1.500000	 0.4300	 0.28668	 0.2867	  0	 0
2.000000	 0.4647	 0.23235	 0.2323	  0	 0
2.500000	 0.6364	 0.25455	 0.2546	  0	 0
3.000000	 0.7258	 0.24194	 0.2419	  0	 0
3.500000	 0.8397	 0.23991	 0.2399	  0	 0
4.000000	 0.9419	 0.23548	 0.2355	  0	 0
4.500000	 1.1146	 0.24770	 0.2477	  0	 0
5.000000	 1.2693	 0.25385	 0.2539	  0	 0
5.500000	 1.3090	 0.23800	 0.2380	  0	 0
6.000000	 1.4084	 0.23474	 0.2347	  0	 0
6.500000	 1.4383	 0.22127	 0.2213	  0	 0
7.000000	 1.5077	 0.21539	 0.2154	  0	 0
7.500000	 1.6029	 0.21371	 0.2137	  0	 0
8.000000	 1.6526	 0.20657	 0.2066	  0	 0
8.500000	 1.8073	 0.21263	 0.2126	  0	 0
9.000000	 1.8433	 0.20481	 0.2048	  0	 0
9.500000	 1.8963	 0.19961	 0.1996	  0	 0
10.000000	 1.8520	 0.18520	 0.1852	  0	 0
10.500000	 1.9544	 0.18614	 0.1861	  0	 0
11.000000	 2.0787	 0.18897	 0.1890	  0	 0
11.500000	 2.1249	 0.18477	 0.1848	  0	 0
12.000000	 2.2313	 0.18594	 0.1859	  0	 0
12.500000	 2.2382	 0.17906	 0.1791	  0	 0
13.000000	 2.4766	 0.19051	 0.1905	  0	 0
13.500000	 2.6055	 0.19300	 0.1930	  0	 0
14.000000	 2.5841	 0.18458	 0.1846	  0	 0
14.500000	 2.6749	 0.18448	 0.1845	  0	 0
15.000000	 2.7924	 0.18616	 0.1862	  0	 0
15.500000	 2.8845	 0.18610	 0.1861	  0	 0
16.000000	 3.0460	 0.19038	 0.1904	  0	 0
16.500000	 3.1582	 0.19141	 0.1914	  0	 0
17.000000	 3.2694	 0.19232	 0.1923	  0	 0
17.500000	 3.2838	 0.18764	 0.1876	  0	 0
18.000000	 3.4652	 0.19251	 0.1925	  0	 0
18.500000	 3.4252	 0.18515	 0.1851	  0	 0
19.000000	 3.6629	 0.19278	 0.1928	  0	 0
19.500000	 3.6705	 0.18823	 0.1882	  0	 0
20.000000	 3.8510	 0.19255	 0.1926	  0	 0
20.500000	 3.9772	 0.19401	 0.1940	  1	 1
21.000000	 4.1294	 0.19664	 0.1966	  2	 2
21.500000	 4.1351	 0.19233	 0.1923	  3	 3
22.000000	 4.2935	 0.19516	 0.1952	  4	 4
22.500000	 4.3552	 0.19357	 0.1936	  5	 5
23.000000	 4.4483	 0.19340	 0.1934	  6	 6
23.500000	 4.6532	 0.19801	 0.1980	  7	 7
24.000000	 4.7836	 0.19931	 0.1993	  8	 8
24.500000	 4.8673	 0.19867	 0.1987	  9	 9
25.000000	 4.9492	 0.19797	 0.1980	  10	 10
25.500000	 5.0340	 0.19741	 0.1974	  11	 11
26.000000	 5.1161	 0.19677	 0.1968	  12	 12
26.500000	 5.2685	 0.19881	 0.1988	  13	 13
27.000000	 5.2239	 0.19348	 0.1935	  14	 14
27.500000	 5.3373	 0.19408	 0.1941	  15	 15
28.000000	 5.4460	 0.19450	 0.1945	  16	 16
28.500000	 5.5848	 0.19596	 0.1960	  17	 17
29.000000	 5.7249	 0.19741	 0.1974	  18	 18
29.500000	 5.7624	 0.19534	 0.1953	  19	 19
30.000000	 5.7854	 0.19285	 0.1928	  20	 20


Average of all Threads:

meanx = 5.78538	 meanspeed = 0.19285	 mu = 0.19285

