#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 -0.0003	 -0.01736	 0.0004	 0.00929	 0	 0
0.019998	 -0.0015	 -0.03690	 0.0008	 0.00959	 0	 0
0.029997	 0.0035	 0.05824	 0.0012	 0.01005	 0	 0
0.039998	 0.0073	 0.09182	 0.0017	 0.01056	 0	 0
0.049998	 0.0066	 0.06592	 0.0023	 0.01107	 0	 0
0.059998	 0.0071	 0.05908	 0.0025	 0.01036	 0	 0
0.069998	 0.0098	 0.06984	 0.0030	 0.01026	 0	 0
0.079998	 0.0124	 0.07734	 0.0033	 0.00975	 0	 0
0.089998	 0.0150	 0.08348	 0.0038	 0.00995	 0	 0
0.099998	 0.0166	 0.08313	 0.0042	 0.00976	 0	 0
0.109998	 0.0188	 0.08558	 0.0044	 0.00921	 0	 0
0.119998	 0.0198	 0.08242	 0.0046	 0.00879	 0	 0
0.129998	 0.0197	 0.07590	 0.0051	 0.00899	 0	 0
0.139998	 0.0226	 0.08061	 0.0053	 0.00851	 0	 0
0.149997	 0.0257	 0.08550	 0.0060	 0.00898	 0	 0
0.159997	 0.0289	 0.09032	 0.0068	 0.00932	 0	 0
0.169997	 0.0331	 0.09733	 0.0075	 0.00941	 0	 0
0.179997	 0.0344	 0.09563	 0.0078	 0.00918	 0	 0
0.189997	 0.0359	 0.09450	 0.0083	 0.00925	 0	 0
0.199997	 0.0358	 0.08951	 0.0084	 0.00889	 0	 0
0.209997	 0.0376	 0.08942	 0.0090	 0.00904	 0	 0
0.219997	 0.0395	 0.08973	 0.0097	 0.00923	 0	 0
0.229997	 0.0435	 0.09461	 0.0108	 0.00972	 0	 0
0.239997	 0.0452	 0.09412	 0.0115	 0.00984	 0	 0
0.249997	 0.0478	 0.09567	 0.0124	 0.01011	 0	 0
0.259997	 0.0503	 0.09665	 0.0127	 0.00977	 0	 0
0.269997	 0.0544	 0.10077	 0.0134	 0.00963	 0	 0
0.279997	 0.0559	 0.09988	 0.0141	 0.00980	 0	 0
0.289997	 0.0567	 0.09771	 0.0151	 0.01026	 0	 0
0.299997	 0.0567	 0.09445	 0.0150	 0.00985	 0	 0
0.010000	 0.0380	 1.89985	 0.0633	 1.54695	 0	 0
0.020000	 0.0417	 1.04162	 0.0634	 0.77105	 0	 0
0.030000	 0.0420	 0.69995	 0.0624	 0.50526	 0	 0
0.040000	 0.0424	 0.53057	 0.0623	 0.37822	 0	 0
0.050000	 0.0431	 0.43119	 0.0624	 0.30273	 0	 0
0.060000	 0.0439	 0.36570	 0.0630	 0.25437	 0	 0
0.070000	 0.0464	 0.33173	 0.0641	 0.22108	 0	 0
0.080000	 0.0491	 0.30667	 0.0638	 0.19182	 0	 0
0.090000	 0.0480	 0.26671	 0.0647	 0.17346	 0	 0
0.100000	 0.0497	 0.24860	 0.0666	 0.16042	 0	 0
0.110000	 0.0513	 0.23339	 0.0678	 0.14800	 0	 0
0.120000	 0.0543	 0.22643	 0.0698	 0.13922	 0	 0
0.130000	 0.0568	 0.21841	 0.0689	 0.12621	 0	 0
0.140000	 0.0600	 0.21430	 0.0694	 0.11757	 0	 0
0.150000	 0.0600	 0.19999	 0.0693	 0.10955	 0	 0
0.160000	 0.0600	 0.18744	 0.0701	 0.10396	 0	 0
0.170000	 0.0607	 0.17857	 0.0700	 0.09752	 0	 0
0.180000	 0.0592	 0.16455	 0.0708	 0.09351	 0	 0
0.190000	 0.0588	 0.15485	 0.0713	 0.08929	 0	 0
0.200000	 0.0589	 0.14715	 0.0713	 0.08482	 0	 0
0.210000	 0.0609	 0.14510	 0.0720	 0.08126	 1	 1
0.220000	 0.0652	 0.14807	 0.0729	 0.07803	 2	 2
0.230000	 0.0675	 0.14681	 0.0744	 0.07596	 3	 3
0.240000	 0.0680	 0.14165	 0.0750	 0.07326	 4	 4
0.250000	 0.0687	 0.13749	 0.0760	 0.07123	 5	 5
0.260000	 0.0709	 0.13630	 0.0761	 0.06830	 6	 6
0.270000	 0.0730	 0.13518	 0.0765	 0.06593	 7	 7
0.280000	 0.0749	 0.13380	 0.0764	 0.06316	 8	 8
0.290000	 0.0769	 0.13258	 0.0771	 0.06136	 9	 9
0.300000	 0.0779	 0.12991	 0.0792	 0.06098	 10	 10
0.310000	 0.0792	 0.12771	 0.0804	 0.05976	 11	 11
0.320000	 0.0814	 0.12720	 0.0815	 0.05849	 12	 12
0.330000	 0.0848	 0.12854	 0.0817	 0.05644	 13	 13
0.340000	 0.0876	 0.12888	 0.0815	 0.05428	 14	 14
0.350000	 0.0870	 0.12428	 0.0825	 0.05353	 15	 15
0.360000	 0.0907	 0.12595	 0.0829	 0.05187	 16	 16
0.370000	 0.0926	 0.12508	 0.0851	 0.05173	 17	 17
0.380000	 0.0897	 0.11802	 0.0858	 0.05114	 18	 18
0.390000	 0.0911	 0.11683	 0.0861	 0.04987	 19	 19
0.400000	 0.0921	 0.11518	 0.0868	 0.04894	 20	 20


Average of all Threads:

msd = 0.07831	 meanspd = 0.23036	 mu = 0.11518	 deff = 0.04894

