#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0232	 1.16056	 0.0304	 0.74657	 0	 0
0.019998	 0.0424	 1.05972	 0.0574	 0.69564	 0	 0
0.029997	 0.0592	 0.98666	 0.0650	 0.51217	 0	 0
0.039998	 0.0558	 0.69801	 0.0805	 0.48392	 0	 0
0.049998	 0.0455	 0.45510	 0.1020	 0.49972	 0	 0
0.059998	 0.0494	 0.41170	 0.1159	 0.47259	 0	 0
0.069998	 0.0661	 0.47235	 0.1138	 0.39084	 0	 0
0.079998	 0.0712	 0.44510	 0.1349	 0.40585	 0	 0
0.089998	 0.0882	 0.48985	 0.1554	 0.41002	 0	 0
0.099998	 0.1086	 0.54285	 0.1738	 0.40500	 0	 0
0.109998	 0.1157	 0.52587	 0.1971	 0.41764	 0	 0
0.119998	 0.1414	 0.58914	 0.2144	 0.40499	 0	 0
0.129998	 0.1441	 0.55424	 0.2411	 0.42369	 0	 0
0.139998	 0.1385	 0.49448	 0.2528	 0.41715	 0	 0
0.149997	 0.1624	 0.54136	 0.2671	 0.40116	 0	 0
0.159997	 0.2049	 0.64032	 0.3083	 0.41619	 0	 0
0.169997	 0.2103	 0.61851	 0.3289	 0.41862	 0	 0
0.179997	 0.2298	 0.63836	 0.3647	 0.43316	 0	 0
0.189997	 0.2272	 0.59792	 0.3641	 0.41117	 0	 0
0.199997	 0.2415	 0.60381	 0.4014	 0.42878	 0	 0
0.209997	 0.2497	 0.59452	 0.4169	 0.42210	 0	 0
0.219997	 0.2493	 0.56652	 0.4131	 0.39883	 0	 0
0.229997	 0.2734	 0.59425	 0.4455	 0.40300	 0	 0
0.239997	 0.2741	 0.57100	 0.4722	 0.41361	 0	 0
0.249997	 0.2792	 0.55831	 0.5138	 0.43585	 0	 0
0.259997	 0.2819	 0.54214	 0.5070	 0.41113	 0	 0
0.269997	 0.3120	 0.57777	 0.5666	 0.43449	 0	 0
0.279997	 0.3493	 0.62377	 0.6135	 0.43887	 0	 0
0.289997	 0.3625	 0.62506	 0.6310	 0.43067	 0	 0
0.299997	 0.3929	 0.65477	 0.6953	 0.45083	 0	 0
0.010000	 0.0685	 3.42351	 0.1566	 3.79698	 0	 0
0.020000	 0.0792	 1.98041	 0.1737	 2.09258	 0	 0
0.030000	 0.0794	 1.32293	 0.2060	 1.66443	 0	 0
0.040000	 0.0883	 1.10325	 0.2190	 1.32037	 0	 0
0.050000	 0.0897	 0.89745	 0.2494	 1.20673	 0	 0
0.060000	 0.1330	 1.10851	 0.2583	 1.00243	 0	 0
0.070000	 0.1547	 1.10518	 0.2953	 0.96902	 0	 0
0.080000	 0.1549	 0.96825	 0.2932	 0.84117	 0	 0
0.090000	 0.1834	 1.01872	 0.3081	 0.76238	 0	 0
0.100000	 0.2050	 1.02497	 0.3376	 0.73895	 0	 0
0.110000	 0.2206	 1.00286	 0.3571	 0.70099	 0	 0
0.120000	 0.2488	 1.03678	 0.3719	 0.64589	 0	 0
0.130000	 0.2344	 0.90167	 0.3944	 0.65268	 0	 0
0.140000	 0.2428	 0.86697	 0.3839	 0.58025	 0	 0
0.150000	 0.2624	 0.87481	 0.4357	 0.61135	 0	 0
0.160000	 0.2578	 0.80567	 0.4462	 0.59328	 0	 0
0.170000	 0.2759	 0.81147	 0.4644	 0.57096	 0	 0
0.180000	 0.2865	 0.79582	 0.4926	 0.57012	 0	 0
0.190000	 0.2904	 0.76424	 0.5058	 0.55454	 0	 0
0.200000	 0.3248	 0.81201	 0.5558	 0.56284	 0	 0
0.210000	 0.3494	 0.83186	 0.5942	 0.56211	 1	 1
0.220000	 0.3495	 0.79426	 0.6032	 0.54669	 2	 2
0.230000	 0.3489	 0.75852	 0.6231	 0.54500	 3	 3
0.240000	 0.3704	 0.77168	 0.6562	 0.54066	 4	 4
0.250000	 0.3905	 0.78097	 0.6810	 0.52855	 5	 5
0.260000	 0.3993	 0.76789	 0.6948	 0.51477	 6	 6
0.270000	 0.4055	 0.75101	 0.7066	 0.50198	 7	 7
0.280000	 0.4136	 0.73858	 0.7229	 0.49273	 8	 8
0.290000	 0.4116	 0.70973	 0.7044	 0.46118	 9	 9
0.300000	 0.4341	 0.72347	 0.7285	 0.45007	 10	 10
0.310000	 0.4563	 0.73601	 0.7703	 0.45330	 11	 11
0.320000	 0.4713	 0.73643	 0.8216	 0.46834	 12	 12
0.330000	 0.4842	 0.73367	 0.8658	 0.47825	 13	 13
0.340000	 0.4985	 0.73306	 0.8945	 0.47500	 14	 14
0.350000	 0.5039	 0.71990	 0.9172	 0.47375	 15	 15
0.360000	 0.5173	 0.71845	 0.9472	 0.47195	 16	 16
0.370000	 0.5367	 0.72532	 1.0070	 0.48576	 17	 17
0.380000	 0.5767	 0.75879	 1.0860	 0.49571	 18	 18
0.390000	 0.5743	 0.73629	 1.1071	 0.49825	 19	 19
0.400000	 0.5830	 0.72878	 1.1064	 0.47908	 20	 20


Average of all Threads:

msd = 0.76653	 meanspd = 1.45756	 mu = 0.72878	 deff = 0.47908

