#xpositions	 ypositions
0.50646	 -0.17388
0.06689	 0.17070
0.83091	 0.03525
0.07079	 -0.12802
0.16274	 -0.06504
0.17970	 -0.35699
0.32378	 -0.31233
0.94558	 -0.11803
0.12977	 0.06067
0.42074	 0.00237
0.19982	 0.21988
0.06577	 -0.28362
0.20919	 0.06618
0.16710	 -0.10420
0.31635	 0.28248
0.39336	 0.16153
0.53427	 -0.07476
0.51326	 0.06314
0.06564	 0.15386
0.33094	 0.33003
0.86936	 -0.01010
0.35608	 -0.20760
0.28380	 -0.33682
0.28163	 0.16484
0.13872	 0.12166
0.71739	 0.02932
0.04276	 0.26296
0.44582	 0.10721
0.39673	 0.21188
0.10823	 0.00225
0.06203	 0.12946
0.18022	 0.16546
0.22742	 -0.11670
0.09684	 -0.16199
0.38688	 0.19921
0.83837	 -0.09693
0.26017	 0.34651
0.47384	 0.19402
0.19854	 0.04321
0.20127	 -0.16117
0.16723	 0.01721
0.10379	 0.25730
0.39508	 -0.19274
0.58009	 -0.07036
0.45622	 0.04515
0.37678	 -0.15762
0.53218	 -0.03425
0.12958	 -0.02332
0.66222	 -0.00267
0.89992	 -0.10183
0.96690	 -0.03059
0.50776	 -0.05892
0.39249	 -0.20307
0.60511	 -0.02486
0.01950	 0.12170
0.91053	 -0.00682
0.60725	 0.07567
0.22269	 -0.13270
0.02630	 0.07226
0.09204	 -0.21495
0.81736	 0.05294
0.07826	 -0.02102
0.18167	 0.10979
0.08806	 0.27935
0.72473	 -0.03244
0.23083	 0.22570
0.86781	 0.07669
0.32902	 0.33201
0.29487	 -0.30751
0.37495	 -0.16100
0.51999	 0.11928
0.37060	 0.10198
0.08067	 -0.26102
0.51022	 -0.09421
0.95393	 0.13591
0.43479	 -0.20694
0.64216	 -0.06641
0.45005	 -0.03414
0.30411	 0.14741
0.82084	 -0.02982
0.09467	 -0.05871
0.77285	 -0.04281
0.33769	 -0.32826
0.23490	 0.34884
0.01922	 -0.21528
0.97402	 0.19734
0.00018	 0.11993
0.22421	 0.29383
0.22330	 -0.16135
0.38501	 -0.06489
0.39009	 -0.01110
0.20361	 -0.10514
0.84020	 0.03624
0.08025	 -0.29866
0.08806	 -0.02160
0.39347	 0.23927
0.30610	 0.05491
0.58335	 0.00530
0.16964	 -0.01114
0.06285	 0.20032
0.91691	 -0.05566
0.53820	 -0.08294
0.35817	 -0.29045
0.03878	 0.14251
0.11592	 0.25763
0.22713	 0.15683
0.39814	 0.11006
0.32783	 -0.28654
0.37728	 0.21426
0.01592	 0.25910
0.22243	 0.05209
0.83433	 0.05301
0.01796	 -0.24388
0.97404	 -0.06129
0.36517	 0.08691
0.31825	 0.01144
0.36667	 0.13804
0.19335	 0.09656
0.74278	 -0.00947
0.16788	 0.28230
0.28050	 0.33895
0.98623	 0.11106
0.90308	 0.01087
0.45680	 -0.18537
0.00089	 0.15734
0.16113	 -0.20466
0.59672	 -0.10091
0.09642	 0.03228
0.97089	 -0.19292
0.23892	 0.24472
0.03806	 -0.23880
0.40775	 -0.14690
0.98317	 0.06922
0.86278	 -0.09602
0.19310	 -0.25399
0.24482	 -0.29720
0.23341	 0.17811
0.84636	 0.01748
0.21414	 -0.09991
0.38281	 -0.29031
0.30629	 0.23544
0.99723	 -0.22892
0.41590	 -0.22627
0.18127	 -0.21592
0.84190	 0.02036
0.64676	 -0.05060
0.03678	 0.04979
0.36952	 -0.13538
0.09539	 0.26876
0.24053	 -0.32722
0.44139	 -0.07972
0.49716	 0.10642
0.93016	 -0.07856
0.05559	 0.09249
0.20981	 -0.06508
0.00124	 -0.01969
0.53394	 0.11248
0.38493	 -0.08117
0.57274	 -0.06400
0.04953	 0.14068
0.55298	 -0.12909
0.04579	 -0.24730
0.10101	 -0.02949
0.94062	 0.08899
0.10385	 0.26016
0.02598	 -0.21270
0.04560	 -0.04091
0.96240	 0.03252
0.30803	 0.31214
0.85918	 0.05738
0.34036	 0.27960
0.70305	 -0.01008
0.92133	 0.06317
0.25243	 -0.34712
0.44196	 0.12065
0.15017	 -0.32891
0.19952	 -0.18364
0.10840	 0.24769
0.43885	 0.16220
0.96465	 -0.00742
0.50624	 -0.16493
0.12462	 0.28181
0.14661	 -0.09577
0.99230	 -0.02908
0.34445	 0.08083
0.32012	 -0.34563
0.35150	 0.04415
0.47763	 0.19364
0.53936	 -0.14131
0.50373	 -0.03616
0.22941	 0.15186
0.96643	 -0.00824
0.07420	 -0.29581
0.67700	 -0.03752
0.23888	 0.33369
0.44272	 -0.23528
0.07325	 0.22556
0.45109	 -0.05576
0.15356	 -0.26684
0.86795	 -0.03772
