#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0267	 1.33645	 0.0300	 0.73279	 0	 0
0.019998	 0.0295	 0.73765	 0.0443	 0.54332	 0	 0
0.029997	 0.0353	 0.58903	 0.0664	 0.54333	 0	 0
0.039998	 0.0676	 0.84492	 0.0823	 0.48599	 0	 0
0.049998	 0.0870	 0.87011	 0.1203	 0.56352	 0	 0
0.059998	 0.0892	 0.74377	 0.1280	 0.49999	 0	 0
0.069998	 0.0874	 0.62395	 0.1377	 0.46439	 0	 0
0.079998	 0.1060	 0.66251	 0.1568	 0.45484	 0	 0
0.089998	 0.1103	 0.61286	 0.1644	 0.42293	 0	 0
0.099998	 0.1136	 0.56819	 0.1844	 0.42861	 0	 0
0.010000	 0.0237	 1.18705	 0.0976	 2.42696	 0	 0
0.020000	 0.0182	 0.45500	 0.1145	 1.42691	 0	 0
0.030000	 0.0155	 0.25908	 0.1328	 1.10498	 0	 0
0.040000	 0.0421	 0.52630	 0.1435	 0.88588	 0	 0
0.050000	 0.0407	 0.40689	 0.1674	 0.82857	 0	 0
0.060000	 0.0615	 0.51225	 0.1784	 0.72761	 0	 0
0.070000	 0.0863	 0.61620	 0.1927	 0.66166	 0	 0
0.080000	 0.0925	 0.57830	 0.2136	 0.64072	 0	 0
0.090000	 0.1075	 0.59741	 0.2319	 0.61218	 0	 0
0.100000	 0.1199	 0.59953	 0.2550	 0.60159	 0	 0
0.110000	 0.1443	 0.65611	 0.2618	 0.54763	 0	 0
0.120000	 0.1681	 0.70062	 0.2668	 0.49702	 0	 0
0.130000	 0.1700	 0.65396	 0.2783	 0.47952	 0	 0
0.140000	 0.1740	 0.62137	 0.2843	 0.45368	 0	 0
0.150000	 0.1932	 0.64412	 0.3022	 0.44140	 0	 0
0.160000	 0.2187	 0.68351	 0.3445	 0.46354	 0	 0
0.170000	 0.2194	 0.64525	 0.3731	 0.47796	 0	 0
0.180000	 0.2281	 0.63373	 0.3959	 0.47754	 0	 0
0.190000	 0.2394	 0.62997	 0.4249	 0.48374	 0	 0
0.200000	 0.2215	 0.55373	 0.4183	 0.46159	 0	 0
0.210000	 0.2443	 0.58167	 0.4501	 0.46484	 0	 0
0.220000	 0.2547	 0.57889	 0.4511	 0.43891	 0	 0
0.230000	 0.2558	 0.55602	 0.4704	 0.44024	 0	 0
0.240000	 0.2888	 0.60171	 0.5361	 0.47153	 0	 0
0.250000	 0.2940	 0.58796	 0.5619	 0.47551	 0	 0
0.260000	 0.2800	 0.53845	 0.5749	 0.47739	 0	 0
0.270000	 0.2907	 0.53827	 0.5582	 0.43862	 0	 0
0.280000	 0.3139	 0.56055	 0.5992	 0.44702	 0	 0
0.290000	 0.3157	 0.54424	 0.6220	 0.45027	 0	 0
0.300000	 0.3070	 0.51167	 0.6416	 0.45614	 0	 0
0.310000	 0.3060	 0.49358	 0.6230	 0.42692	 0	 0
0.320000	 0.3030	 0.47346	 0.6440	 0.43137	 0	 0
0.330000	 0.2993	 0.45349	 0.6678	 0.43805	 0	 0
0.340000	 0.3238	 0.47617	 0.6856	 0.42700	 0	 0
0.350000	 0.3118	 0.44547	 0.7237	 0.44751	 0	 0
0.360000	 0.3173	 0.44066	 0.7653	 0.46157	 0	 0
0.370000	 0.3387	 0.45775	 0.7792	 0.44898	 0	 0
0.380000	 0.3517	 0.46277	 0.7950	 0.44168	 0	 0
0.390000	 0.3431	 0.43982	 0.7849	 0.42773	 0	 0
0.400000	 0.3644	 0.45553	 0.8030	 0.41887	 0	 0
0.410000	 0.3653	 0.44552	 0.8383	 0.42976	 1	 1
0.420000	 0.3676	 0.43763	 0.8415	 0.42045	 2	 2
0.430000	 0.3655	 0.42505	 0.8582	 0.42128	 3	 3
0.440000	 0.3861	 0.43874	 0.8923	 0.42227	 4	 4
0.450000	 0.3974	 0.44152	 0.9257	 0.42658	 5	 5
0.460000	 0.3987	 0.43337	 0.9644	 0.43774	 6	 6
0.470000	 0.3921	 0.41712	 0.9683	 0.43330	 7	 7
0.480000	 0.4178	 0.43525	 1.0060	 0.43302	 8	 8
0.490000	 0.4214	 0.42998	 1.0217	 0.43068	 9	 9
0.500000	 0.4383	 0.43827	 1.0386	 0.42327	 10	 10
0.510000	 0.4476	 0.43883	 1.0680	 0.42531	 11	 11
0.520000	 0.4550	 0.43746	 1.0619	 0.41103	 12	 12
0.530000	 0.4693	 0.44272	 1.1122	 0.42075	 13	 13
0.540000	 0.4846	 0.44874	 1.1719	 0.43379	 14	 14
0.550000	 0.4975	 0.45229	 1.2023	 0.43397	 15	 15
0.560000	 0.5148	 0.45962	 1.2339	 0.43257	 16	 16
0.570000	 0.5200	 0.45611	 1.2355	 0.42330	 17	 17
0.580000	 0.5416	 0.46689	 1.2550	 0.41453	 18	 18
0.590000	 0.5436	 0.46066	 1.2666	 0.41148	 19	 19
0.600000	 0.5483	 0.45694	 1.3228	 0.42589	 20	 20


Average of all Threads:

msd = 1.02214	 meanspd = 0.91388	 mu = 0.45694	 deff = 0.42589

