#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.672904	 0.00162
0.019998	 1.475302	 0.00075
0.029997	 1.178058	 0.00246
0.039998	 1.689844	 -0.00609
0.049998	 1.740225	 -0.00238
0.059998	 1.487549	 0.00135
0.069998	 1.247906	 0.00673
0.079998	 1.325015	 -0.00204
0.089998	 1.225727	 0.00213
0.099998	 1.136380	 -0.00494
0.010000	 2.374106	 0.01031
0.020000	 0.909993	 0.02375
0.030000	 0.518161	 0.03416
0.040000	 1.052610	 0.02366
0.050000	 0.813787	 0.01792
0.060000	 1.024502	 0.03354
0.070000	 1.232391	 0.04230
0.080000	 1.156590	 0.05742
0.090000	 1.194819	 0.06666
0.100000	 1.199054	 0.06853
0.110000	 1.312221	 0.07173
0.120000	 1.401236	 0.07238
0.130000	 1.307923	 0.06481
0.140000	 1.242739	 0.05462
0.150000	 1.288236	 0.06951
0.160000	 1.367013	 0.10951
0.170000	 1.290491	 0.08846
0.180000	 1.267466	 0.13707
0.190000	 1.259938	 0.12313
0.200000	 1.107460	 0.12288
0.210000	 1.163349	 0.15390
0.220000	 1.157778	 0.16566
0.230000	 1.112043	 0.16160
0.240000	 1.203430	 0.20924
0.250000	 1.175918	 0.18334
0.260000	 1.076901	 0.19999
0.270000	 1.076549	 0.14647
0.280000	 1.121095	 0.17819
0.290000	 1.088485	 0.16092
0.300000	 1.023336	 0.21300
0.310000	 0.987160	 0.18984
0.320000	 0.946926	 0.19278
0.330000	 0.906970	 0.15366
0.340000	 0.952349	 0.19746
0.350000	 0.890939	 0.21093
0.360000	 0.881316	 0.13608
0.370000	 0.915491	 0.08519
0.380000	 0.925541	 0.11959
0.390000	 0.879631	 0.06761
0.400000	 0.911068	 0.08205
0.410000	 0.891047	 0.11868
0.420000	 0.875262	 0.06614
0.430000	 0.850109	 0.04813
0.440000	 0.877475	 0.07834
0.450000	 0.883037	 0.10292
0.460000	 0.866737	 0.11648
0.470000	 0.834237	 0.08416
0.480000	 0.870492	 0.05169
0.490000	 0.859950	 0.00798
0.500000	 0.876531	 0.05147
0.510000	 0.877651	 0.12536
0.520000	 0.874914	 0.17582
0.530000	 0.885446	 0.15563
0.540000	 0.897476	 0.16823
0.550000	 0.904582	 0.25661
0.560000	 0.919242	 0.21471
0.570000	 0.912219	 0.17602
0.580000	 0.933772	 0.27651
0.590000	 0.921315	 0.17435
0.600000	 0.913885	 0.14606


Average of all Threads:

meanx = 0.54833	 meanxsqu = 1.32281	 mthree = 0.14606

