0.000000	0.050000	-0.418310	-0.368310		0		0.000000
0.000000	0.050000	-0.368310	-0.318310		0		0.000000
0.000000	0.050000	-0.318310	-0.268310		0		0.000000
0.000000	0.050000	-0.268310	-0.218310		2		4.000000
0.000000	0.050000	-0.218310	-0.168310		0		0.000000
0.000000	0.050000	-0.168310	-0.118310		0		0.000000
0.000000	0.050000	-0.118310	-0.068310		2		4.000000
0.000000	0.050000	-0.068310	-0.018310		0		0.000000
0.000000	0.050000	-0.018310	0.031690		1		2.000000
0.000000	0.050000	0.031690	0.081690		3		6.000000
0.000000	0.050000	0.081690	0.131690		0		0.000000
0.000000	0.050000	0.131690	0.181690		1		2.000000
0.000000	0.050000	0.181690	0.231690		1		2.000000
0.000000	0.050000	0.231690	0.281690		0		0.000000
0.000000	0.050000	0.281690	0.331690		0		0.000000
0.000000	0.050000	0.331690	0.381690		0		0.000000
0.000000	0.050000	0.381690	0.431690		0		0.000000
0.050000	0.100000	-0.418310	-0.368310		0		0.000000
0.050000	0.100000	-0.368310	-0.318310		0		0.000000
0.050000	0.100000	-0.318310	-0.268310		0		0.000000
0.050000	0.100000	-0.268310	-0.218310		1		2.000000
0.050000	0.100000	-0.218310	-0.168310		1		2.000000
0.050000	0.100000	-0.168310	-0.118310		3		6.000000
0.050000	0.100000	-0.118310	-0.068310		1		2.000000
0.050000	0.100000	-0.068310	-0.018310		2		4.000000
0.050000	0.100000	-0.018310	0.031690		3		6.000000
0.050000	0.100000	0.031690	0.081690		0		0.000000
0.050000	0.100000	0.081690	0.131690		0		0.000000
0.050000	0.100000	0.131690	0.181690		0		0.000000
0.050000	0.100000	0.181690	0.231690		0		0.000000
0.050000	0.100000	0.231690	0.281690		3		6.000000
0.050000	0.100000	0.281690	0.331690		1		2.000000
0.050000	0.100000	0.331690	0.381690		0		0.000000
0.050000	0.100000	0.381690	0.431690		0		0.000000
0.100000	0.150000	-0.418310	-0.368310		0		0.000000
0.100000	0.150000	-0.368310	-0.318310		0		0.000000
0.100000	0.150000	-0.318310	-0.268310		0		0.000000
0.100000	0.150000	-0.268310	-0.218310		3		6.000000
0.100000	0.150000	-0.218310	-0.168310		0		0.000000
0.100000	0.150000	-0.168310	-0.118310		0		0.000000
0.100000	0.150000	-0.118310	-0.068310		1		2.000000
0.100000	0.150000	-0.068310	-0.018310		0		0.000000
0.100000	0.150000	-0.018310	0.031690		0		0.000000
0.100000	0.150000	0.031690	0.081690		2		4.000000
0.100000	0.150000	0.081690	0.131690		2		4.000000
0.100000	0.150000	0.131690	0.181690		1		2.000000
0.100000	0.150000	0.181690	0.231690		0		0.000000
0.100000	0.150000	0.231690	0.281690		1		2.000000
0.100000	0.150000	0.281690	0.331690		3		6.000000
0.100000	0.150000	0.331690	0.381690		1		2.000000
0.100000	0.150000	0.381690	0.431690		0		0.000000
0.150000	0.200000	-0.418310	-0.368310		0		0.000000
0.150000	0.200000	-0.368310	-0.318310		1		2.000000
0.150000	0.200000	-0.318310	-0.268310		1		2.000000
0.150000	0.200000	-0.268310	-0.218310		2		4.000000
0.150000	0.200000	-0.218310	-0.168310		1		2.000000
0.150000	0.200000	-0.168310	-0.118310		0		0.000000
0.150000	0.200000	-0.118310	-0.068310		0		0.000000
0.150000	0.200000	-0.068310	-0.018310		1		2.000000
0.150000	0.200000	-0.018310	0.031690		0		0.000000
0.150000	0.200000	0.031690	0.081690		2		4.000000
0.150000	0.200000	0.081690	0.131690		1		2.000000
0.150000	0.200000	0.131690	0.181690		0		0.000000
0.150000	0.200000	0.181690	0.231690		0		0.000000
0.150000	0.200000	0.231690	0.281690		1		2.000000
0.150000	0.200000	0.281690	0.331690		1		2.000000
0.150000	0.200000	0.331690	0.381690		0		0.000000
0.150000	0.200000	0.381690	0.431690		0		0.000000
0.200000	0.250000	-0.418310	-0.368310		0		0.000000
0.200000	0.250000	-0.368310	-0.318310		1		2.000000
0.200000	0.250000	-0.318310	-0.268310		1		2.000000
0.200000	0.250000	-0.268310	-0.218310		2		4.000000
0.200000	0.250000	-0.218310	-0.168310		0		0.000000
0.200000	0.250000	-0.168310	-0.118310		1		2.000000
0.200000	0.250000	-0.118310	-0.068310		1		2.000000
0.200000	0.250000	-0.068310	-0.018310		3		6.000000
0.200000	0.250000	-0.018310	0.031690		2		4.000000
0.200000	0.250000	0.031690	0.081690		1		2.000000
0.200000	0.250000	0.081690	0.131690		1		2.000000
0.200000	0.250000	0.131690	0.181690		1		2.000000
0.200000	0.250000	0.181690	0.231690		1		2.000000
0.200000	0.250000	0.231690	0.281690		2		4.000000
0.200000	0.250000	0.281690	0.331690		3		6.000000
0.200000	0.250000	0.331690	0.381690		1		2.000000
0.200000	0.250000	0.381690	0.431690		0		0.000000
0.250000	0.300000	-0.418310	-0.368310		0		0.000000
0.250000	0.300000	-0.368310	-0.318310		0		0.000000
0.250000	0.300000	-0.318310	-0.268310		2		4.000000
0.250000	0.300000	-0.268310	-0.218310		0		0.000000
0.250000	0.300000	-0.218310	-0.168310		1		2.000000
0.250000	0.300000	-0.168310	-0.118310		1		2.000000
0.250000	0.300000	-0.118310	-0.068310		0		0.000000
0.250000	0.300000	-0.068310	-0.018310		0		0.000000
0.250000	0.300000	-0.018310	0.031690		3		6.000000
0.250000	0.300000	0.031690	0.081690		1		2.000000
0.250000	0.300000	0.081690	0.131690		1		2.000000
0.250000	0.300000	0.131690	0.181690		1		2.000000
0.250000	0.300000	0.181690	0.231690		3		6.000000
0.250000	0.300000	0.231690	0.281690		3		6.000000
