#xpositions	 ypositions
0.32178	 -0.22993
0.49203	 0.19145
0.24290	 0.19560
0.56783	 -0.10165
0.26773	 0.00113
0.50353	 -0.02513
0.37011	 -0.01901
0.56669	 -0.10481
0.71836	 0.00162
0.16468	 -0.30353
0.25031	 0.01180
0.43809	 0.20207
0.07395	 -0.18980
0.15299	 0.12289
0.78069	 -0.01327
0.02979	 0.14220
0.55418	 0.11705
0.98263	 -0.02320
0.28496	 0.22989
0.42622	 -0.03175
0.22699	 0.33934
0.36783	 -0.22609
0.28349	 -0.28465
0.35432	 0.05178
0.32505	 0.22897
0.11153	 0.04762
0.25603	 -0.20884
0.38397	 0.05691
0.45958	 -0.13311
0.82932	 -0.06696
0.39853	 0.03244
0.15926	 0.31738
0.42057	 -0.25621
0.14608	 -0.24830
0.44875	 0.21544
0.05748	 0.24564
0.27516	 0.27961
0.38612	 0.29077
0.09856	 -0.06260
0.11420	 -0.23388
0.31875	 0.32980
0.17206	 -0.17783
0.82759	 0.07205
0.31363	 -0.27858
0.33862	 0.12086
0.23264	 0.31383
0.56513	 -0.09466
0.00414	 0.01945
0.22014	 -0.01562
0.49022	 -0.16797
0.29482	 0.00723
0.12641	 0.34577
0.28378	 -0.13335
0.03334	 -0.11675
0.13191	 0.12909
0.27664	 0.19774
0.12887	 -0.22549
0.95468	 0.20247
0.39924	 -0.07984
0.16897	 -0.05464
0.13936	 0.07315
0.27066	 0.07466
0.06280	 0.23289
0.44704	 0.22577
0.06668	 -0.12051
0.05639	 0.29118
0.08760	 -0.09081
0.44122	 -0.03754
0.20170	 0.12687
0.85360	 0.07568
0.23715	 -0.02134
0.04940	 -0.11516
0.13727	 0.24573
0.38961	 0.06861
0.26575	 0.10473
0.04555	 -0.24755
0.22200	 0.23658
0.39499	 -0.22230
0.34027	 0.12094
0.40456	 -0.10580
0.17979	 -0.32783
0.88044	 0.05630
0.70426	 0.04808
0.12802	 0.09152
0.43352	 0.19286
0.71407	 0.02178
0.11267	 0.31737
0.20780	 -0.03095
0.27582	 0.23527
0.33271	 -0.00747
0.70352	 0.01165
0.98483	 -0.08527
0.16822	 0.07108
0.10279	 0.28541
0.30025	 -0.30295
0.08730	 -0.13339
0.40170	 -0.12343
0.06078	 0.00334
0.23097	 -0.15283
0.62081	 -0.07947
0.31722	 -0.13213
0.58048	 -0.08599
0.74090	 -0.02517
0.35755	 -0.03146
0.16191	 -0.26525
0.96943	 -0.14714
0.30235	 -0.12107
0.22618	 0.04558
0.27123	 0.23191
0.88489	 0.03713
0.21480	 0.27494
0.98932	 -0.07337
0.09038	 -0.25599
0.43689	 -0.00628
0.75124	 0.04408
0.39111	 -0.16510
0.38479	 0.28212
0.66500	 0.01666
0.94720	 0.02385
0.99926	 -0.15575
0.76107	 -0.05473
0.10735	 0.32025
0.70074	 0.05846
0.24613	 0.29052
0.20421	 0.00793
0.81751	 0.02862
0.56413	 0.01466
0.35986	 -0.04606
0.24531	 -0.26111
0.01765	 0.18992
0.52488	 -0.15404
0.62706	 -0.07035
0.36250	 -0.24271
0.42821	 0.17743
0.90123	 -0.00676
0.87775	 0.07048
0.36747	 0.20020
0.15587	 0.23787
0.54570	 -0.10660
0.04529	 0.07099
0.98802	 0.19709
0.48524	 -0.14657
0.88166	 -0.12360
0.98688	 -0.23570
0.33366	 0.21015
0.79738	 -0.04584
0.48911	 0.15026
0.30427	 -0.31994
0.39187	 0.07245
0.52390	 -0.09121
0.50341	 0.17813
0.21271	 0.15419
0.35753	 -0.30302
0.13752	 -0.10963
0.19564	 -0.22018
0.22473	 0.28380
0.43349	 0.20900
0.33351	 0.26139
0.15726	 0.03525
0.54580	 0.03472
0.07720	 -0.03632
0.22410	 -0.34371
0.29124	 0.18035
0.44519	 -0.03365
0.41612	 -0.14959
0.36732	 -0.15250
0.24451	 -0.08583
0.42338	 0.04124
0.06263	 -0.01440
0.20435	 -0.29378
0.29227	 -0.27060
0.42375	 0.25887
0.41872	 0.02614
0.65916	 0.03718
0.08433	 0.24275
0.44482	 -0.11018
0.98697	 -0.08543
0.24370	 -0.06086
0.25347	 0.20966
0.35225	 0.06967
0.42284	 0.02392
0.05086	 -0.01699
0.89824	 -0.08829
0.08968	 -0.13643
0.66126	 -0.01150
0.03439	 -0.26428
0.59608	 0.04231
0.99451	 -0.15482
0.35730	 0.18484
0.03935	 0.05131
0.44410	 -0.09392
0.86225	 0.07448
0.21507	 -0.25141
0.68093	 0.05721
0.93017	 -0.01205
0.00578	 0.03514
0.56913	 -0.02457
0.13365	 0.17625
0.47308	 -0.11931
0.42520	 -0.02575
