#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.532409	 0.00104
0.019998	 1.701735	 0.00358
0.029997	 1.120910	 0.00651
0.039998	 1.207786	 0.01530
0.049998	 1.363462	 0.01207
0.059998	 1.147284	 0.01713
0.069998	 0.785841	 0.02080
0.079998	 1.030793	 0.02072
0.089998	 1.039367	 0.02882
0.099998	 1.135745	 0.04236
0.010000	 3.194726	 -0.00139
0.020000	 1.877499	 -0.00615
0.030000	 1.937059	 0.00239
0.040000	 1.486827	 0.00784
0.050000	 1.052914	 0.01043
0.060000	 1.050313	 0.01439
0.070000	 1.098284	 0.00039
0.080000	 1.106346	 0.00020
0.090000	 1.128856	 -0.00235
0.100000	 1.044435	 0.02835
0.110000	 0.951755	 0.01188
0.120000	 0.942236	 0.04908
0.130000	 0.894050	 0.04749
0.140000	 0.981493	 0.07017
0.150000	 0.857006	 0.08145
0.160000	 0.829536	 0.06707
0.170000	 0.733386	 0.06581
0.180000	 0.777091	 0.09846
0.190000	 0.814540	 0.10960
0.200000	 0.740640	 0.09450
0.210000	 0.865099	 0.10552
0.220000	 0.878131	 0.10980
0.230000	 0.902247	 0.09818
0.240000	 0.871713	 0.05742
0.250000	 0.927825	 0.09938
0.260000	 0.917998	 0.03419
0.270000	 0.900895	 0.04019
0.280000	 0.866702	 0.03930
0.290000	 0.921883	 0.01192
0.300000	 0.867051	 0.04533
0.310000	 0.898328	 0.04788
0.320000	 0.897216	 0.03064
0.330000	 0.863233	 0.02387
0.340000	 0.850017	 0.04757
0.350000	 0.829449	 0.06590
0.360000	 0.833181	 0.09278
0.370000	 0.841162	 0.12127
0.380000	 0.818312	 0.07580
0.390000	 0.823372	 0.08760
0.400000	 0.790785	 0.06795
0.410000	 0.816263	 0.04842
0.420000	 0.759328	 -0.00395
0.430000	 0.784074	 0.00030
0.440000	 0.752111	 0.03448
0.450000	 0.777415	 0.01512
0.460000	 0.728029	 0.03342
0.470000	 0.774588	 0.05704
0.480000	 0.783129	 0.00470
0.490000	 0.760139	 -0.03380
0.500000	 0.738326	 -0.08060
0.510000	 0.729306	 -0.01605
0.520000	 0.719529	 0.00267
0.530000	 0.725819	 -0.00712
0.540000	 0.714285	 0.04250
0.550000	 0.729595	 -0.03630
0.560000	 0.762378	 -0.05320
0.570000	 0.766877	 -0.01375
0.580000	 0.776355	 -0.07397
0.590000	 0.785977	 -0.06957
0.600000	 0.777438	 -0.14447


Average of all Threads:

meanx = 0.46646	 meanxsqu = 1.16495	 mthree = -0.14447

