#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.000012	 -0.0118	 -994.65740	 0.0765	  0	 0
0.000018	 -0.0177	 -997.60594	 0.0767	  0	 0
0.000024	 -0.0236	 -997.80329	 0.0768	  0	 0
0.000030	 -0.0295	 -996.63099	 0.0767	  0	 0
0.000036	 -0.0354	 -996.82315	 0.0767	  0	 0
0.000041	 -0.0413	 -997.54054	 0.0767	  0	 0
0.000047	 -0.0473	 -998.36493	 0.0768	  0	 0
0.000053	 -0.0532	 -998.31319	 0.0768	  0	 0
0.000059	 -0.0591	 -998.14145	 0.0768	  0	 0
0.000006	 -0.0100	 -1681.70268	 0.1294	  0	 0
0.000012	 -0.0159	 -1340.06506	 0.1031	  0	 0
0.000018	 -0.0218	 -1227.25796	 0.0944	  0	 0
0.000024	 -0.0277	 -1169.56842	 0.0900	  0	 0
0.000030	 -0.0337	 -1138.15313	 0.0876	  0	 0
0.000036	 -0.0396	 -1114.26993	 0.0857	  0	 0
0.000041	 -0.0455	 -1097.62472	 0.0844	  0	 0
0.000047	 -0.0514	 -1085.07782	 0.0835	  0	 0
0.000053	 -0.0573	 -1075.03773	 0.0827	  0	 0
0.000059	 -0.0632	 -1067.94728	 0.0821	  0	 0
0.000065	 -0.0691	 -1062.25999	 0.0817	  0	 0
0.000071	 -0.0751	 -1057.44602	 0.0813	  0	 0
0.000077	 -0.0810	 -1053.62087	 0.0810	  0	 0
0.000083	 -0.0869	 -1049.45347	 0.0807	  0	 0
0.000089	 -0.0929	 -1046.17659	 0.0805	  0	 0
0.000095	 -0.0987	 -1043.04245	 0.0802	  0	 0
0.000101	 -0.1046	 -1040.28765	 0.0800	  0	 0
0.000107	 -0.1105	 -1037.74606	 0.0798	  0	 0
0.000112	 -0.1164	 -1035.68347	 0.0797	  0	 0
0.000118	 -0.1224	 -1033.88329	 0.0795	  0	 0
0.000124	 -0.1283	 -1032.30713	 0.0794	  0	 0
0.000130	 -0.1342	 -1031.00623	 0.0793	  0	 0
0.000136	 -0.1401	 -1029.63705	 0.0792	  0	 0
0.000142	 -0.1460	 -1028.09923	 0.0791	  0	 0
0.000148	 -0.1519	 -1027.17252	 0.0790	  0	 0
0.000154	 -0.1578	 -1026.01227	 0.0789	  0	 0
0.000160	 -0.1637	 -1024.56585	 0.0788	  0	 0
0.000166	 -0.1696	 -1023.39419	 0.0787	  0	 0
0.000172	 -0.1754	 -1022.33433	 0.0786	  0	 0
0.000178	 -0.1813	 -1021.55705	 0.0786	  0	 0
0.000183	 -0.1872	 -1020.74378	 0.0785	  0	 0
0.000189	 -0.1931	 -1020.05432	 0.0785	  0	 0
0.000195	 -0.1991	 -1019.40811	 0.0784	  0	 0
0.000201	 -0.2050	 -1018.78317	 0.0784	  0	 0
0.000207	 -0.2109	 -1018.32604	 0.0783	  0	 0
0.000213	 -0.2168	 -1017.78424	 0.0783	  0	 0
0.000219	 -0.2227	 -1017.30978	 0.0783	  0	 0
0.000225	 -0.2287	 -1016.89141	 0.0782	  0	 0
0.000231	 -0.2345	 -1016.31611	 0.0782	  0	 0
0.000237	 -0.2404	 -1015.75823	 0.0781	  0	 0
0.000243	 -0.2463	 -1015.20069	 0.0781	  1	 1
0.000249	 -0.2521	 -1014.59649	 0.0780	  2	 2
0.000254	 -0.2580	 -1014.01397	 0.0780	  3	 3
0.000260	 -0.2639	 -1013.69288	 0.0780	  4	 4
0.000266	 -0.2698	 -1013.24121	 0.0779	  5	 5
0.000272	 -0.2757	 -1012.86848	 0.0779	  6	 6
0.000278	 -0.2816	 -1012.54300	 0.0779	  7	 7
0.000284	 -0.2875	 -1012.20359	 0.0779	  8	 8
0.000290	 -0.2934	 -1011.88091	 0.0778	  9	 9
0.000296	 -0.2992	 -1011.33954	 0.0778	  10	 10
0.000302	 -0.3051	 -1010.97233	 0.0778	  11	 11
0.000308	 -0.3110	 -1010.68957	 0.0777	  12	 12
0.000314	 -0.3169	 -1010.43939	 0.0777	  13	 13
0.000320	 -0.3228	 -1010.26822	 0.0777	  14	 14
0.000325	 -0.3287	 -1010.04188	 0.0777	  15	 15
0.000331	 -0.3347	 -1009.97175	 0.0777	  16	 16
0.000337	 -0.3405	 -1009.66473	 0.0777	  17	 17
0.000343	 -0.3464	 -1009.42210	 0.0776	  18	 18
0.000349	 -0.3523	 -1009.22401	 0.0776	  19	 19
0.000355	 -0.3582	 -1008.91369	 0.0776	  20	 20


Average of all Threads:

meanx = -0.35819	 meanspeed = -1008.91369	 mu = 0.07761

