#xpositions	 ypositions
0.05677	 -0.10785
0.18838	 -0.08691
0.54615	 -0.23153
0.53780	 0.14824
0.91450	 0.08309
0.72713	 -0.26748
0.85319	 0.09235
0.40782	 -0.03151
0.72921	 -0.12729
0.58137	 0.03657
0.83996	 -0.17021
0.41410	 -0.00831
0.47109	 -0.12860
0.55034	 0.03769
0.95768	 -0.05513
0.76405	 0.07659
0.07788	 0.07581
0.11192	 -0.05954
0.26463	 -0.05254
0.43752	 0.06268
0.16261	 0.07074
0.93207	 0.08215
0.69934	 -0.16785
0.94341	 -0.07364
0.74268	 0.02570
0.76459	 -0.13572
0.85029	 0.13222
0.19585	 0.01236
0.72765	 -0.26778
0.95321	 0.07248
0.92733	 -0.00034
0.30908	 0.08419
0.64684	 -0.31266
0.28477	 -0.28531
0.69081	 0.22461
0.89969	 -0.11007
0.74216	 -0.21295
0.07578	 -0.05045
0.48418	 0.14475
0.15661	 0.14062
0.11048	 0.04345
0.29265	 0.10436
0.96779	 0.00664
0.20949	 -0.05590
0.74182	 -0.24307
0.28312	 0.17459
0.76910	 0.11652
0.15001	 -0.01396
0.93463	 0.03032
0.26344	 -0.00227
0.83532	 -0.01681
0.53610	 -0.01714
0.97355	 -0.03579
0.22149	 -0.09313
0.04519	 0.03826
0.97584	 -0.03773
0.74306	 0.23803
0.04875	 -0.00100
0.86083	 0.15110
0.45813	 0.03629
0.63334	 0.18197
0.17203	 -0.03036
0.37788	 0.02622
0.98111	 -0.01415
0.30128	 0.12721
0.49134	 0.09007
0.65627	 -0.02066
0.26697	 0.12125
0.65517	 -0.15948
0.32905	 -0.05827
0.63590	 0.06492
0.77259	 0.16964
0.53931	 -0.11868
0.72508	 0.26751
0.19425	 0.09024
0.95135	 0.01343
0.50178	 0.10883
0.03461	 0.00232
0.62110	 -0.04840
0.31141	 -0.03817
0.70206	 0.00843
0.59662	 -0.12677
0.79653	 -0.17586
0.13733	 0.01871
0.82089	 -0.05823
0.79930	 -0.20728
0.98702	 0.00083
0.29139	 -0.04656
0.67264	 -0.01490
0.42135	 -0.20753
0.29319	 0.24352
0.17321	 -0.25304
0.40042	 0.03354
0.84770	 -0.13345
0.72022	 -0.08970
0.77980	 0.16749
0.77604	 0.02717
0.94512	 -0.03820
0.41155	 -0.07514
0.69063	 0.30473
0.14463	 0.06633
0.21884	 -0.16415
0.94414	 -0.00813
0.38345	 0.09822
0.57807	 -0.18003
0.77795	 0.16880
0.48546	 -0.06131
0.84647	 0.07525
0.68161	 0.06653
0.53039	 0.19199
0.70001	 0.07952
0.44253	 -0.15724
0.83222	 -0.13766
0.04115	 -0.06178
0.92757	 -0.09039
0.92001	 -0.10008
0.80934	 -0.03650
0.13648	 0.00914
0.68916	 0.06046
0.84860	 0.16017
0.16412	 0.04042
0.71164	 -0.23366
0.77105	 -0.06452
0.59191	 -0.05819
0.41437	 -0.42248
0.67345	 -0.11179
0.17390	 -0.18516
0.69834	 0.27047
0.16301	 -0.05079
0.97066	 -0.00641
0.31172	 -0.06976
0.06592	 0.03447
0.73979	 -0.05780
0.43428	 0.11206
0.86261	 -0.11264
0.22303	 0.08961
0.90243	 0.11507
0.43064	 -0.16046
0.99302	 -0.01358
0.39943	 0.16777
0.42535	 -0.16358
0.91596	 0.07925
0.60169	 0.01733
0.34269	 -0.25088
0.66902	 -0.15254
0.41920	 0.10241
0.48846	 -0.48818
0.91262	 -0.08416
0.12383	 0.24128
0.70973	 -0.27925
0.25876	 -0.04289
0.79140	 0.14930
0.40934	 0.22043
0.71289	 0.06354
0.16594	 0.05112
0.70432	 0.09904
0.24224	 -0.02565
0.46551	 -0.29038
0.38792	 -0.04015
0.83792	 -0.15529
0.54854	 0.32803
0.68127	 -0.07908
0.52016	 -0.15503
0.16529	 -0.08994
0.59504	 0.06582
0.09612	 -0.02924
0.46581	 -0.11650
0.67627	 -0.02795
0.91404	 0.09360
0.53114	 0.19505
0.36329	 -0.16208
0.17141	 0.10530
0.58626	 -0.05653
0.72362	 0.02369
0.90134	 0.01531
0.76440	 0.22183
0.95851	 0.05079
0.69908	 0.10044
0.91349	 -0.04196
0.37189	 -0.45416
0.32357	 0.08857
0.39827	 -0.29645
0.43590	 0.31314
0.03491	 -0.00505
0.89878	 0.09146
0.22996	 0.09834
0.30741	 -0.02746
0.73639	 0.06792
0.89851	 0.04933
0.39621	 0.11173
0.25036	 0.20146
0.82703	 -0.12494
0.87837	 0.12059
0.76351	 0.21555
0.47810	 -0.02602
0.24125	 -0.01871
0.52242	 -0.11304
0.53659	 0.00070
0.08799	 0.03901
0.58011	 0.26160
