#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.298226	 -0.00000
0.019998	 1.357995	 0.00129
0.029997	 0.849942	 -0.00353
0.039998	 1.056794	 -0.00398
0.049998	 0.997034	 -0.00470
0.059998	 0.884892	 -0.00343
0.069998	 0.897136	 0.00191
0.079998	 1.005419	 -0.00632
0.089998	 0.639888	 0.00203
0.099998	 0.755542	 -0.01518
0.109998	 0.768313	 -0.01285
0.119998	 0.805250	 -0.01122
0.129998	 0.879259	 -0.01232
0.139998	 0.954814	 0.00792
0.149997	 0.968480	 0.01913
0.159997	 0.884157	 0.00421
0.169997	 0.881548	 0.02521
0.179997	 0.908542	 0.08675
0.189997	 1.006489	 0.10899
0.199997	 0.958234	 0.08770
0.209997	 0.831600	 0.11973
0.219997	 0.770293	 0.09761
0.229997	 0.816850	 0.06470
0.239997	 0.796969	 0.04970
0.249997	 0.771177	 0.04439
0.259997	 0.799038	 0.03996
0.269997	 0.783624	 0.07988
0.279997	 0.797526	 0.16795
0.289997	 0.884436	 0.13478
0.299997	 0.862424	 0.12543
0.010000	 3.590541	 0.00338
0.020000	 2.487126	 0.01283
0.030000	 1.628984	 0.01766
0.040000	 1.403630	 0.04026
0.050000	 1.361446	 0.04391
0.060000	 0.993175	 0.06875
0.070000	 0.960073	 0.04982
0.080000	 0.900838	 0.05548
0.090000	 0.782756	 0.05016
0.100000	 0.775229	 0.05371
0.110000	 1.102443	 0.06218
0.120000	 1.035241	 0.04820
0.130000	 1.040519	 0.05950
0.140000	 1.034818	 0.06859
0.150000	 0.991492	 0.06713
0.160000	 0.974196	 0.05871
0.170000	 1.018688	 0.05644
0.180000	 1.003511	 0.07442
0.190000	 1.049316	 0.07495
0.200000	 1.028888	 0.10263
0.210000	 1.009338	 0.10555
0.220000	 0.894099	 0.14323
0.230000	 0.891994	 0.14263
0.240000	 0.877331	 0.15305
0.250000	 0.883981	 0.17224
0.260000	 0.990911	 0.16546
0.270000	 0.911013	 0.11644
0.280000	 0.997926	 0.09973
0.290000	 0.905491	 0.08410
0.300000	 0.964804	 0.07946
0.310000	 0.913526	 0.04857
0.320000	 0.901525	 0.09048
0.330000	 0.834537	 0.12499
0.340000	 0.821311	 0.12130
0.350000	 0.796850	 0.09257
0.360000	 0.778743	 0.06564
0.370000	 0.794975	 0.08992
0.380000	 0.786394	 0.11126
0.390000	 0.777035	 0.09010
0.400000	 0.803694	 0.12588


Average of all Threads:

meanx = 0.32148	 meanxsqu = 0.81767	 mthree = 0.12588

