#xpositions	 ypositions
0.88902	 0.52240
0.46599	 -0.65993
0.36917	 -0.84658
0.17240	 0.02724
0.33419	 0.30633
0.56607	 -0.52608
0.55492	 -0.98467
0.75336	 0.99725
0.85530	 0.29227
0.68710	 0.00031
0.33758	 -0.54924
0.82819	 1.00241
0.72083	 0.26124
0.91289	 -0.61328
0.70626	 -0.79169
0.38073	 -0.21696
0.57350	 0.41620
0.37959	 0.50582
0.44953	 0.63732
0.93207	 -0.84976
0.48656	 -0.20969
0.90461	 -0.56893
0.37368	 0.99989
0.86659	 -0.04840
0.10695	 -0.48873
0.27837	 0.07038
0.83421	 -0.58901
0.90259	 -0.61049
0.90366	 -0.14539
0.30984	 -0.99622
0.50573	 1.00656
0.78989	 -0.17016
0.57609	 0.89463
0.78565	 0.66771
0.68314	 0.08115
0.85120	 -0.69763
0.52309	 0.56959
0.89083	 0.02443
0.27017	 -0.32355
0.57048	 0.73986
0.83560	 0.88204
0.90347	 -0.78986
0.78552	 0.80722
0.27839	 0.09536
0.89700	 -0.94368
0.82176	 0.54570
0.68876	 -0.22628
0.79702	 -0.29791
0.86553	 -0.00694
0.60007	 -0.87489
0.29321	 -0.78772
0.56412	 0.81106
0.24050	 0.88012
0.91456	 0.08981
0.61504	 -0.57916
0.41762	 0.57660
0.84293	 -0.20985
0.62018	 -0.62591
0.38361	 0.83756
0.66295	 0.55017
0.59562	 1.02206
0.72713	 0.62197
0.30362	 -0.56584
0.91181	 -1.04060
0.82614	 0.95772
0.18954	 -0.43271
0.93752	 -0.59750
0.30561	 -0.27023
0.94265	 0.08563
0.24573	 0.05732
0.78054	 0.20660
0.86823	 -0.91407
0.21544	 -0.82285
0.67542	 0.31118
0.76248	 -1.01645
0.27674	 -0.14007
0.10243	 -0.40954
0.90567	 0.77001
0.21079	 -0.48960
0.60729	 0.73293
0.54146	 -0.22399
0.30600	 0.02607
0.88220	 0.41017
0.78214	 0.13856
0.48000	 0.08471
0.85429	 0.94832
0.37069	 0.85300
0.50547	 -0.67826
0.52711	 0.52702
0.81007	 0.63819
0.89477	 0.88700
0.71895	 -0.42254
0.38854	 -0.61200
0.57611	 -0.80433
0.89494	 0.19743
0.14971	 0.30127
0.62445	 -0.01919
0.78968	 0.25935
0.60578	 0.13163
0.29905	 -0.47439
