#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.695664	 0.00030
0.019998	 2.360592	 0.00169
0.029997	 2.616609	 0.00439
0.039998	 2.110861	 0.00901
0.049998	 2.108445	 0.00910
0.059998	 1.845405	 0.01204
0.069998	 1.713253	 0.02406
0.079998	 1.692885	 0.01964
0.089998	 1.528554	 0.01389
0.099998	 1.369316	 0.03079
0.010000	 4.720049	 0.00223
0.020000	 1.926267	 0.01454
0.030000	 1.351989	 0.00577
0.040000	 1.330346	 0.00658
0.050000	 0.958790	 0.00754
0.060000	 0.944988	 0.00178
0.070000	 1.012488	 0.01000
0.080000	 1.079344	 -0.01694
0.090000	 1.228093	 -0.02335
0.100000	 1.264061	 -0.02413
0.110000	 1.212670	 -0.05602
0.120000	 1.062840	 -0.01601
0.130000	 1.187435	 -0.01482
0.140000	 1.185706	 -0.02611
0.150000	 1.182342	 -0.02102
0.160000	 1.171048	 0.00162
0.170000	 1.205791	 -0.00278
0.180000	 1.160332	 0.02940
0.190000	 1.175027	 0.01676
0.200000	 1.214853	 -0.00697
0.210000	 1.196243	 0.03739
0.220000	 1.077418	 0.02103
0.230000	 1.085494	 0.04279
0.240000	 0.987418	 0.07088
0.250000	 0.969859	 0.08386
0.260000	 1.021303	 0.08236
0.270000	 1.063642	 0.11407
0.280000	 1.007674	 0.14012
0.290000	 0.986423	 0.14449
0.300000	 0.926015	 0.15584
0.310000	 0.921962	 0.14425
0.320000	 0.945610	 0.15542
0.330000	 0.929236	 0.13817
0.340000	 0.904665	 0.17305
0.350000	 0.902357	 0.20916
0.360000	 0.923532	 0.25294
0.370000	 0.999640	 0.24642
0.380000	 0.997058	 0.24068
0.390000	 1.041230	 0.24214
0.400000	 1.016531	 0.23665
0.410000	 1.014194	 0.23038
0.420000	 0.999594	 0.22324
0.430000	 0.975855	 0.29533
0.440000	 0.994361	 0.33088
0.450000	 1.013204	 0.33605
0.460000	 1.017333	 0.37155
0.470000	 1.008686	 0.39007
0.480000	 0.968904	 0.40451
0.490000	 0.950456	 0.38042
0.500000	 0.958782	 0.45697
0.510000	 0.995052	 0.45947
0.520000	 1.036814	 0.50401
0.530000	 1.013936	 0.58364
0.540000	 0.990590	 0.60650
0.550000	 0.995813	 0.62207
0.560000	 1.003648	 0.53660
0.570000	 0.976694	 0.60440
0.580000	 0.980372	 0.57690
0.590000	 0.955704	 0.46348
0.600000	 0.986942	 0.46297


Average of all Threads:

meanx = 0.59217	 meanxsqu = 1.29677	 mthree = 0.46297

