#xpositions	 ypositions
0.35878	 -0.30076
0.24897	 0.20393
0.61770	 -0.01889
0.55749	 0.20893
0.94759	 -0.06169
0.52599	 -0.36133
0.18755	 -0.66739
0.60608	 -0.13181
0.19222	 -0.21682
0.30625	 0.03049
0.68562	 0.27500
0.29592	 -0.58660
0.62630	 0.06597
0.56571	 0.41721
0.57863	 -0.21044
0.82654	 0.04563
0.34043	 -0.48965
0.58595	 0.17121
0.36169	 0.25211
0.54694	 0.04743
0.75452	 -0.03688
0.28122	 0.11514
0.56184	 -0.23268
0.48577	 0.27122
0.16888	 0.15081
0.62816	 -0.21000
0.80261	 -0.11206
0.15917	 0.15110
0.54463	 0.42123
0.50803	 -0.31097
0.93099	 -0.02602
0.53502	 -0.09738
0.76018	 0.05578
0.70696	 0.20064
0.06367	 0.29128
0.09131	 0.50552
0.10980	 -0.34211
0.27643	 0.58846
0.91659	 0.01883
0.60958	 -0.02036
0.37739	 0.18322
0.54938	 -0.30085
0.47164	 0.25052
0.31995	 -0.28855
0.54795	 -0.00964
0.35085	 0.22424
0.32350	 -0.00698
0.69913	 -0.15269
0.84813	 0.05547
0.48909	 0.45023
0.10176	 0.49082
0.74236	 -0.05841
0.19689	 -0.14753
0.27507	 0.06335
0.97755	 -0.03300
0.28493	 0.20283
0.71919	 0.20072
0.05425	 0.77503
0.22609	 0.58949
0.37918	 0.24690
0.94418	 0.03274
0.74084	 0.13426
0.46256	 -0.10656
0.44135	 -0.00356
0.12194	 0.50518
0.27453	 0.47422
0.28593	 0.64714
0.29924	 -0.58635
0.15419	 -0.65990
0.48811	 0.04403
0.83110	 0.03797
0.05568	 0.50173
0.61262	 -0.33258
0.21391	 0.08749
0.66344	 -0.05867
0.22115	 -0.17358
0.67300	 -0.05875
0.15434	 -0.38031
0.45039	 -0.36011
0.08752	 -0.02001
0.08923	 -0.04611
0.56402	 0.38925
0.19329	 0.43082
0.51100	 -0.41944
0.37861	 0.18229
0.23289	 0.44967
0.76913	 -0.18625
0.41142	 -0.41937
0.96562	 -0.01945
0.29878	 0.14964
0.44713	 0.02496
0.23732	 0.45819
0.66804	 0.03253
0.07186	 0.60316
0.39684	 0.53742
0.35319	 0.14589
0.55752	 0.34411
0.22205	 0.72662
0.46137	 0.15694
0.56619	 -0.01168
0.23862	 0.17242
0.72928	 -0.14099
0.43851	 0.09346
0.68218	 -0.28314
0.59985	 0.29815
0.20414	 0.60833
0.47058	 -0.37059
0.59597	 0.37188
0.41961	 -0.17072
0.12407	 0.00887
0.63024	 0.35518
0.49696	 -0.08980
0.16591	 -0.12217
0.42703	 -0.28560
0.06898	 -0.75338
0.32326	 -0.43005
0.12028	 -0.33438
0.66043	 0.30929
0.75140	 0.22517
0.26785	 0.22108
0.34253	 0.05094
0.94619	 -0.05863
0.12730	 -0.18223
0.55156	 0.32913
0.06755	 -0.40133
0.83304	 0.02942
0.46224	 0.06725
0.44826	 0.39030
0.52048	 -0.07227
0.06274	 -0.78244
0.39791	 0.00934
0.23417	 0.41435
0.15469	 0.30082
0.47684	 0.14166
0.35324	 0.30337
0.20752	 -0.31894
0.92091	 0.05751
0.07772	 0.73621
0.65174	 -0.23185
0.62297	 0.29669
0.33235	 -0.00939
0.41694	 -0.11515
0.58589	 -0.39991
0.12981	 -0.70085
0.97686	 0.00656
0.63863	 0.35020
0.16371	 -0.55106
0.21717	 -0.03874
0.46785	 0.32468
0.31467	 0.25283
0.13761	 0.35226
0.46112	 0.23757
0.68271	 -0.11453
0.11153	 0.50921
0.10186	 -0.23190
0.24592	 -0.37311
0.05186	 0.26854
0.54795	 -0.43125
0.76760	 0.07886
0.07552	 0.76919
0.49191	 -0.22888
0.54465	 0.04735
0.23610	 0.66333
0.33503	 0.14321
0.34997	 0.59945
0.20558	 -0.20228
0.10653	 0.38055
0.24065	 0.28620
0.07755	 0.85134
0.40542	 0.15675
0.55566	 0.36050
0.38543	 0.15955
0.70915	 -0.22169
0.18269	 0.00548
0.24833	 0.43265
0.76703	 0.14970
0.20238	 0.27873
0.19183	 -0.14020
0.36904	 0.10062
0.46566	 0.41867
0.20746	 -0.44655
0.30862	 0.26466
0.12767	 0.59552
0.22088	 0.20712
0.52033	 -0.29382
0.65663	 0.23654
0.37503	 0.54121
0.71271	 0.12105
0.22439	 -0.67410
0.39297	 0.32484
0.71079	 -0.23594
0.68771	 0.22384
0.26296	 0.28938
0.78707	 -0.14518
0.39123	 0.43647
0.49048	 -0.03454
0.94312	 0.04861
0.18878	 0.59247
0.68816	 0.13929
0.68135	 -0.20446
