#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.323545	 -0.00039
0.019998	 0.379711	 0.00191
0.029997	 0.364925	 0.00236
0.039998	 0.787432	 -0.00234
0.049998	 0.645451	 0.00398
0.059998	 0.906186	 0.01325
0.069998	 1.124382	 0.00455
0.079998	 1.233642	 0.01904
0.089998	 0.965387	 0.02154
0.099998	 0.998395	 0.01851
0.010000	 6.654881	 -0.00607
0.020000	 2.515314	 -0.00153
0.030000	 2.543579	 0.01394
0.040000	 1.736785	 0.02511
0.050000	 1.396987	 0.05057
0.060000	 1.483814	 0.05425
0.070000	 1.238629	 0.06603
0.080000	 1.246228	 0.06271
0.090000	 1.157983	 0.05921
0.100000	 1.075282	 0.04077
0.110000	 1.023094	 0.06539
0.120000	 0.880246	 0.08753
0.130000	 0.850392	 0.10004
0.140000	 1.075676	 0.11880
0.150000	 1.089141	 0.11851
0.160000	 1.030015	 0.13673
0.170000	 1.137564	 0.15063
0.180000	 1.186779	 0.15875
0.190000	 1.132388	 0.12642
0.200000	 1.164282	 0.17635
0.210000	 1.169618	 0.15294
0.220000	 1.086658	 0.15445
0.230000	 1.087851	 0.15852
0.240000	 1.014420	 0.17397
0.250000	 1.053972	 0.18352
0.260000	 0.982399	 0.19145
0.270000	 0.992503	 0.20647
0.280000	 1.000228	 0.23387
0.290000	 0.907660	 0.23869
0.300000	 0.880552	 0.27071
0.310000	 0.926610	 0.25196
0.320000	 0.963977	 0.21216
0.330000	 1.001289	 0.23134
0.340000	 0.982570	 0.21407
0.350000	 0.989850	 0.27684
0.360000	 0.954730	 0.27835
0.370000	 0.976681	 0.28922
0.380000	 0.913751	 0.23207
0.390000	 0.866862	 0.24944
0.400000	 0.863094	 0.19373
0.410000	 0.857305	 0.21356
0.420000	 0.810279	 0.17764
0.430000	 0.852326	 0.18894
0.440000	 0.822419	 0.13660
0.450000	 0.807892	 0.16989
0.460000	 0.800227	 0.29129
0.470000	 0.833175	 0.25297
0.480000	 0.817529	 0.24161
0.490000	 0.839153	 0.20609
0.500000	 0.851766	 0.26996
0.510000	 0.840898	 0.28485
0.520000	 0.791186	 0.27760
0.530000	 0.800731	 0.23844
0.540000	 0.818994	 0.14496
0.550000	 0.788266	 0.24071
0.560000	 0.790873	 0.19419
0.570000	 0.836774	 0.17744
0.580000	 0.812099	 0.24396
0.590000	 0.812900	 0.13984
0.600000	 0.791103	 0.21876


Average of all Threads:

meanx = 0.47466	 meanxsqu = 1.66021	 mthree = 0.21876

