#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.550437	 0.00224
0.019998	 2.177083	 0.00507
0.029997	 1.979543	 0.00271
0.039998	 1.764452	 0.00160
0.049998	 1.435057	 0.01379
0.059998	 1.510723	 0.01826
0.069998	 1.487165	 0.01758
0.079998	 1.310660	 0.02324
0.089998	 1.259055	 0.03491
0.099998	 1.134798	 0.05444
0.010000	 4.386912	 -0.00245
0.020000	 3.382528	 0.01749
0.030000	 1.933929	 0.01060
0.040000	 1.948101	 0.01152
0.050000	 1.949757	 0.01988
0.060000	 1.805033	 0.01694
0.070000	 1.795766	 0.01889
0.080000	 1.788952	 0.03140
0.090000	 1.726272	 0.05547
0.100000	 1.765407	 0.09648
0.110000	 1.719045	 0.11216
0.120000	 1.499570	 0.10918
0.130000	 1.221926	 0.09978
0.140000	 1.229609	 0.10120
0.150000	 1.218536	 0.08780
0.160000	 1.156697	 0.08880
0.170000	 1.067726	 0.05836
0.180000	 1.020917	 0.05916
0.190000	 1.022738	 0.04269
0.200000	 1.015182	 0.03909
0.210000	 1.086651	 0.02376
0.220000	 1.073107	 0.01963
0.230000	 1.096441	 0.00953
0.240000	 1.064113	 -0.02123
0.250000	 1.110213	 0.03612
0.260000	 1.160399	 0.07165
0.270000	 1.202074	 0.09743
0.280000	 1.260148	 0.09433
0.290000	 1.206580	 0.09873
0.300000	 1.192301	 0.10519
0.310000	 1.180815	 0.11444
0.320000	 1.145059	 0.14580
0.330000	 1.094719	 0.16274
0.340000	 1.086210	 0.15071
0.350000	 1.028924	 0.15507
0.360000	 0.994254	 0.17897
0.370000	 0.966446	 0.18432
0.380000	 0.961006	 0.22811
0.390000	 0.955919	 0.19228
0.400000	 0.949077	 0.12316
0.410000	 0.898578	 0.11066
0.420000	 0.903297	 0.06575
0.430000	 0.861558	 0.00396
0.440000	 0.854067	 -0.04158
0.450000	 0.871693	 -0.04738
0.460000	 0.806777	 -0.07211
0.470000	 0.803847	 -0.08987
0.480000	 0.829223	 -0.12671
0.490000	 0.814209	 -0.12673
0.500000	 0.784450	 -0.13003
0.510000	 0.803936	 -0.06923
0.520000	 0.752226	 -0.08638
0.530000	 0.714342	 -0.10205
0.540000	 0.723492	 -0.01571
0.550000	 0.725991	 -0.02395
0.560000	 0.712069	 -0.11789
0.570000	 0.711378	 -0.04420
0.580000	 0.753836	 -0.01984
0.590000	 0.754024	 0.00724
0.600000	 0.751595	 0.04281


Average of all Threads:

meanx = 0.45096	 meanxsqu = 1.06658	 mthree = 0.04281

