#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0201	 1.00293	 0.0310	 0.76452	 0	 0
0.019998	 0.0348	 0.87038	 0.0675	 0.82893	 0	 0
0.029997	 0.0541	 0.90244	 0.0865	 0.69641	 0	 0
0.039998	 0.0718	 0.89712	 0.1001	 0.59363	 0	 0
0.049998	 0.0851	 0.85112	 0.1190	 0.55857	 0	 0
0.059998	 0.0782	 0.65157	 0.1445	 0.57669	 0	 0
0.069998	 0.0906	 0.64719	 0.1623	 0.55041	 0	 0
0.079998	 0.0976	 0.60975	 0.1632	 0.48042	 0	 0
0.089998	 0.1000	 0.55585	 0.1716	 0.44886	 0	 0
0.099998	 0.1002	 0.50122	 0.1774	 0.41831	 0	 0
0.109998	 0.0942	 0.42809	 0.1676	 0.36083	 0	 0
0.119998	 0.0935	 0.38943	 0.1827	 0.36242	 0	 0
0.129998	 0.0934	 0.35919	 0.1773	 0.32413	 0	 0
0.139998	 0.1017	 0.36334	 0.1979	 0.33486	 0	 0
0.149997	 0.1072	 0.35727	 0.1889	 0.29577	 0	 0
0.159997	 0.1212	 0.37881	 0.1916	 0.27645	 0	 0
0.169997	 0.1188	 0.34932	 0.2066	 0.28304	 0	 0
0.179997	 0.1228	 0.34123	 0.2086	 0.26870	 0	 0
0.189997	 0.1411	 0.37142	 0.2201	 0.26340	 0	 0
0.199997	 0.1076	 0.26911	 0.2221	 0.26319	 0	 0
0.209997	 0.1081	 0.25748	 0.2398	 0.27151	 0	 0
0.219997	 0.1148	 0.26084	 0.2368	 0.25418	 0	 0
0.229997	 0.1190	 0.25859	 0.2490	 0.25532	 0	 0
0.239997	 0.1000	 0.20829	 0.2694	 0.27021	 0	 0
0.249997	 0.0980	 0.19601	 0.2847	 0.27506	 0	 0
0.259997	 0.1033	 0.19859	 0.2981	 0.27636	 0	 0
0.269997	 0.1243	 0.23026	 0.2986	 0.26218	 0	 0
0.279997	 0.1363	 0.24342	 0.3068	 0.25732	 0	 0
0.289997	 0.1685	 0.29058	 0.3448	 0.27272	 0	 0
0.299997	 0.1758	 0.29297	 0.3423	 0.25947	 0	 0
0.010000	 0.1065	 5.32376	 0.1433	 3.29919	 0	 0
0.020000	 0.0900	 2.24953	 0.1612	 1.91410	 0	 0
0.030000	 0.0908	 1.51321	 0.1719	 1.36406	 0	 0
0.040000	 0.1020	 1.27530	 0.1922	 1.13591	 0	 0
0.050000	 0.0920	 0.92008	 0.1903	 0.90915	 0	 0
0.060000	 0.1128	 0.93981	 0.1935	 0.75333	 0	 0
0.070000	 0.0892	 0.63726	 0.1921	 0.65759	 0	 0
0.080000	 0.0862	 0.53861	 0.2168	 0.65428	 0	 0
0.090000	 0.0682	 0.37876	 0.2155	 0.58572	 0	 0
0.100000	 0.0758	 0.37885	 0.2250	 0.54810	 0	 0
0.110000	 0.0609	 0.27676	 0.2199	 0.49132	 0	 0
0.120000	 0.0709	 0.29559	 0.2349	 0.47879	 0	 0
0.130000	 0.1118	 0.43004	 0.2411	 0.43967	 0	 0
0.140000	 0.0997	 0.35617	 0.2510	 0.43051	 0	 0
0.150000	 0.0918	 0.30588	 0.2442	 0.39294	 0	 0
0.160000	 0.1198	 0.37450	 0.2307	 0.33797	 0	 0
0.170000	 0.1375	 0.40448	 0.2604	 0.35519	 0	 0
0.180000	 0.1251	 0.34763	 0.2631	 0.34364	 0	 0
0.190000	 0.1217	 0.32017	 0.2763	 0.34412	 0	 0
0.200000	 0.1452	 0.36299	 0.2905	 0.33682	 0	 0
0.210000	 0.1831	 0.43606	 0.3084	 0.32725	 1	 1
0.220000	 0.1658	 0.37691	 0.3149	 0.32663	 2	 2
0.230000	 0.1648	 0.35834	 0.3323	 0.33163	 3	 3
0.240000	 0.1683	 0.35062	 0.3350	 0.31943	 4	 4
0.250000	 0.1710	 0.34191	 0.3416	 0.31242	 5	 5
0.260000	 0.1959	 0.37676	 0.3651	 0.31413	 6	 6
0.270000	 0.2115	 0.39158	 0.3755	 0.30632	 7	 7
0.280000	 0.2224	 0.39709	 0.4035	 0.31610	 8	 8
0.290000	 0.2269	 0.39122	 0.4021	 0.30227	 9	 9
0.300000	 0.2262	 0.37704	 0.4111	 0.29991	 10	 10
0.310000	 0.2481	 0.40022	 0.3971	 0.27057	 11	 11
0.320000	 0.2365	 0.36947	 0.3836	 0.25598	 12	 12
0.330000	 0.2315	 0.35082	 0.4051	 0.26625	 13	 13
0.340000	 0.2427	 0.35694	 0.3946	 0.24685	 14	 14
0.350000	 0.2367	 0.33814	 0.4142	 0.25587	 15	 15
0.360000	 0.2266	 0.31469	 0.4345	 0.26605	 16	 16
0.370000	 0.2112	 0.28539	 0.4269	 0.25832	 17	 17
0.380000	 0.2228	 0.29312	 0.4622	 0.27143	 18	 18
0.390000	 0.2304	 0.29537	 0.4595	 0.26052	 19	 19
0.400000	 0.2598	 0.32469	 0.4857	 0.26140	 20	 20


Average of all Threads:

msd = 0.41823	 meanspd = 0.64938	 mu = 0.32469	 deff = 0.26140

