#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 0.886422	 0.00036
0.019998	 0.984747	 -0.00092
0.029997	 0.253160	 0.00468
0.039998	 0.890240	 0.00266
0.049998	 1.110096	 0.00178
0.059998	 0.941494	 -0.00258
0.069998	 1.247270	 0.01218
0.079998	 1.592086	 0.01706
0.089998	 1.331363	 0.01836
0.099998	 1.034156	 0.03168
0.109998	 1.017019	 0.02830
0.119998	 0.958588	 0.02224
0.129998	 0.978989	 0.03054
0.139998	 1.031701	 0.02980
0.149997	 1.060493	 0.03073
0.159997	 0.928384	 0.06155
0.169997	 0.926864	 0.06674
0.179997	 0.970463	 0.07938
0.189997	 0.937511	 0.08101
0.199997	 0.963278	 0.07423
0.209997	 0.945301	 0.09875
0.219997	 0.968075	 0.08992
0.229997	 0.956308	 0.09162
0.239997	 0.961079	 0.09834
0.249997	 0.952243	 0.10232
0.259997	 1.035281	 0.12425
0.269997	 0.992593	 0.11102
0.279997	 1.041352	 0.12465
0.289997	 1.045971	 0.12996
0.299997	 1.046463	 0.14045
0.010000	 0.568230	 0.01145
0.020000	 0.578399	 0.00909
0.030000	 1.370977	 0.01822
0.040000	 1.306498	 0.01586
0.050000	 0.969115	 0.02300
0.060000	 1.321507	 0.04486
0.070000	 1.445991	 0.05580
0.080000	 1.083387	 0.03936
0.090000	 1.110370	 0.05049
0.100000	 1.307651	 0.04892
0.110000	 1.117919	 0.05229
0.120000	 1.102144	 0.06952
0.130000	 1.161393	 0.08014
0.140000	 1.267727	 0.09686
0.150000	 1.177226	 0.11278
0.160000	 1.144051	 0.08145
0.170000	 1.089417	 0.10299
0.180000	 0.951720	 0.07281
0.190000	 1.010667	 0.06176
0.200000	 0.991685	 0.06325
0.210000	 1.042256	 0.09300
0.220000	 1.032160	 0.06466
0.230000	 0.965107	 0.05652
0.240000	 0.958296	 0.07219
0.250000	 0.981797	 0.09037
0.260000	 1.005263	 0.06424
0.270000	 0.999445	 0.10024
0.280000	 0.972826	 0.08630
0.290000	 0.996068	 0.04130
0.300000	 0.962510	 0.00510
0.310000	 0.998124	 -0.00711
0.320000	 0.932563	 -0.05855
0.330000	 0.899173	 -0.06368
0.340000	 0.859774	 0.00460
0.350000	 0.903983	 -0.04862
0.360000	 0.952554	 -0.06075
0.370000	 0.902895	 -0.01048
0.380000	 0.929343	 0.07061
0.390000	 1.002240	 0.14484
0.400000	 1.026140	 0.15125


Average of all Threads:

meanx = 0.41046	 meanxsqu = 1.02611	 mthree = 0.15125

