#xpositions	 ypositions
0.34595	 0.10442
0.38575	 -0.08927
0.51435	 0.16980
0.21681	 0.06946
0.95263	 -0.12471
0.31570	 0.09994
0.45923	 0.01991
0.66976	 -0.06470
0.86269	 0.01492
0.27336	 0.33762
0.95876	 -0.04944
0.27860	 0.26907
0.18135	 0.20276
0.58449	 -0.04723
0.17664	 -0.17164
0.18420	 0.23868
0.23525	 0.09943
0.32499	 -0.25894
0.08419	 0.08440
0.98652	 -0.22223
0.53783	 -0.00504
0.37405	 0.28640
0.31160	 -0.20245
0.99504	 -0.16158
0.98300	 0.17951
0.51395	 -0.16935
0.42895	 0.17943
0.10386	 -0.15134
0.11926	 0.10160
0.28036	 0.26448
0.12067	 0.20338
0.14778	 -0.15207
0.37706	 0.04262
0.54034	 -0.08802
0.94634	 0.04801
0.74562	 -0.04892
0.46651	 0.12913
0.98282	 -0.03504
0.08636	 0.18799
0.32155	 0.03912
0.02065	 -0.08167
0.59456	 0.07531
0.89511	 -0.11216
0.20314	 -0.01536
0.04639	 0.20286
0.09628	 -0.25423
0.30503	 -0.02307
0.24226	 -0.31335
0.46242	 -0.13708
0.01384	 0.24086
0.01786	 -0.22762
0.07113	 0.00609
0.29988	 -0.07019
0.28351	 -0.28705
0.56342	 -0.00248
0.53447	 0.14449
0.89340	 0.04018
0.39690	 0.06809
0.65008	 -0.01058
0.10470	 0.23715
0.39487	 -0.09011
0.77977	 0.06514
0.90442	 -0.14061
0.40956	 -0.20878
0.28638	 0.12389
0.52446	 0.11010
0.06511	 0.12608
0.99915	 -0.20384
0.66463	 -0.05394
0.10517	 -0.29086
0.34931	 0.10923
0.47697	 0.10992
0.59855	 -0.02533
0.47170	 -0.06834
0.58235	 0.08569
0.53289	 -0.08286
0.70652	 -0.00759
0.12810	 0.19781
0.93110	 -0.05208
0.48420	 0.18480
0.37614	 -0.28586
0.09101	 -0.10669
0.89878	 -0.04095
0.47344	 -0.05380
0.02729	 0.02692
0.92044	 -0.06183
0.00191	 0.10940
0.63766	 0.03971
0.91812	 0.07521
0.48333	 -0.03659
0.43623	 -0.24951
0.07609	 -0.15145
0.34375	 -0.01544
0.19395	 -0.13911
0.91996	 -0.03009
0.03089	 0.02783
0.05407	 0.26738
0.77407	 -0.00570
0.43769	 0.04383
0.20141	 -0.31955
0.20204	 -0.33054
0.41330	 -0.07119
0.07007	 0.21728
0.08535	 -0.06200
0.18146	 0.11881
0.54250	 0.04435
0.98387	 -0.06715
0.38841	 -0.08472
0.10796	 0.28881
0.19290	 0.01453
0.85668	 0.01096
0.98176	 -0.17613
0.06674	 0.01302
0.14011	 -0.34895
0.15846	 -0.13817
0.42044	 0.06387
0.56028	 0.13130
0.60965	 -0.04910
0.32470	 0.02582
0.15741	 0.08171
0.25778	 -0.01330
0.17945	 -0.29337
0.91340	 -0.01614
0.27375	 0.14887
0.07933	 0.15745
0.15998	 0.23667
0.42817	 -0.01261
0.18974	 0.12511
0.46441	 0.19562
0.37013	 -0.12004
0.85211	 0.04032
0.17106	 0.31381
0.38116	 -0.05435
0.30968	 0.06625
0.50415	 0.08373
0.64032	 0.03466
0.05972	 -0.10021
0.86225	 -0.00987
0.18500	 0.33523
0.38720	 0.00897
0.57923	 -0.05359
0.35691	 -0.13112
0.94032	 -0.18471
0.31640	 -0.31616
0.13826	 -0.32926
0.75634	 0.04624
0.45702	 -0.13605
0.20773	 -0.15217
0.18906	 0.30779
0.03676	 0.26092
0.30563	 -0.14673
0.85151	 0.05314
0.62467	 -0.06706
0.97370	 -0.12417
0.15789	 -0.31596
0.30557	 -0.18984
0.25584	 0.30916
0.73823	 0.00658
0.31278	 0.21888
0.41103	 0.06597
0.58699	 -0.01652
0.91977	 0.00854
0.33247	 -0.20489
0.10893	 0.13313
0.70659	 0.00356
0.54109	 -0.11647
0.20550	 -0.19765
0.12335	 0.14360
0.17484	 -0.33788
0.92009	 -0.04762
0.53496	 0.01194
0.01620	 0.09287
0.91929	 0.09013
0.32054	 0.08059
0.48511	 0.11813
0.45137	 0.15491
0.59951	 0.05686
0.26659	 0.34880
0.18489	 -0.02580
0.00354	 0.03269
0.60410	 -0.06462
0.88994	 -0.10490
0.08638	 -0.28946
0.48812	 -0.16979
0.46092	 -0.05738
0.58920	 -0.10588
0.06557	 -0.26352
0.53174	 0.01291
0.36791	 -0.22869
0.94143	 0.16866
0.03713	 0.25568
0.43308	 0.04504
0.06920	 0.06668
0.42117	 -0.11736
0.18415	 -0.10234
0.26200	 0.10242
0.13803	 0.15501
0.88105	 -0.03031
0.72702	 0.04096
0.47035	 0.19764
