#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0095	 0.47644	 0.0234	 0.58371	 0	 0
0.019998	 0.0066	 0.16449	 0.0449	 0.56043	 0	 0
0.029997	 0.0213	 0.35420	 0.0588	 0.48669	 0	 0
0.039998	 0.0235	 0.29366	 0.0712	 0.44176	 0	 0
0.049998	 0.0493	 0.49261	 0.0902	 0.43879	 0	 0
0.059998	 0.0638	 0.53173	 0.1045	 0.41835	 0	 0
0.069998	 0.0667	 0.47616	 0.1259	 0.43377	 0	 0
0.079998	 0.0819	 0.51213	 0.1589	 0.47559	 0	 0
0.089998	 0.0947	 0.52612	 0.1631	 0.42817	 0	 0
0.099998	 0.1013	 0.50646	 0.1694	 0.39793	 0	 0
0.109998	 0.1061	 0.48239	 0.1869	 0.39916	 0	 0
0.119998	 0.1295	 0.53956	 0.1964	 0.37425	 0	 0
0.129998	 0.1476	 0.56761	 0.2281	 0.39686	 0	 0
0.139998	 0.1392	 0.49699	 0.2371	 0.38882	 0	 0
0.149997	 0.1425	 0.47492	 0.2480	 0.37951	 0	 0
0.159997	 0.1644	 0.51362	 0.2712	 0.38161	 0	 0
0.169997	 0.1786	 0.52540	 0.3071	 0.40469	 0	 0
0.179997	 0.1908	 0.53010	 0.3252	 0.40115	 0	 0
0.189997	 0.1995	 0.52511	 0.3553	 0.41517	 0	 0
0.199997	 0.2206	 0.55155	 0.3903	 0.42701	 0	 0
0.209997	 0.2170	 0.51668	 0.4130	 0.43561	 0	 0
0.219997	 0.2245	 0.51015	 0.3972	 0.39409	 0	 0
0.229997	 0.2068	 0.44951	 0.3915	 0.37904	 0	 0
0.239997	 0.2195	 0.45734	 0.4116	 0.37857	 0	 0
0.249997	 0.2426	 0.48530	 0.4167	 0.35785	 0	 0
0.259997	 0.2511	 0.48292	 0.4434	 0.36570	 0	 0
0.269997	 0.2557	 0.47352	 0.4490	 0.35520	 0	 0
0.279997	 0.2467	 0.44055	 0.4566	 0.35334	 0	 0
0.289997	 0.2500	 0.43110	 0.4932	 0.37130	 0	 0
0.299997	 0.2607	 0.43453	 0.5474	 0.39951	 0	 0
0.010000	 0.0239	 1.19328	 0.1245	 3.09702	 0	 0
0.020000	 0.0275	 0.68866	 0.1458	 1.81248	 0	 0
0.030000	 0.0424	 0.70690	 0.1548	 1.27501	 0	 0
0.040000	 0.0654	 0.81723	 0.1884	 1.15073	 0	 0
0.050000	 0.0676	 0.67550	 0.2078	 1.01605	 0	 0
0.060000	 0.0716	 0.59673	 0.2097	 0.85247	 0	 0
0.070000	 0.0912	 0.65151	 0.2337	 0.80505	 0	 0
0.080000	 0.0708	 0.44274	 0.2288	 0.69920	 0	 0
0.090000	 0.0882	 0.48981	 0.2326	 0.62439	 0	 0
0.100000	 0.0777	 0.38850	 0.2786	 0.68151	 0	 0
0.110000	 0.0690	 0.31374	 0.2736	 0.61110	 0	 0
0.120000	 0.0730	 0.30405	 0.2656	 0.54218	 0	 0
0.130000	 0.0820	 0.31522	 0.2794	 0.52435	 0	 0
0.140000	 0.0885	 0.31613	 0.2795	 0.48504	 0	 0
0.150000	 0.0869	 0.28970	 0.2862	 0.46439	 0	 0
0.160000	 0.0905	 0.28294	 0.2958	 0.44940	 0	 0
0.170000	 0.1019	 0.29970	 0.3119	 0.44337	 0	 0
0.180000	 0.1125	 0.31258	 0.3266	 0.43596	 0	 0
0.190000	 0.1073	 0.28224	 0.3635	 0.46312	 0	 0
0.200000	 0.1139	 0.28475	 0.3932	 0.47530	 0	 0
0.210000	 0.1204	 0.28656	 0.4252	 0.48890	 1	 1
0.220000	 0.1361	 0.30927	 0.4380	 0.47665	 2	 2
0.230000	 0.1433	 0.31151	 0.4584	 0.47589	 3	 3
0.240000	 0.1580	 0.32909	 0.4679	 0.46141	 4	 4
0.250000	 0.1747	 0.34932	 0.4993	 0.46878	 5	 5
0.260000	 0.1871	 0.35982	 0.5440	 0.48939	 6	 6
0.270000	 0.1896	 0.35105	 0.5545	 0.48013	 7	 7
0.280000	 0.1843	 0.32919	 0.5716	 0.48001	 8	 8
0.290000	 0.1943	 0.33496	 0.5758	 0.46385	 9	 9
0.300000	 0.1996	 0.33263	 0.5793	 0.44957	 10	 10
0.310000	 0.2234	 0.36029	 0.6097	 0.45144	 11	 11
0.320000	 0.2341	 0.36571	 0.6219	 0.44308	 12	 12
0.330000	 0.2615	 0.39620	 0.6673	 0.45377	 13	 13
0.340000	 0.2806	 0.41267	 0.6896	 0.44915	 14	 14
0.350000	 0.3025	 0.43211	 0.7180	 0.44747	 15	 15
0.360000	 0.3090	 0.42921	 0.7436	 0.45008	 16	 16
0.370000	 0.3294	 0.44517	 0.7650	 0.44354	 17	 17
0.380000	 0.3058	 0.40234	 0.7750	 0.44837	 18	 18
0.390000	 0.3152	 0.40410	 0.7685	 0.42896	 19	 19
0.400000	 0.3208	 0.40102	 0.7669	 0.41496	 20	 20


Average of all Threads:

msd = 0.66394	 meanspd = 0.80205	 mu = 0.40102	 deff = 0.41496

