#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 2.710371	 0.00026
0.019998	 3.314825	 -0.00165
0.029997	 2.560252	 0.00177
0.039998	 2.405994	 0.00319
0.049998	 2.250008	 0.00078
0.059998	 1.847487	 0.01127
0.069998	 1.798029	 0.00059
0.079998	 1.714706	 0.01177
0.089998	 1.586431	 0.01849
0.099998	 1.272081	 0.03367
0.010000	 2.125260	 0.00653
0.020000	 2.749592	 0.00239
0.030000	 2.038407	 0.01535
0.040000	 1.204012	 0.01648
0.050000	 0.929595	 0.01484
0.060000	 0.720240	 0.02845
0.070000	 0.649216	 0.01054
0.080000	 0.686353	 0.01184
0.090000	 0.708889	 0.01936
0.100000	 0.738180	 0.02014
0.110000	 0.631434	 0.02947
0.120000	 0.762054	 0.01405
0.130000	 0.772073	 0.00418
0.140000	 0.886159	 0.03095
0.150000	 0.923195	 0.04795
0.160000	 0.982314	 0.04983
0.170000	 0.903880	 0.07826
0.180000	 0.891011	 0.05066
0.190000	 0.943572	 0.06222
0.200000	 0.890181	 0.07157
0.210000	 0.893718	 0.10469
0.220000	 0.879565	 0.07583
0.230000	 0.840532	 0.10111
0.240000	 0.859686	 0.09762
0.250000	 0.821227	 0.15029
0.260000	 0.803031	 0.15961
0.270000	 0.762798	 0.14938
0.280000	 0.749457	 0.17632
0.290000	 0.818900	 0.19080
0.300000	 0.840201	 0.23282
0.310000	 0.861729	 0.22651
0.320000	 0.831441	 0.23991
0.330000	 0.816474	 0.27905
0.340000	 0.815110	 0.34040
0.350000	 0.842766	 0.36096
0.360000	 0.811377	 0.37975
0.370000	 0.862817	 0.42465
0.380000	 0.841153	 0.40440
0.390000	 0.794886	 0.32561
0.400000	 0.786549	 0.35924
0.410000	 0.764134	 0.35291
0.420000	 0.758583	 0.35420
0.430000	 0.782096	 0.33021
0.440000	 0.802738	 0.34152
0.450000	 0.831992	 0.36731
0.460000	 0.796128	 0.31320
0.470000	 0.788482	 0.30044
0.480000	 0.827862	 0.24073
0.490000	 0.823241	 0.37704
0.500000	 0.807885	 0.47246
0.510000	 0.852044	 0.54857
0.520000	 0.841619	 0.47514
0.530000	 0.796216	 0.43042
0.540000	 0.824962	 0.36148
0.550000	 0.826330	 0.27512
0.560000	 0.833301	 0.35119
0.570000	 0.857561	 0.36277
0.580000	 0.864804	 0.33572
0.590000	 0.886264	 0.26714
0.600000	 0.873502	 0.32028


Average of all Threads:

meanx = 0.52410	 meanxsqu = 1.54675	 mthree = 0.32028

