#xpositions	 ypositions
0.49820	 -0.00533
0.28326	 -0.66224
0.16208	 0.54765
0.38805	 -0.19642
0.40610	 -0.37728
0.11707	 0.24453
0.06674	 -0.67219
0.54944	 -0.03218
0.73915	 0.08064
0.24599	 -0.51452
0.27774	 0.53833
0.18618	 -0.10084
0.39371	 -0.24770
0.77744	 0.15134
0.76103	 -0.09797
0.22521	 -0.44296
0.84728	 0.06445
0.33087	 -0.48729
0.75154	 -0.17103
0.54597	 -0.14829
0.12569	 0.73742
0.13184	 -0.45938
0.67628	 -0.11611
0.46240	 0.45936
0.59373	 -0.19314
0.20825	 0.35504
0.37527	 0.15022
0.13934	 -0.45279
0.30589	 -0.58810
0.24100	 0.25632
0.35070	 -0.06529
0.72247	 0.19438
0.12574	 -0.10456
0.40308	 0.39748
0.09498	 0.28678
0.16776	 -0.00772
0.25046	 0.54387
0.14502	 -0.17581
0.38064	 -0.38858
0.37432	 0.41271
0.75160	 0.04043
0.52770	 -0.09547
0.23431	 -0.67870
0.37515	 0.30756
0.30973	 -0.27597
0.62852	 -0.13713
0.45884	 0.01660
0.26074	 0.11403
0.74202	 0.09294
0.20825	 -0.70864
0.23104	 0.44723
0.60890	 0.02355
0.92209	 0.01686
0.61988	 -0.08603
0.06154	 0.62196
0.21822	 -0.37146
0.66404	 -0.17535
0.07364	 0.61996
0.43807	 0.26797
0.89390	 0.12189
0.06295	 0.31576
0.56277	 0.19527
0.24503	 0.31192
0.20995	 -0.15568
0.45495	 -0.00935
0.45059	 -0.12948
0.91742	 0.03864
0.39273	 0.51945
0.20162	 0.08175
0.35629	 0.10270
0.39730	 -0.57351
0.34159	 0.31759
0.83942	 -0.16690
0.29960	 0.59609
0.07701	 0.04662
0.82417	 -0.12704
0.60884	 0.19412
0.28811	 0.18586
0.27378	 -0.54540
0.37601	 -0.32546
0.44353	 0.00877
0.38927	 -0.08480
0.34945	 0.15367
0.75387	 -0.18507
0.59031	 0.10021
0.68105	 0.31487
0.11316	 -0.63350
0.36958	 0.43487
0.73554	 0.10906
0.55501	 -0.27951
0.10826	 0.24290
0.50022	 -0.03111
0.23894	 0.69330
0.15735	 -0.02753
0.71133	 -0.05946
0.16621	 0.56673
0.44186	 -0.09414
0.30608	 0.61833
0.63204	 0.02668
0.40064	 0.24988
0.73446	 0.02580
0.77419	 0.11935
0.18684	 -0.68593
0.48481	 0.39830
0.36533	 0.44473
0.46364	 -0.45197
0.22092	 -0.36663
0.88736	 -0.01951
0.31890	 0.59311
0.37549	 -0.21827
0.06198	 -0.86840
0.55334	 -0.42028
0.12541	 -0.39226
0.61217	 -0.30739
0.35287	 0.18042
0.87139	 -0.02850
0.66069	 0.10865
0.71146	 -0.18587
0.33328	 -0.25368
0.32856	 0.06462
0.23644	 -0.68555
0.46305	 -0.39610
0.35257	 -0.46412
0.32503	 0.22370
0.13139	 -0.12703
0.56690	 0.02450
0.10795	 0.45077
0.60760	 -0.22980
0.39633	 0.52851
0.77892	 -0.00151
0.30014	 0.34861
0.66743	 -0.22608
0.24319	 -0.39375
0.06067	 0.29924
0.10626	 0.44187
0.20946	 0.53842
0.37037	 0.09250
0.42360	 0.48982
0.12038	 -0.21725
0.68061	 0.27271
0.06514	 0.74958
0.08171	 0.39361
0.64527	 0.09347
0.49308	 0.17803
0.59221	 -0.08709
0.47031	 -0.43812
0.24049	 0.47199
0.43323	 0.10243
0.05623	 0.60207
0.65181	 -0.19925
0.06916	 -0.69112
0.38332	 -0.27448
0.19456	 0.16768
0.30413	 0.65596
0.60149	 0.22445
0.45486	 -0.37252
0.40410	 0.08201
0.65111	 0.27205
0.06089	 -0.28210
0.74496	 -0.04440
0.61917	 -0.09184
0.54077	 0.20807
0.05446	 -0.13273
0.16236	 0.68409
0.28178	 0.65138
0.88080	 -0.05836
0.15539	 -0.76473
0.39580	 -0.06409
0.31386	 0.08012
0.59083	 0.36884
0.27500	 -0.64185
0.76987	 -0.03854
0.29305	 -0.14921
0.06742	 -0.30817
0.16779	 -0.03395
0.92011	 0.04915
0.16549	 -0.30487
0.60077	 0.08468
0.38597	 -0.38687
0.62310	 -0.15481
0.30203	 -0.44216
0.42393	 -0.15303
0.38797	 -0.01968
0.64411	 -0.09453
0.85074	 0.00231
0.50377	 0.42130
0.05238	 0.59317
0.05434	 0.20889
0.14075	 -0.73531
0.30245	 0.08715
0.23938	 0.68964
0.31710	 0.06300
0.61174	 -0.04926
0.46654	 -0.14507
0.73417	 -0.18608
0.20732	 0.23265
0.71034	 -0.05310
0.89764	 0.09047
0.88754	 -0.07944
0.12926	 -0.70763
