#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0340	 1.69982	 0.0302	 0.72639	 0	 0
0.019998	 0.0491	 1.22667	 0.0567	 0.67824	 0	 0
0.029997	 0.0706	 1.17715	 0.0710	 0.54977	 0	 0
0.039998	 0.0744	 0.92953	 0.0901	 0.52887	 0	 0
0.049998	 0.0747	 0.74692	 0.1215	 0.57959	 0	 0
0.059998	 0.0836	 0.69683	 0.1331	 0.52527	 0	 0
0.069998	 0.0689	 0.49243	 0.1253	 0.43043	 0	 0
0.079998	 0.0820	 0.51282	 0.1424	 0.42384	 0	 0
0.089998	 0.0986	 0.54757	 0.1643	 0.42930	 0	 0
0.099998	 0.0857	 0.42830	 0.1715	 0.41043	 0	 0
0.010000	 0.0055	 0.27335	 0.1281	 3.20132	 0	 0
0.020000	 0.0233	 0.58323	 0.1355	 1.68748	 0	 0
0.030000	 0.0280	 0.46732	 0.1349	 1.11760	 0	 0
0.040000	 0.0356	 0.44442	 0.1584	 0.98213	 0	 0
0.050000	 0.0451	 0.45141	 0.1648	 0.81360	 0	 0
0.060000	 0.0295	 0.24613	 0.1768	 0.73298	 0	 0
0.070000	 0.0423	 0.30232	 0.1961	 0.69393	 0	 0
0.080000	 0.0516	 0.32220	 0.2103	 0.64899	 0	 0
0.090000	 0.0628	 0.34870	 0.2179	 0.59439	 0	 0
0.100000	 0.0589	 0.29430	 0.2598	 0.64085	 0	 0
0.110000	 0.0730	 0.33178	 0.2846	 0.63481	 0	 0
0.120000	 0.0740	 0.30818	 0.3169	 0.64882	 0	 0
0.130000	 0.0791	 0.30430	 0.3399	 0.64167	 0	 0
0.140000	 0.0942	 0.33652	 0.3332	 0.57915	 0	 0
0.150000	 0.1008	 0.33600	 0.3392	 0.54844	 0	 0
0.160000	 0.0855	 0.26707	 0.3483	 0.53288	 0	 0
0.170000	 0.0839	 0.24667	 0.3668	 0.52900	 0	 0
0.180000	 0.0754	 0.20936	 0.3534	 0.48291	 0	 0
0.190000	 0.0658	 0.17324	 0.3748	 0.48740	 0	 0
0.200000	 0.0868	 0.21696	 0.4013	 0.49222	 0	 0
0.210000	 0.0973	 0.23160	 0.4136	 0.48106	 0	 0
0.220000	 0.1048	 0.23823	 0.4586	 0.50863	 0	 0
0.230000	 0.1269	 0.27593	 0.4632	 0.48594	 0	 0
0.240000	 0.1337	 0.27856	 0.4871	 0.48882	 0	 0
0.250000	 0.1330	 0.26603	 0.4624	 0.44473	 0	 0
0.260000	 0.1280	 0.24617	 0.4968	 0.46193	 0	 0
0.270000	 0.1465	 0.27133	 0.4909	 0.43461	 0	 0
0.280000	 0.1491	 0.26628	 0.5015	 0.42794	 0	 0
0.290000	 0.1632	 0.28133	 0.5384	 0.44117	 0	 0
0.300000	 0.1692	 0.28200	 0.5607	 0.44340	 0	 0
0.310000	 0.1811	 0.29210	 0.5903	 0.44957	 0	 0
0.320000	 0.1968	 0.30750	 0.6187	 0.45310	 0	 0
0.330000	 0.2030	 0.30761	 0.6425	 0.45552	 0	 0
0.340000	 0.2151	 0.31634	 0.6243	 0.42505	 0	 0
0.350000	 0.2356	 0.33661	 0.6659	 0.43599	 0	 0
0.360000	 0.2380	 0.33055	 0.6839	 0.43562	 0	 0
0.370000	 0.2288	 0.30919	 0.7077	 0.44278	 0	 0
0.380000	 0.2311	 0.30410	 0.7094	 0.43155	 0	 0
0.390000	 0.2605	 0.33392	 0.7584	 0.44269	 0	 0
0.400000	 0.2869	 0.35864	 0.7848	 0.43903	 0	 0
0.410000	 0.2925	 0.35673	 0.8178	 0.44650	 1	 1
0.420000	 0.2975	 0.35416	 0.8317	 0.44238	 2	 2
0.430000	 0.2864	 0.33298	 0.8238	 0.43129	 3	 3
0.440000	 0.2962	 0.33659	 0.8346	 0.42436	 4	 4
0.450000	 0.3198	 0.35531	 0.8702	 0.42663	 5	 5
0.460000	 0.3461	 0.37617	 0.9237	 0.43692	 6	 6
0.470000	 0.3391	 0.36070	 0.9509	 0.44467	 7	 7
0.480000	 0.3464	 0.36082	 0.9513	 0.43298	 8	 8
0.490000	 0.3530	 0.36025	 0.9650	 0.42878	 9	 9
0.500000	 0.3601	 0.36009	 0.9904	 0.43038	 10	 10
0.510000	 0.3753	 0.36798	 1.0061	 0.42412	 11	 11
0.520000	 0.3571	 0.34336	 0.9964	 0.41773	 12	 12
0.530000	 0.3599	 0.33956	 1.0320	 0.42567	 13	 13
0.540000	 0.3882	 0.35944	 1.0591	 0.42057	 14	 14
0.550000	 0.3851	 0.35011	 1.0699	 0.41891	 15	 15
0.560000	 0.3900	 0.34821	 1.1193	 0.43177	 16	 16
0.570000	 0.3966	 0.34793	 1.1211	 0.42270	 17	 17
0.580000	 0.4062	 0.35016	 1.1299	 0.41591	 18	 18
0.590000	 0.4131	 0.35008	 1.1714	 0.42404	 19	 19
0.600000	 0.4347	 0.36225	 1.2201	 0.42963	 20	 20


Average of all Threads:

msd = 1.03112	 meanspd = 0.72451	 mu = 0.36225	 deff = 0.42963

