#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 3.399633	 0.00146
0.019998	 2.453347	 0.00188
0.029997	 2.354301	 -0.00017
0.039998	 1.859064	 -0.00720
0.049998	 1.493848	 -0.00022
0.059998	 1.393666	 -0.00920
0.069998	 0.984851	 -0.00408
0.079998	 1.025634	 -0.00278
0.089998	 1.095147	 -0.00114
0.099998	 0.856609	 -0.01443
0.010000	 0.546705	 -0.00792
0.020000	 1.166469	 -0.01091
0.030000	 0.934648	 -0.00500
0.040000	 0.888835	 -0.00248
0.050000	 0.902829	 0.00380
0.060000	 0.492251	 0.01782
0.070000	 0.604644	 0.02095
0.080000	 0.644400	 0.03170
0.090000	 0.697401	 -0.00272
0.100000	 0.588601	 0.02095
0.110000	 0.663562	 0.04100
0.120000	 0.616350	 0.02036
0.130000	 0.608609	 0.04205
0.140000	 0.673041	 0.06404
0.150000	 0.672000	 0.06379
0.160000	 0.534131	 0.04797
0.170000	 0.493332	 0.04407
0.180000	 0.418728	 0.00877
0.190000	 0.346478	 -0.00644
0.200000	 0.433930	 -0.01057
0.210000	 0.463190	 -0.01201
0.220000	 0.476459	 -0.05858
0.230000	 0.551866	 -0.06524
0.240000	 0.557115	 -0.09032
0.250000	 0.532052	 -0.05481
0.260000	 0.492334	 -0.05372
0.270000	 0.542666	 0.00091
0.280000	 0.532552	 0.01228
0.290000	 0.562665	 0.01430
0.300000	 0.564001	 -0.00264
0.310000	 0.584203	 0.01342
0.320000	 0.615005	 -0.01647
0.330000	 0.615216	 -0.03229
0.340000	 0.632687	 -0.01792
0.350000	 0.673220	 0.01552
0.360000	 0.661098	 0.02269
0.370000	 0.618379	 0.02390
0.380000	 0.608207	 -0.00780
0.390000	 0.667843	 -0.07719
0.400000	 0.717289	 -0.04335
0.410000	 0.713459	 -0.01503
0.420000	 0.708319	 0.03039
0.430000	 0.665965	 0.03702
0.440000	 0.673187	 0.02811
0.450000	 0.710625	 0.00860
0.460000	 0.752333	 0.06924
0.470000	 0.721406	 -0.05335
0.480000	 0.721636	 -0.00655
0.490000	 0.720496	 -0.02909
0.500000	 0.720177	 0.00525
0.510000	 0.735967	 0.01570
0.520000	 0.686726	 0.02967
0.530000	 0.679111	 0.02557
0.540000	 0.718884	 0.04795
0.550000	 0.700227	 -0.00660
0.560000	 0.696428	 0.01565
0.570000	 0.695856	 0.01050
0.580000	 0.700311	 0.05471
0.590000	 0.700169	 0.03681
0.600000	 0.724508	 -0.00504


Average of all Threads:

meanx = 0.43470	 meanxsqu = 1.22009	 mthree = -0.00504

