#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
3.999990	 4.0510	 1.01274	 0.2025	  0	 0
5.999990	 5.8133	 0.96888	 0.1938	  0	 0
7.999990	 7.5316	 0.94145	 0.1883	  0	 0
9.999990	 9.4520	 0.94520	 0.1890	  0	 0
11.999990	 11.2444	 0.93704	 0.1874	  0	 0
13.999990	 13.3000	 0.95000	 0.1900	  0	 0
15.999990	 15.1871	 0.94919	 0.1898	  0	 0
17.999990	 17.1678	 0.95377	 0.1908	  0	 0
19.999990	 19.1312	 0.95656	 0.1913	  0	 0
2.000000	 2.3166	 1.15832	 0.2317	  0	 0
4.000000	 4.4282	 1.10706	 0.2214	  0	 0
6.000000	 6.2481	 1.04134	 0.2083	  0	 0
8.000000	 8.4557	 1.05696	 0.2114	  0	 0
10.000000	 10.3353	 1.03353	 0.2067	  0	 0
12.000000	 12.5393	 1.04495	 0.2090	  0	 0
14.000000	 14.1876	 1.01340	 0.2027	  0	 0
16.000000	 16.0971	 1.00607	 0.2012	  0	 0
18.000000	 17.9795	 0.99886	 0.1998	  0	 0
20.000000	 19.7712	 0.98856	 0.1977	  0	 0
22.000000	 21.9370	 0.99714	 0.1994	  0	 0
24.000000	 23.8422	 0.99343	 0.1987	  0	 0
26.000000	 26.0607	 1.00233	 0.2005	  0	 0
28.000000	 27.8923	 0.99615	 0.1992	  0	 0
30.000000	 29.6041	 0.98680	 0.1974	  0	 0
32.000000	 31.5478	 0.98587	 0.1972	  0	 0
34.000000	 33.3475	 0.98081	 0.1962	  0	 0
36.000000	 35.0101	 0.97250	 0.1945	  0	 0
38.000000	 36.9351	 0.97198	 0.1944	  0	 0
40.000000	 38.8485	 0.97121	 0.1942	  0	 0
42.000000	 40.8171	 0.97184	 0.1944	  0	 0
44.000000	 42.5243	 0.96646	 0.1933	  0	 0
46.000000	 44.6025	 0.96962	 0.1939	  0	 0
48.000000	 46.3366	 0.96535	 0.1931	  0	 0
50.000000	 48.4361	 0.96872	 0.1937	  0	 0
52.000000	 50.5444	 0.97201	 0.1944	  0	 0
54.000000	 52.7067	 0.97605	 0.1952	  0	 0
56.000000	 54.8636	 0.97971	 0.1959	  0	 0
58.000000	 56.8162	 0.97959	 0.1959	  0	 0
60.000000	 58.7353	 0.97892	 0.1958	  0	 0
62.000000	 60.4461	 0.97494	 0.1950	  0	 0
64.000000	 62.6225	 0.97848	 0.1957	  0	 0
66.000000	 64.4142	 0.97597	 0.1952	  0	 0
68.000000	 66.0603	 0.97148	 0.1943	  0	 0
70.000000	 67.9284	 0.97041	 0.1941	  0	 0
72.000000	 70.0144	 0.97242	 0.1945	  0	 0
74.000000	 71.7428	 0.96950	 0.1939	  0	 0
76.000000	 73.8494	 0.97170	 0.1943	  0	 0
78.000000	 75.8482	 0.97241	 0.1945	  0	 0
80.000000	 77.8186	 0.97273	 0.1945	  0	 0
82.000000	 79.6784	 0.97169	 0.1943	  1	 1
84.000000	 81.7928	 0.97372	 0.1947	  2	 2
86.000000	 83.8175	 0.97462	 0.1949	  3	 3
88.000000	 85.8648	 0.97574	 0.1951	  4	 4
90.000000	 87.6047	 0.97339	 0.1947	  5	 5
92.000000	 89.5580	 0.97346	 0.1947	  6	 6
94.000000	 91.3553	 0.97186	 0.1944	  7	 7
96.000000	 93.3475	 0.97237	 0.1945	  8	 8
98.000000	 95.1640	 0.97106	 0.1942	  9	 9
100.000000	 96.9410	 0.96941	 0.1939	  10	 10
102.000000	 98.6729	 0.96738	 0.1935	  11	 11
104.000000	 100.3063	 0.96448	 0.1929	  12	 12
106.000000	 102.3399	 0.96547	 0.1931	  13	 13
108.000000	 104.2490	 0.96527	 0.1931	  14	 14
110.000000	 106.1955	 0.96541	 0.1931	  15	 15
112.000000	 107.8658	 0.96309	 0.1926	  16	 16
114.000000	 109.7198	 0.96245	 0.1925	  17	 17
116.000000	 111.7211	 0.96311	 0.1926	  18	 18
118.000000	 113.4822	 0.96171	 0.1923	  19	 19
120.000000	 115.4011	 0.96168	 0.1923	  20	 20


Average of all Threads:

meanx = 115.40107	 meanspeed = 0.96168	 mu = 0.19234

