#xpositions	 ypositions
0.38794	 -0.16475
0.82752	 0.39650
0.75197	 -0.99416
0.55233	 -0.34134
0.14242	 -0.05793
0.60980	 0.59157
0.78386	 -0.72180
0.93423	 0.84729
0.19530	 0.07113
0.76391	 0.96054
0.23334	 0.35395
0.92353	 -1.01285
0.81331	 0.03283
0.74436	 -0.92705
0.78806	 -0.39503
0.78310	 0.00090
0.32771	 -0.23566
0.86250	 -1.02307
0.67743	 -0.68791
0.32272	 0.12546
0.75743	 -0.89130
0.62358	 0.35817
0.77065	 -0.18434
0.71188	 -0.49052
0.92660	 0.68175
0.65379	 -0.14806
0.85558	 0.24680
0.77882	 -0.26377
0.37375	 -0.15850
0.90721	 0.84555
0.81511	 -0.65448
0.74230	 -0.95713
0.56760	 0.95786
0.15939	 0.65150
0.57245	 0.70620
0.49198	 -0.84594
0.75598	 1.00074
0.43606	 0.52591
0.08689	 0.53889
0.58636	 0.11940
0.52482	 0.96003
0.72659	 0.14163
0.18779	 -0.15749
0.67247	 0.44607
0.44579	 -0.67896
0.48796	 -0.18061
0.09533	 -0.14180
0.86895	 -0.95150
0.77213	 -0.10948
0.85921	 -0.84461
0.14695	 -0.40671
0.47148	 -0.68395
0.44957	 0.39522
0.80470	 -0.04350
0.42942	 0.89052
0.44566	 -0.68802
0.78934	 0.56538
0.70275	 0.21648
0.54625	 -0.50607
0.67001	 1.02946
0.51952	 -0.88560
0.52299	 0.52295
0.60141	 0.42828
0.71406	 0.69995
0.77737	 -0.73839
0.89277	 -0.70139
0.19961	 -0.35183
0.57192	 -0.49019
0.86314	 0.36850
0.12309	 -0.25947
0.88364	 -0.56831
0.57357	 -0.68773
0.78538	 0.58562
0.47795	 -0.23557
0.50568	 0.68854
0.57392	 0.10079
0.85887	 -0.99345
0.26315	 -0.52136
0.82275	 0.89721
0.83082	 0.93820
0.90319	 -0.40329
0.69520	 0.46705
0.93742	 0.98459
0.50941	 -0.21986
0.78426	 -0.66264
0.47947	 -0.51493
0.06277	 -0.13545
0.41485	 -0.61592
0.89559	 0.72999
0.54681	 0.96407
0.38414	 0.41123
0.48938	 0.95074
0.29645	 -0.66699
0.59719	 -0.59347
0.68990	 -0.47064
0.49252	 0.11860
0.79717	 0.08069
0.65094	 0.84068
0.28773	 -0.24688
0.13216	 -0.39486
