#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 3.913069	 -0.00051
0.019998	 2.246191	 -0.00054
0.029997	 1.885440	 -0.00040
0.039998	 1.937324	 0.00398
0.049998	 1.179273	 0.01147
0.059998	 1.117113	 0.01804
0.069998	 0.832557	 0.02319
0.079998	 0.888061	 0.02202
0.089998	 0.905021	 0.01317
0.099998	 0.824874	 0.00560
0.010000	 5.402011	 -0.00212
0.020000	 3.204013	 0.00289
0.030000	 2.647889	 0.01281
0.040000	 2.021358	 0.01782
0.050000	 1.866252	 0.00752
0.060000	 1.535752	 -0.00801
0.070000	 1.300965	 0.00566
0.080000	 0.947966	 0.03380
0.090000	 0.906415	 0.04947
0.100000	 1.010215	 0.03056
0.110000	 1.278259	 0.02821
0.120000	 1.184957	 0.02098
0.130000	 1.257052	 0.03326
0.140000	 1.138045	 0.02901
0.150000	 1.129680	 0.06027
0.160000	 1.034690	 0.06253
0.170000	 1.046399	 0.08896
0.180000	 1.086599	 0.12509
0.190000	 1.209329	 0.15075
0.200000	 1.184679	 0.14324
0.210000	 1.145910	 0.19288
0.220000	 1.063878	 0.20185
0.230000	 1.038121	 0.21415
0.240000	 1.040863	 0.19608
0.250000	 1.006348	 0.22511
0.260000	 0.911790	 0.20899
0.270000	 0.943596	 0.20928
0.280000	 0.926968	 0.24214
0.290000	 0.921182	 0.28103
0.300000	 0.913301	 0.33285
0.310000	 0.826182	 0.39968
0.320000	 0.781097	 0.35915
0.330000	 0.776214	 0.27965
0.340000	 0.777046	 0.21117
0.350000	 0.748323	 0.27767
0.360000	 0.783367	 0.27221
0.370000	 0.790440	 0.25203
0.380000	 0.839858	 0.28797
0.390000	 0.766583	 0.27983
0.400000	 0.730340	 0.26676
0.410000	 0.728683	 0.22939
0.420000	 0.736276	 0.26194
0.430000	 0.772003	 0.28806
0.440000	 0.750088	 0.18173
0.450000	 0.718621	 0.14098
0.460000	 0.703935	 0.11859
0.470000	 0.697159	 0.04058
0.480000	 0.704581	 0.05376
0.490000	 0.725629	 0.08766
0.500000	 0.736227	 0.07012
0.510000	 0.733646	 0.01516
0.520000	 0.720937	 0.04077
0.530000	 0.698973	 0.04126
0.540000	 0.730818	 0.14036
0.550000	 0.737234	 0.18031
0.560000	 0.729302	 0.17978
0.570000	 0.749795	 0.21467
0.580000	 0.758691	 0.21956
0.590000	 0.730814	 0.18872
0.600000	 0.708837	 0.10749


Average of all Threads:

meanx = 0.42530	 meanxsqu = 1.36284	 mthree = 0.10749

