#xpositions	 ypositions
0.23471	 0.14513
0.08586	 -0.78165
0.08956	 -0.34419
0.10506	 0.27989
0.80778	 -0.10190
0.32360	 0.41853
0.27683	 0.16638
0.15096	 -0.38111
0.51022	 0.40696
0.08007	 0.30126
0.30778	 0.13508
0.07988	 -0.69335
0.62779	 0.02995
0.40276	 -0.17346
0.13598	 0.77757
0.36706	 0.47142
0.24352	 0.34077
0.11493	 -0.20708
0.53243	 0.25150
0.44148	 -0.22831
0.90122	 -0.02487
0.52975	 -0.18490
0.47662	 0.42690
0.31541	 0.28877
0.68926	 0.15449
0.22542	 0.25857
0.44519	 0.49947
0.61761	 -0.25921
0.34608	 0.53729
0.67917	 0.10504
0.87549	 -0.07914
0.10951	 0.48239
0.37584	 -0.02705
0.49689	 -0.37190
0.05979	 -0.45213
0.27295	 0.26331
0.72624	 0.13828
0.39495	 -0.30299
0.28165	 0.08946
0.54960	 0.24767
0.22770	 0.20645
0.07063	 0.05329
0.14682	 -0.14639
0.54612	 -0.06673
0.78433	 -0.01457
0.11387	 -0.18367
0.37938	 -0.57970
0.35749	 -0.31083
0.10787	 -0.55416
0.74859	 0.11216
0.24439	 -0.01435
0.45788	 0.04935
0.20875	 -0.73307
0.66920	 0.21165
0.17727	 -0.07566
0.42740	 0.04729
0.08284	 0.28412
0.18785	 0.58730
0.34590	 0.20389
0.55180	 -0.41128
0.25444	 0.49012
0.13458	 0.20796
0.66999	 0.09370
0.05624	 -0.65475
0.35675	 0.20818
0.65848	 -0.31442
0.15445	 0.31671
0.22870	 0.62756
0.53656	 -0.40295
0.54255	 0.38282
0.30924	 0.19422
0.45756	 -0.30758
0.41493	 0.53070
0.23537	 -0.24960
0.16484	 -0.64906
0.06155	 0.54588
0.15051	 0.05066
0.15886	 0.35093
0.06559	 -0.69719
0.23384	 0.55402
0.16204	 -0.68010
0.50014	 -0.16754
0.66711	 -0.06426
0.67796	 0.24604
0.52637	 -0.15951
0.44910	 0.37434
0.99410	 0.04111
0.17653	 0.57620
0.28231	 -0.45180
0.95314	 0.06982
0.46604	 0.18402
0.07755	 0.21507
0.82983	 -0.12074
0.71203	 -0.18773
0.65484	 0.28443
0.46442	 0.41839
0.06081	 0.81624
0.51555	 -0.38319
0.64236	 -0.11898
0.58239	 0.10392
0.16194	 0.45767
0.30432	 0.60761
0.49704	 0.34803
0.23244	 -0.29462
0.77611	 -0.02370
0.26439	 0.10140
0.09301	 0.82138
0.38521	 -0.43669
0.54802	 0.41161
0.29990	 -0.33092
0.21614	 0.04462
0.18966	 -0.38873
0.32830	 0.07445
0.36554	 0.17474
0.18484	 0.62519
0.22735	 -0.68150
0.15670	 -0.76464
0.48903	 -0.07234
0.10098	 -0.57491
0.85688	 -0.08588
0.55342	 0.37349
0.16428	 -0.78184
0.54781	 -0.11399
0.33483	 0.46595
0.50431	 -0.18898
0.27980	 -0.15852
0.37443	 -0.54072
0.13573	 -0.25191
0.15453	 -0.36515
0.09315	 -0.71020
0.58359	 0.37972
0.71014	 -0.08604
0.49112	 -0.24569
0.31153	 -0.05955
0.21177	 0.52936
0.16078	 0.09404
0.24207	 -0.44156
0.36894	 -0.18887
0.26252	 0.17159
0.06652	 -0.27394
0.37435	 0.10315
0.39125	 -0.38548
0.67155	 -0.17807
0.26674	 -0.55468
0.74062	 -0.13658
0.07374	 -0.23774
0.28015	 0.13823
0.04400	 -0.00931
0.40002	 -0.38509
0.80733	 0.00444
0.11650	 -0.02539
0.32236	 0.63652
0.07283	 -0.05774
0.01578	 0.03108
0.50729	 -0.43853
0.09626	 0.72685
0.05082	 -0.78398
0.37756	 0.30712
0.50500	 0.17376
0.47982	 -0.31311
0.12191	 -0.29150
0.27156	 0.35223
0.54609	 0.05723
0.15785	 -0.71184
0.43605	 -0.17177
0.68757	 -0.20676
0.56726	 0.19545
0.70995	 -0.24398
0.24766	 0.69311
0.10379	 0.32594
0.58002	 0.19451
0.43434	 -0.41400
0.07895	 -0.03599
0.51196	 0.10262
0.23933	 0.68865
0.23421	 -0.43849
0.11665	 -0.55210
0.52644	 -0.08305
0.27095	 0.01214
0.88030	 -0.00754
0.29560	 0.60539
0.96854	 -0.02071
0.65934	 0.21392
0.35176	 -0.03122
0.55676	 0.42540
0.26772	 -0.14708
0.52723	 0.44697
0.28849	 0.55895
0.16336	 0.34426
0.25828	 -0.32863
0.08716	 -0.41454
0.69852	 -0.06961
0.29751	 -0.19020
0.47540	 0.06587
0.72434	 -0.28029
0.23771	 0.69437
0.18614	 -0.05056
0.35165	 -0.40775
0.87368	 -0.01464
0.32985	 -0.12925
