#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.488218	 -0.00008
0.019998	 1.244738	 0.00491
0.029997	 1.434415	 0.00228
0.039998	 1.102830	 0.00468
0.049998	 0.463247	 0.00526
0.059998	 0.559322	 -0.00022
0.069998	 0.579055	 -0.00668
0.079998	 0.497857	 -0.01763
0.089998	 0.573977	 -0.01623
0.099998	 0.548248	 -0.00894
0.109998	 0.735039	 -0.00231
0.119998	 0.689601	 -0.00062
0.129998	 0.752448	 0.03067
0.139998	 0.875069	 0.04824
0.149997	 0.862475	 0.04011
0.159997	 0.737571	 0.05309
0.169997	 0.944803	 0.04832
0.179997	 0.869244	 0.04086
0.189997	 0.929414	 0.03917
0.199997	 0.883236	 0.02787
0.209997	 0.876862	 0.05018
0.219997	 0.903265	 0.05690
0.229997	 0.954334	 0.08012
0.239997	 0.991863	 0.06233
0.249997	 0.917788	 0.06920
0.259997	 0.936833	 0.10511
0.269997	 0.919720	 0.06946
0.279997	 0.885641	 0.06785
0.289997	 0.858493	 0.06838
0.299997	 0.920750	 0.06999
0.010000	 3.658298	 0.00201
0.020000	 1.618151	 0.00125
0.030000	 1.184655	 0.00494
0.040000	 0.993170	 0.00597
0.050000	 0.999866	 0.00277
0.060000	 0.858381	 0.00572
0.070000	 0.892107	 0.00227
0.080000	 0.972622	 0.00113
0.090000	 0.833281	 0.00518
0.100000	 0.795358	 0.00406
0.110000	 0.882545	 -0.00105
0.120000	 0.823510	 0.01054
0.130000	 0.793613	 0.00099
0.140000	 0.753709	 0.01074
0.150000	 0.907600	 0.03034
0.160000	 0.927694	 0.02150
0.170000	 0.806016	 -0.00777
0.180000	 0.777187	 0.01898
0.190000	 0.803647	 0.02225
0.200000	 0.767547	 -0.00352
0.210000	 0.864879	 -0.01863
0.220000	 0.776149	 -0.03863
0.230000	 0.831188	 0.00532
0.240000	 0.810740	 0.04059
0.250000	 0.775021	 0.07490
0.260000	 0.760530	 0.11282
0.270000	 0.814981	 0.09808
0.280000	 0.860946	 0.09966
0.290000	 0.898066	 0.05870
0.300000	 0.860616	 0.07410
0.310000	 0.879303	 0.07655
0.320000	 0.863042	 0.07258
0.330000	 0.875125	 0.06861
0.340000	 0.857844	 0.08010
0.350000	 0.887238	 0.11206
0.360000	 0.839221	 0.11459
0.370000	 0.844273	 0.09761
0.380000	 0.864933	 0.08036
0.390000	 0.878067	 0.07960
0.400000	 0.825883	 0.06982


Average of all Threads:

meanx = 0.33035	 meanxsqu = 0.71146	 mthree = 0.06982

