#xpositions	 ypositions
0.36171	 -0.11612
0.46923	 -0.02965
0.72647	 -0.16678
0.47859	 -0.41063
0.61157	 -0.09029
0.54495	 0.06912
0.30763	 0.33241
0.12642	 0.02659
0.06544	 -0.26517
0.71987	 0.23995
0.07624	 -0.02397
0.08674	 -0.27675
0.53708	 -0.17150
0.36059	 -0.37525
0.16495	 0.56897
0.38011	 -0.44206
0.54900	 -0.07519
0.42166	 -0.23730
0.43530	 0.06064
0.11040	 -0.55056
0.75724	 -0.04297
0.52521	 -0.06527
0.10024	 -0.07960
0.48820	 -0.26774
0.27121	 0.53769
0.26645	 -0.16441
0.15432	 0.44343
0.33622	 0.02686
0.02835	 0.03415
0.50252	 0.47903
0.30031	 -0.62545
0.90710	 0.08197
0.44806	 0.01350
0.35668	 -0.46649
0.58637	 0.19023
0.44302	 0.41769
0.08240	 -0.26928
0.52270	 -0.17132
0.59066	 0.28484
0.96153	 -0.00680
0.29979	 -0.19444
0.83127	 -0.03661
0.32445	 0.29143
0.26815	 0.18583
0.97292	 -0.02736
0.21397	 -0.19151
0.18713	 0.65201
0.48949	 -0.12851
0.70027	 0.10145
0.36157	 -0.21656
0.02496	 -0.03514
0.28289	 -0.61973
0.54651	 -0.37730
0.41181	 0.18537
0.56617	 -0.24183
0.61013	 0.11996
0.55466	 0.40575
0.09014	 0.12575
0.71090	 -0.23581
0.21467	 -0.18019
0.50540	 -0.36108
0.06007	 -0.32540
0.06057	 -0.48006
0.49640	 -0.01593
0.07454	 0.23249
0.60050	 -0.06692
0.62753	 -0.23461
0.25259	 -0.36793
0.24109	 -0.48894
0.48385	 -0.02148
0.86391	 -0.15212
0.38927	 0.27721
0.07150	 0.00216
0.85798	 0.04637
0.37673	 0.42933
0.42281	 0.19777
0.98264	 0.00223
0.63970	 -0.02179
0.68373	 0.27424
0.74598	 0.08267
0.84511	 -0.16192
0.32894	 -0.08417
0.36462	 0.49957
0.80726	 -0.01299
0.05956	 -0.17510
0.38664	 -0.20699
0.80655	 0.10831
0.66599	 0.00515
0.63800	 0.31445
0.34860	 0.35304
0.16695	 0.22728
0.38512	 0.38843
0.71421	 0.00211
0.05488	 0.66479
0.37360	 0.27115
0.55702	 -0.42821
0.06629	 0.84303
0.76968	 0.06076
0.59878	 -0.11608
0.38197	 -0.18496
0.27305	 0.29844
0.40719	 -0.13835
0.58886	 0.00226
0.20931	 0.00459
0.60233	 0.19382
0.44867	 -0.23026
0.48845	 -0.11938
0.08103	 0.54545
0.34307	 0.22842
0.70977	 -0.10947
0.33155	 -0.36155
0.90013	 0.11594
0.34886	 0.29569
0.51538	 0.12091
0.16003	 0.27562
0.40990	 -0.03809
0.65645	 0.07987
0.25192	 0.45889
0.14526	 -0.25454
0.12023	 0.80078
0.65197	 -0.09157
0.15383	 -0.34033
0.11189	 -0.77448
0.27729	 0.60901
0.83223	 0.14598
0.10366	 -0.25426
0.51115	 -0.24528
0.54723	 0.16846
0.05893	 -0.71456
0.05926	 -0.57255
0.13156	 0.70742
0.23236	 0.61160
0.60489	 -0.17418
0.20058	 -0.39690
0.17680	 0.41593
0.56476	 -0.19629
0.63631	 0.35910
0.76121	 -0.12155
0.31894	 0.63488
0.32575	 -0.32593
0.12047	 -0.39490
0.32989	 0.60273
0.31172	 0.38445
0.69253	 0.12533
0.74521	 0.00377
0.57152	 0.40826
0.51026	 -0.22060
0.33609	 0.41901
0.06221	 0.70893
0.30195	 -0.25873
0.39950	 -0.21512
0.82155	 0.08301
0.38440	 -0.54583
0.07148	 -0.16198
0.58740	 0.25859
0.40440	 0.15392
0.80551	 0.00885
0.02095	 0.04472
0.94822	 -0.04427
0.47020	 0.45059
0.28000	 0.35347
0.19529	 -0.74443
0.11630	 0.22767
0.57474	 -0.23456
0.17693	 -0.39014
0.62387	 0.07487
0.70200	 0.19228
0.98535	 0.04086
0.06739	 -0.20858
0.17290	 -0.12250
0.12404	 -0.04435
0.16524	 0.66613
0.25475	 0.13546
0.30496	 -0.53751
0.59524	 -0.09374
0.45403	 0.28387
0.28837	 -0.60631
0.07305	 0.30627
0.15078	 0.62663
0.19131	 -0.00728
0.39945	 0.27790
0.59957	 -0.25205
0.36418	 -0.08560
0.09767	 0.70718
0.30155	 0.49191
0.80399	 -0.07620
0.55225	 0.22785
0.20773	 0.52031
0.34962	 -0.25871
0.41892	 0.18997
0.15854	 0.78067
0.56152	 0.14590
0.01282	 -0.00858
0.51355	 -0.39245
0.37385	 0.44982
0.66625	 0.26198
0.49180	 -0.22617
0.58062	 0.16331
0.12303	 0.06221
0.41035	 -0.32362
