#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.049998	 0.0757	 1.51429	 1.5143	  0	 0
0.074998	 0.1094	 1.45828	 1.4583	  0	 0
0.099998	 0.1732	 1.73208	 1.7321	  0	 0
0.124998	 0.1821	 1.45691	 1.4569	  0	 0
0.149997	 0.2124	 1.41571	 1.4157	  0	 0
0.174997	 0.1844	 1.05359	 1.0536	  0	 0
0.199997	 0.1939	 0.96967	 0.9697	  0	 0
0.224997	 0.1927	 0.85659	 0.8566	  0	 0
0.249997	 0.2295	 0.91794	 0.9179	  0	 0
0.025000	 0.0585	 2.33881	 2.3388	  0	 0
0.050000	 0.0519	 1.03807	 1.0381	  0	 0
0.075000	 0.0754	 1.00526	 1.0053	  0	 0
0.100000	 0.0771	 0.77111	 0.7711	  0	 0
0.125000	 0.0466	 0.37251	 0.3725	  0	 0
0.150000	 0.0965	 0.64320	 0.6432	  0	 0
0.175000	 0.1548	 0.88459	 0.8846	  0	 0
0.200000	 0.1730	 0.86480	 0.8648	  0	 0
0.225000	 0.2114	 0.93949	 0.9395	  0	 0
0.250000	 0.2111	 0.84460	 0.8446	  0	 0
0.275000	 0.2749	 0.99959	 0.9996	  0	 0
0.300000	 0.2693	 0.89775	 0.8977	  0	 0
0.325000	 0.2831	 0.87115	 0.8712	  0	 0
0.350000	 0.2532	 0.72352	 0.7235	  0	 0
0.375000	 0.2692	 0.71793	 0.7179	  0	 0
0.400000	 0.2704	 0.67607	 0.6761	  0	 0
0.425000	 0.2700	 0.63530	 0.6353	  0	 0
0.450000	 0.2635	 0.58545	 0.5854	  0	 0
0.475000	 0.2340	 0.49254	 0.4925	  0	 0
0.500000	 0.2211	 0.44216	 0.4422	  0	 0
0.525000	 0.2239	 0.42639	 0.4264	  0	 0
0.550000	 0.1981	 0.36016	 0.3602	  0	 0
0.575000	 0.2122	 0.36913	 0.3691	  0	 0
0.600000	 0.1750	 0.29161	 0.2916	  0	 0
0.625000	 0.1856	 0.29691	 0.2969	  0	 0
0.650000	 0.2205	 0.33926	 0.3393	  0	 0
0.675000	 0.2404	 0.35608	 0.3561	  0	 0
0.700000	 0.2636	 0.37651	 0.3765	  0	 0
0.725000	 0.2997	 0.41336	 0.4134	  0	 0
0.750000	 0.2907	 0.38759	 0.3876	  0	 0
0.775000	 0.2727	 0.35192	 0.3519	  0	 0
0.800000	 0.3000	 0.37498	 0.3750	  0	 0
0.825000	 0.3132	 0.37962	 0.3796	  0	 0
0.850000	 0.3317	 0.39019	 0.3902	  0	 0
0.875000	 0.3462	 0.39563	 0.3956	  0	 0
0.900000	 0.4025	 0.44724	 0.4472	  0	 0
0.925000	 0.3918	 0.42357	 0.4236	  0	 0
0.950000	 0.3823	 0.40242	 0.4024	  0	 0
0.975000	 0.3684	 0.37785	 0.3779	  0	 0
1.000000	 0.4130	 0.41300	 0.4130	  0	 0
1.025000	 0.3702	 0.36119	 0.3612	  1	 1
1.050000	 0.3744	 0.35657	 0.3566	  2	 2
1.075000	 0.3854	 0.35851	 0.3585	  3	 3
1.100000	 0.4105	 0.37314	 0.3731	  4	 4
1.125000	 0.4199	 0.37329	 0.3733	  5	 5
1.150000	 0.4270	 0.37128	 0.3713	  6	 6
1.175000	 0.4465	 0.38003	 0.3800	  7	 7
1.200000	 0.3862	 0.32182	 0.3218	  8	 8
1.225000	 0.3976	 0.32456	 0.3246	  9	 9
1.250000	 0.4153	 0.33228	 0.3323	  10	 10
1.275000	 0.4258	 0.33396	 0.3340	  11	 11
1.300000	 0.4524	 0.34798	 0.3480	  12	 12
1.325000	 0.4505	 0.33999	 0.3400	  13	 13
1.350000	 0.4882	 0.36163	 0.3616	  14	 14
1.375000	 0.5248	 0.38164	 0.3816	  15	 15
1.400000	 0.5424	 0.38742	 0.3874	  16	 16
1.425000	 0.5932	 0.41631	 0.4163	  17	 17
1.450000	 0.5900	 0.40691	 0.4069	  18	 18
1.475000	 0.6164	 0.41791	 0.4179	  19	 19
1.500000	 0.6350	 0.42331	 0.4233	  20	 20


Average of all Threads:

meanx = 0.63496	 meanspeed = 0.42331	 mu = 0.42331

