#xpositions	 ypositions
0.29473	 -0.12048
0.88481	 0.00057
0.26869	 -0.64242
0.32936	 -0.11780
0.64766	 -0.26238
0.11040	 -0.03005
0.14622	 0.70355
0.33064	 -0.40683
0.29592	 -0.27947
0.19152	 0.28610
0.89515	 -0.09707
0.32538	 0.38182
0.45942	 0.15691
0.36279	 0.18019
0.19613	 -0.07422
0.25755	 0.23629
0.48734	 0.39368
0.44233	 0.28508
0.43703	 -0.17143
0.09030	 0.07398
0.27577	 -0.48812
0.05856	 0.48315
0.38424	 0.01737
0.42273	 0.09208
0.46147	 0.26213
0.23855	 -0.47084
0.50707	 -0.09118
0.85269	 0.02352
0.67890	 0.16694
0.13176	 -0.63492
0.13844	 0.03128
0.11849	 -0.65329
0.64383	 -0.19698
0.64355	 -0.29213
0.19478	 -0.58982
0.38836	 -0.45976
0.35287	 -0.11258
0.33708	 -0.42767
0.66313	 -0.13351
0.55135	 0.07273
0.81999	 -0.00584
0.61510	 -0.16057
0.44110	 -0.46348
0.85785	 -0.01870
0.66135	 -0.01112
0.62160	 0.09180
0.22022	 -0.37175
0.66374	 -0.15486
0.64641	 0.32814
0.58468	 -0.16633
0.35948	 -0.16923
0.66113	 -0.17418
0.71085	 0.27474
0.09761	 0.75857
0.67084	 0.09942
0.16668	 -0.22251
0.26487	 0.30064
0.63022	 -0.34994
0.26777	 0.47680
0.10516	 -0.22270
0.20312	 0.03446
0.06503	 -0.60044
0.06307	 0.61362
0.51957	 0.10609
0.67176	 0.23460
0.38280	 0.26420
0.05632	 -0.55999
0.15047	 -0.26905
0.10559	 0.69436
0.23423	 0.34351
0.34151	 -0.11140
0.16934	 -0.42817
0.17093	 -0.26370
0.30647	 -0.48922
0.65088	 -0.24399
0.33878	 -0.28512
0.15374	 -0.18550
0.50504	 -0.14387
0.43984	 -0.50910
0.60366	 0.00491
0.45111	 -0.33612
0.52421	 0.15667
0.71451	 -0.07727
0.81440	 0.07489
0.40174	 0.38890
0.16482	 -0.16659
0.35632	 0.40837
0.10692	 -0.03580
0.80227	 -0.05590
0.08264	 -0.35949
0.80608	 -0.13913
0.58882	 0.06445
0.59427	 0.23819
0.10618	 -0.34212
0.29390	 0.21583
0.54699	 0.34606
0.66483	 -0.25976
0.41794	 -0.36200
0.67121	 0.14111
0.54316	 -0.17712
