#xpositions	 ypositions
0.11457	 0.11828
0.40015	 0.37525
0.54600	 -0.32810
0.77147	 0.15185
0.17900	 -0.44180
0.41862	 0.27979
0.38682	 0.11048
0.09844	 -0.39569
0.06858	 -0.31718
0.87347	 0.04533
0.39988	 -0.34974
0.04828	 0.04019
0.70842	 0.20801
0.16707	 0.28579
0.13955	 -0.18242
0.45503	 0.40416
0.34283	 -0.32564
0.09679	 0.04096
0.36935	 -0.38615
0.80916	 -0.08354
0.15315	 -0.64934
0.43086	 -0.06906
0.42971	 0.11447
0.88348	 0.03274
0.29803	 -0.40426
0.43573	 0.38796
0.14845	 0.66670
0.55296	 -0.20779
0.51517	 0.00045
0.55019	 -0.06152
0.33326	 -0.07956
0.26508	 0.66121
0.36929	 -0.19662
0.65295	 0.24674
0.09363	 -0.44225
0.91507	 -0.08583
0.08594	 -0.54366
0.06190	 0.27879
0.62318	 0.26770
0.27788	 -0.06707
0.47826	 0.19648
0.33528	 -0.20836
0.18548	 0.16516
0.43400	 -0.17721
0.08149	 0.06629
0.40286	 0.18927
0.18886	 -0.10197
0.04305	 0.04869
0.48704	 -0.15362
0.06962	 -0.40055
0.53003	 -0.34814
0.07028	 0.66035
0.47649	 0.02561
0.45492	 0.47477
0.13379	 0.60038
0.13296	 0.25247
0.20799	 0.27137
0.40103	 0.52417
0.22251	 0.31502
0.40284	 -0.42159
0.48527	 -0.04485
0.66590	 0.23860
0.41418	 0.07821
0.42770	 -0.35226
0.42521	 0.19854
0.39747	 0.20059
0.74745	 0.22114
0.13557	 0.38938
0.07652	 0.03139
0.09640	 0.20642
0.38999	 0.21463
0.81611	 -0.05698
0.32661	 0.56024
0.88465	 -0.02388
0.11865	 0.68053
0.33643	 -0.33571
0.28058	 -0.37816
0.06793	 -0.11661
0.07710	 -0.35612
0.98598	 -0.04272
0.41986	 0.00560
0.13181	 0.20467
0.40066	 -0.54441
0.56567	 -0.20017
0.58074	 -0.30243
0.27866	 0.13524
0.09771	 0.21416
0.44852	 -0.40772
0.34631	 0.15171
0.49654	 -0.18778
0.08346	 -0.70497
0.34975	 0.58878
0.18511	 0.69101
0.43373	 -0.03415
0.51812	 -0.07449
0.41637	 0.20139
0.33687	 -0.06516
0.28982	 -0.01986
0.52434	 -0.40198
0.06305	 -0.21612
0.38001	 0.17393
0.45691	 0.44970
0.42662	 -0.23145
0.10691	 -0.23214
0.25582	 0.56737
0.32623	 0.01680
0.13960	 0.01564
0.07300	 0.70068
0.08019	 -0.78261
0.13316	 0.63827
0.38803	 0.57652
0.49716	 -0.11131
0.79076	 -0.15925
0.71156	 -0.14061
0.15166	 -0.78906
0.17923	 -0.68882
0.50623	 -0.07767
0.30202	 0.21112
0.54572	 -0.40484
0.52715	 -0.26164
0.70009	 -0.20680
0.08344	 0.12450
0.63614	 -0.09653
0.22463	 -0.05968
0.23476	 -0.13566
0.06457	 0.35596
0.12140	 0.07930
0.54529	 -0.22669
0.20589	 -0.19408
0.26097	 -0.37123
0.35854	 -0.53688
0.31696	 -0.17680
0.57210	 -0.19810
0.59847	 -0.02937
0.00065	 -0.04275
0.60533	 0.16296
0.12680	 -0.49819
0.34447	 0.00062
0.12321	 0.58704
0.25333	 -0.07465
0.25501	 -0.17772
0.15138	 0.28786
0.78309	 0.00597
0.42475	 -0.53966
0.25019	 -0.11468
0.18115	 -0.09968
0.12664	 0.31084
0.50587	 -0.27777
0.16983	 0.69389
0.18195	 -0.17635
0.10226	 -0.18929
0.67287	 -0.23971
0.39910	 0.31169
0.43009	 -0.42247
0.56524	 -0.40387
0.23996	 0.51367
0.66560	 -0.15035
0.39227	 -0.52112
0.16855	 -0.72909
0.72499	 -0.06359
0.45642	 0.44867
0.38008	 -0.14669
0.50195	 0.37522
0.50142	 0.13922
0.18060	 -0.71931
0.18489	 -0.17399
0.40122	 -0.24005
0.42481	 0.40707
0.36980	 -0.46744
0.12499	 0.57811
0.77053	 -0.13478
0.45563	 -0.16301
0.26448	 -0.17539
0.21457	 0.25381
0.95142	 0.07314
0.20725	 -0.27317
0.26840	 -0.25825
0.16925	 0.69678
0.07643	 -0.61208
0.21381	 0.68647
0.34877	 -0.27456
0.57143	 0.22735
0.80940	 -0.03191
0.33367	 0.09864
0.23667	 0.69954
0.84278	 -0.06737
0.07039	 0.08788
0.26219	 0.43782
0.59249	 -0.12544
0.06490	 -0.05235
0.88830	 -0.04308
0.39791	 -0.07254
0.10957	 -0.64935
0.85399	 0.07639
0.48442	 0.04662
0.24084	 0.21715
0.70288	 -0.26469
0.29533	 0.29771
0.40373	 -0.47611
0.66525	 0.27584
