#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
39.999990	 2.8399	 0.07100	 0.4437	  0	 0
59.999990	 4.7595	 0.07932	 0.4958	  0	 0
79.999990	 6.2537	 0.07817	 0.4886	  0	 0
99.999990	 7.3272	 0.07327	 0.4580	  0	 0
119.999990	 8.0487	 0.06707	 0.4192	  0	 0
139.999990	 9.7863	 0.06990	 0.4369	  0	 0
159.999990	 10.8052	 0.06753	 0.4221	  0	 0
179.999990	 10.9386	 0.06077	 0.3798	  0	 0
199.999990	 12.0442	 0.06022	 0.3764	  0	 0
20.000000	 1.2526	 0.06263	 0.3914	  0	 0
40.000000	 1.9954	 0.04988	 0.3118	  0	 0
60.000000	 2.9606	 0.04934	 0.3084	  0	 0
80.000000	 3.3012	 0.04127	 0.2579	  0	 0
100.000000	 4.2904	 0.04290	 0.2681	  0	 0
120.000000	 4.4947	 0.03746	 0.2341	  0	 0
140.000000	 5.8681	 0.04192	 0.2620	  0	 0
160.000000	 7.2411	 0.04526	 0.2829	  0	 0
180.000000	 8.6415	 0.04801	 0.3001	  0	 0
200.000000	 9.8958	 0.04948	 0.3092	  0	 0
220.000000	 10.8515	 0.04933	 0.3083	  0	 0
240.000000	 12.2772	 0.05116	 0.3197	  0	 0
260.000000	 14.0079	 0.05388	 0.3367	  0	 0
280.000000	 14.8829	 0.05315	 0.3322	  0	 0
300.000000	 15.8277	 0.05276	 0.3297	  0	 0
320.000000	 17.0998	 0.05344	 0.3340	  0	 0
340.000000	 18.5211	 0.05447	 0.3405	  0	 0
360.000000	 19.5529	 0.05431	 0.3395	  0	 0
380.000000	 20.6104	 0.05424	 0.3390	  0	 0
400.000000	 22.0321	 0.05508	 0.3443	  0	 0
420.000000	 22.1413	 0.05272	 0.3295	  0	 0
440.000000	 23.5639	 0.05355	 0.3347	  0	 0
460.000000	 24.4132	 0.05307	 0.3317	  0	 0
480.000000	 25.6058	 0.05335	 0.3334	  0	 0
499.999999	 26.6222	 0.05324	 0.3328	  0	 0
519.999999	 28.0117	 0.05387	 0.3367	  0	 0
539.999999	 29.6775	 0.05496	 0.3435	  0	 0
559.999999	 31.1519	 0.05563	 0.3477	  0	 0
579.999999	 31.4429	 0.05421	 0.3388	  0	 0
599.999999	 32.8149	 0.05469	 0.3418	  0	 0
619.999999	 34.2257	 0.05520	 0.3450	  0	 0
639.999999	 34.8698	 0.05448	 0.3405	  0	 0
659.999999	 36.3314	 0.05505	 0.3440	  0	 0
679.999999	 37.2122	 0.05472	 0.3420	  0	 0
699.999999	 38.2806	 0.05469	 0.3418	  0	 0
719.999999	 39.0716	 0.05427	 0.3392	  0	 0
739.999999	 40.1103	 0.05420	 0.3388	  0	 0
759.999999	 41.5229	 0.05464	 0.3415	  0	 0
779.999999	 42.5160	 0.05451	 0.3407	  0	 0
799.999999	 43.0861	 0.05386	 0.3366	  0	 0
819.999999	 44.4267	 0.05418	 0.3386	  1	 1
839.999999	 45.9063	 0.05465	 0.3416	  2	 2
859.999999	 47.2411	 0.05493	 0.3433	  3	 3
879.999998	 48.2811	 0.05486	 0.3429	  4	 4
899.999998	 49.4983	 0.05500	 0.3437	  5	 5
919.999998	 51.1086	 0.05555	 0.3472	  6	 6
939.999998	 51.7050	 0.05501	 0.3438	  7	 7
959.999998	 53.7087	 0.05595	 0.3497	  8	 8
979.999998	 54.7146	 0.05583	 0.3489	  9	 9
999.999998	 55.5747	 0.05557	 0.3473	  10	 10
1019.999998	 56.9699	 0.05585	 0.3491	  11	 11
1039.999998	 58.1144	 0.05588	 0.3492	  12	 12
1059.999998	 58.8047	 0.05548	 0.3467	  13	 13
1079.999998	 60.6742	 0.05618	 0.3511	  14	 14
1099.999998	 61.7982	 0.05618	 0.3511	  15	 15
1119.999998	 63.3722	 0.05658	 0.3536	  16	 16
1139.999998	 64.7998	 0.05684	 0.3553	  17	 17
1159.999998	 66.3515	 0.05720	 0.3575	  18	 18
1179.999998	 67.8701	 0.05752	 0.3595	  19	 19
1199.999998	 68.8271	 0.05736	 0.3585	  20	 20


Average of all Threads:

meanx = 68.82712	 meanspeed = 0.05736	 mu = 0.35847

