#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.049998	 0.0778	 1.55609	 1.5561	  0	 0
0.074998	 0.1210	 1.61383	 1.6138	  0	 0
0.099998	 0.1634	 1.63394	 1.6339	  0	 0
0.124998	 0.2014	 1.61123	 1.6112	  0	 0
0.149997	 0.1971	 1.31371	 1.3137	  0	 0
0.174997	 0.2191	 1.25226	 1.2523	  0	 0
0.199997	 0.2524	 1.26208	 1.2621	  0	 0
0.224997	 0.2950	 1.31134	 1.3113	  0	 0
0.249997	 0.2880	 1.15221	 1.1522	  0	 0
0.025000	 0.0343	 1.37060	 1.3706	  0	 0
0.050000	 -0.0212	 -0.42372	 -0.4237	  0	 0
0.075000	 -0.0401	 -0.53465	 -0.5347	  0	 0
0.100000	 -0.0570	 -0.56966	 -0.5697	  0	 0
0.125000	 -0.0515	 -0.41224	 -0.4122	  0	 0
0.150000	 -0.0543	 -0.36184	 -0.3618	  0	 0
0.175000	 -0.0189	 -0.10820	 -0.1082	  0	 0
0.200000	 0.0275	 0.13751	 0.1375	  0	 0
0.225000	 0.0079	 0.03526	 0.0353	  0	 0
0.250000	 0.0468	 0.18711	 0.1871	  0	 0
0.275000	 0.0025	 0.00892	 0.0089	  0	 0
0.300000	 0.0480	 0.16002	 0.1600	  0	 0
0.325000	 0.0377	 0.11610	 0.1161	  0	 0
0.350000	 0.0688	 0.19658	 0.1966	  0	 0
0.375000	 0.0941	 0.25097	 0.2510	  0	 0
0.400000	 0.1358	 0.33960	 0.3396	  0	 0
0.425000	 0.1862	 0.43805	 0.4381	  0	 0
0.450000	 0.1928	 0.42839	 0.4284	  0	 0
0.475000	 0.1907	 0.40144	 0.4014	  0	 0
0.500000	 0.2203	 0.44051	 0.4405	  0	 0
0.525000	 0.2172	 0.41369	 0.4137	  0	 0
0.550000	 0.1841	 0.33473	 0.3347	  0	 0
0.575000	 0.2342	 0.40725	 0.4073	  0	 0
0.600000	 0.2899	 0.48324	 0.4832	  0	 0
0.625000	 0.3327	 0.53229	 0.5323	  0	 0
0.650000	 0.3838	 0.59040	 0.5904	  0	 0
0.675000	 0.3671	 0.54380	 0.5438	  0	 0
0.700000	 0.3865	 0.55210	 0.5521	  0	 0
0.725000	 0.4178	 0.57633	 0.5763	  0	 0
0.750000	 0.4423	 0.58978	 0.5898	  0	 0
0.775000	 0.4664	 0.60185	 0.6018	  0	 0
0.800000	 0.4709	 0.58856	 0.5886	  0	 0
0.825000	 0.4505	 0.54610	 0.5461	  0	 0
0.850000	 0.4448	 0.52330	 0.5233	  0	 0
0.875000	 0.4690	 0.53599	 0.5360	  0	 0
0.900000	 0.5180	 0.57556	 0.5756	  0	 0
0.925000	 0.5266	 0.56929	 0.5693	  0	 0
0.950000	 0.4936	 0.51962	 0.5196	  0	 0
0.975000	 0.4950	 0.50767	 0.5077	  0	 0
1.000000	 0.5063	 0.50633	 0.5063	  0	 0
1.025000	 0.5356	 0.52257	 0.5226	  1	 1
1.050000	 0.5404	 0.51464	 0.5146	  2	 2
1.075000	 0.4901	 0.45588	 0.4559	  3	 3
1.100000	 0.5056	 0.45968	 0.4597	  4	 4
1.125000	 0.5423	 0.48207	 0.4821	  5	 5
1.150000	 0.5756	 0.50052	 0.5005	  6	 6
1.175000	 0.5882	 0.50063	 0.5006	  7	 7
1.200000	 0.5962	 0.49685	 0.4968	  8	 8
1.225000	 0.5727	 0.46754	 0.4675	  9	 9
1.250000	 0.5727	 0.45818	 0.4582	  10	 10
1.275000	 0.5832	 0.45741	 0.4574	  11	 11
1.300000	 0.6278	 0.48295	 0.4829	  12	 12
1.325000	 0.6163	 0.46514	 0.4651	  13	 13
1.350000	 0.5909	 0.43769	 0.4377	  14	 14
1.375000	 0.5744	 0.41776	 0.4178	  15	 15
1.400000	 0.6288	 0.44911	 0.4491	  16	 16
