#time	 xpos	 ypos
0.00005	0.17478	 -0.81664	0.60513	 -0.05025	0.18654	 -0.95782	
0.00011	0.17777	 -0.78834	0.60841	 -0.06345	0.18447	 -0.96633	
0.00016	0.17259	 -0.77350	0.60149	 -0.05495	0.17909	 -0.99810	
0.00021	0.14480	 -0.76314	0.58943	 -0.06970	0.16351	 -0.99167	
0.00026	0.13368	 -0.78268	0.59656	 -0.07236	0.16040	 -0.99541	
0.00032	0.15190	 -0.80256	0.60210	 -0.06953	0.14309	 -0.97736	
0.00037	0.16371	 -0.79918	0.57585	 -0.07329	0.13888	 -0.98553	
0.00042	0.18306	 -0.82509	0.55804	 -0.06825	0.15791	 -0.99784	
0.00047	0.20194	 -0.81715	0.56627	 -0.07615	0.14946	 -1.00633	
0.00053	0.23653	 -0.81656	0.56676	 -0.06463	0.15527	 -1.00594	
0.00058	0.23235	 -0.82530	0.54567	 -0.07520	0.14857	 -1.00412	
0.00063	0.27453	 -0.83706	0.54679	 -0.09206	0.15277	 -0.99236	
0.00068	0.28932	 -0.84103	0.54021	 -0.08629	0.17115	 -0.99124	
0.00074	0.31376	 -0.82567	0.54407	 -0.09000	0.14260	 -1.01907	
0.00079	0.33378	 -0.82780	0.52674	 -0.08498	0.11758	 -1.01061	
0.00084	0.32905	 -0.82084	0.51960	 -0.08869	0.16164	 -0.99856	
0.00089	0.33713	 -0.81797	0.50786	 -0.07513	0.18778	 -1.00913	
0.00095	0.33470	 -0.80591	0.52807	 -0.08901	0.17452	 -1.01165	
0.00100	0.33664	 -0.84840	0.52706	 -0.08183	0.16402	 -1.01739	
0.00105	0.33590	 -0.84001	0.53825	 -0.11824	0.17654	 -1.02017	
0.00110	0.35794	 -0.85980	0.56258	 -0.09813	0.17411	 -1.02651	
0.00115	0.34984	 -0.85232	0.56940	 -0.10042	0.14974	 -1.02743	
0.00121	0.35214	 -0.84078	0.53526	 -0.08977	0.14101	 -1.03345	
0.00126	0.34196	 -0.84703	0.52704	 -0.10593	0.15018	 -1.02268	
0.00131	0.33814	 -0.82358	0.52423	 -0.11935	0.16683	 -0.99691	
0.00136	0.36770	 -0.82207	0.51170	 -0.11704	0.17292	 -1.00726	
0.00142	0.36995	 -0.83375	0.51583	 -0.10120	0.18994	 -1.02963	
0.00147	0.38054	 -0.82939	0.51423	 -0.09505	0.18571	 -1.02805	
0.00152	0.39235	 -0.84011	0.51947	 -0.07645	0.19481	 -1.02195	
0.00157	0.39886	 -0.82299	0.53971	 -0.07592	0.21449	 -1.04243	
0.00163	0.42017	 -0.83562	0.55015	 -0.06947	0.19230	 -1.03382	
0.00168	0.42255	 -0.84512	0.56517	 -0.08280	0.18628	 -1.03057	
0.00173	0.45892	 -0.85647	0.55070	 -0.09747	0.16318	 -1.02189	
0.00178	0.47354	 -0.87808	0.53959	 -0.10603	0.18791	 -1.02842	
0.00184	0.47635	 -0.88262	0.54608	 -0.10787	0.19509	 -1.03147	
0.00189	0.47905	 -0.86439	0.54592	 -0.10078	0.17813	 -1.03525	
0.00194	0.48767	 -0.88335	0.54710	 -0.11915	0.16542	 -1.02043	
0.00199	0.47586	 -0.88274	0.56104	 -0.12078	0.17152	 -1.02232	
0.00205	0.47682	 -0.90108	0.56260	 -0.13093	0.16368	 -1.03578	
0.00210	0.47998	 -0.88246	0.55707	 -0.16046	0.15668	 -1.04027	
