#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.789923	 -0.00014
0.019998	 -0.104620	 0.00009
0.029997	 0.457021	 0.00443
0.039998	 0.814792	 -0.00215
0.049998	 0.743965	 0.00216
0.059998	 0.876728	 -0.00795
0.069998	 0.717897	 -0.00937
0.079998	 0.924712	 -0.01252
0.089998	 0.875325	 -0.01293
0.099998	 0.837799	 -0.01089
0.010000	 3.156876	 -0.00497
0.020000	 1.077916	 -0.00037
0.030000	 1.097567	 0.00133
0.040000	 0.806621	 -0.00815
0.050000	 0.897476	 -0.01090
0.060000	 0.923691	 -0.01597
0.070000	 1.185288	 0.00327
0.080000	 0.652371	 0.01879
0.090000	 0.693764	 0.00000
0.100000	 0.911508	 0.01053
0.110000	 0.881495	 0.02053
0.120000	 0.805262	 0.03760
0.130000	 0.902790	 0.00881
0.140000	 0.772372	 -0.00374
0.150000	 0.890999	 0.00951
0.160000	 0.887003	 0.01750
0.170000	 0.850412	 0.04240
0.180000	 0.792919	 0.03695
0.190000	 0.662424	 0.04419
0.200000	 0.633008	 0.03458
0.210000	 0.651090	 0.06749
0.220000	 0.620463	 0.04079
0.230000	 0.772693	 0.01967
0.240000	 0.761401	 0.00729
0.250000	 0.813942	 0.01845
0.260000	 0.778909	 0.00257
0.270000	 0.797218	 -0.06719
0.280000	 0.756931	 -0.09744
0.290000	 0.788415	 -0.11071
0.300000	 0.790277	 -0.03741
0.310000	 0.792886	 -0.04275
0.320000	 0.798313	 0.02174
0.330000	 0.883249	 0.01821
0.340000	 0.898474	 -0.01220
0.350000	 0.885467	 0.03072
0.360000	 0.900982	 -0.00702
0.370000	 0.886495	 -0.05703
0.380000	 0.879227	 0.03976
0.390000	 0.903467	 0.05792
0.400000	 0.878088	 0.03750
0.410000	 0.866805	 0.02277
0.420000	 0.898595	 -0.01043
0.430000	 0.875536	 -0.04985
0.440000	 0.864981	 -0.01566
0.450000	 0.896180	 0.01107
0.460000	 0.875477	 -0.05845
0.470000	 0.884155	 -0.06254
0.480000	 0.853477	 0.05344
0.490000	 0.830843	 0.03384
0.500000	 0.859863	 0.10683
0.510000	 0.834349	 0.15613
0.520000	 0.839327	 0.15035
0.530000	 0.855581	 0.24934
0.540000	 0.905986	 0.29564
0.550000	 0.874378	 0.35957
0.560000	 0.865619	 0.39293
0.570000	 0.826948	 0.30214
0.580000	 0.822523	 0.27694
0.590000	 0.808334	 0.28403
0.600000	 0.800452	 0.39704


Average of all Threads:

meanx = 0.48027	 meanxsqu = 1.51449	 mthree = 0.39704

