#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 -0.224284	 -0.00034
0.019998	 0.977998	 0.00117
0.029997	 0.708782	 -0.00089
0.039998	 1.587801	 -0.00685
0.049998	 1.314177	 -0.00956
0.059998	 1.174524	 -0.00494
0.069998	 1.402995	 0.00264
0.079998	 1.494293	 0.00343
0.089998	 1.445588	 -0.00013
0.099998	 1.281322	 -0.00179
0.010000	 6.200884	 -0.01387
0.020000	 2.980528	 -0.00045
0.030000	 2.630630	 0.00779
0.040000	 2.246919	 0.00015
0.050000	 2.104198	 0.01998
0.060000	 1.984843	 0.03118
0.070000	 1.852117	 0.04886
0.080000	 1.881237	 0.08332
0.090000	 1.698757	 0.08700
0.100000	 1.627548	 0.10665
0.110000	 1.434941	 0.09829
0.120000	 1.325437	 0.09892
0.130000	 1.202641	 0.10472
0.140000	 1.180168	 0.09932
0.150000	 1.367462	 0.14813
0.160000	 1.239324	 0.15996
0.170000	 1.220105	 0.17762
0.180000	 1.242182	 0.19482
0.190000	 1.216912	 0.21896
0.200000	 1.235649	 0.20858
0.210000	 1.112820	 0.17702
0.220000	 1.174896	 0.13491
0.230000	 1.122507	 0.17685
0.240000	 1.177543	 0.20624
0.250000	 1.137352	 0.25751
0.260000	 1.138114	 0.25590
0.270000	 1.141617	 0.34797
0.280000	 1.116599	 0.38124
0.290000	 1.084846	 0.32722
0.300000	 1.093568	 0.26837
0.310000	 1.110372	 0.26717
0.320000	 1.067186	 0.20160
0.330000	 1.038095	 0.19373
0.340000	 0.988567	 0.19687
0.350000	 1.004437	 0.12681
0.360000	 1.074907	 0.11721
0.370000	 1.066667	 0.14407
0.380000	 1.093501	 0.12655
0.390000	 1.092747	 0.14274
0.400000	 1.128844	 0.10620
0.410000	 1.130405	 0.20168
0.420000	 1.119390	 0.19699
0.430000	 1.142146	 0.17941
0.440000	 1.112866	 0.14269
0.450000	 1.156920	 0.25204
0.460000	 1.144305	 0.25834
0.470000	 1.135791	 0.29542
0.480000	 1.180205	 0.25126
0.490000	 1.203209	 0.29241
0.500000	 1.172907	 0.38977
0.510000	 1.152753	 0.30890
0.520000	 1.134225	 0.38276
0.530000	 1.144775	 0.27610
0.540000	 1.138295	 0.34702
0.550000	 1.156745	 0.39742
0.560000	 1.120404	 0.38849
0.570000	 1.099436	 0.40063
0.580000	 1.098818	 0.41939
0.590000	 1.082827	 0.34516
0.600000	 1.088892	 0.39332


Average of all Threads:

meanx = 0.65334	 meanxsqu = 1.47178	 mthree = 0.39332

