#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.509015	 0.00058
0.019998	 1.632727	 -0.00013
0.029997	 0.988973	 0.00307
0.039998	 1.251320	 0.01323
0.049998	 1.176336	 0.01862
0.059998	 1.417009	 0.02278
0.069998	 1.356457	 0.02439
0.079998	 1.459384	 0.02145
0.089998	 1.608430	 0.02409
0.099998	 1.469141	 0.05579
0.010000	 2.718348	 0.00750
0.020000	 1.308082	 0.01591
0.030000	 1.159687	 0.02107
0.040000	 0.886523	 0.03631
0.050000	 1.257046	 0.06193
0.060000	 1.430670	 0.04598
0.070000	 1.498998	 0.05359
0.080000	 1.212104	 0.04695
0.090000	 1.124667	 0.04621
0.100000	 1.097511	 0.03421
0.110000	 1.151406	 0.04971
0.120000	 1.144610	 0.05847
0.130000	 1.186597	 0.06599
0.140000	 0.967905	 0.04961
0.150000	 1.091512	 0.04187
0.160000	 1.153515	 0.03368
0.170000	 1.098824	 0.06673
0.180000	 1.185736	 0.05871
0.190000	 1.111695	 0.07780
0.200000	 1.065539	 0.12907
0.210000	 0.954190	 0.16828
0.220000	 0.962360	 0.17161
0.230000	 0.935080	 0.13875
0.240000	 0.916093	 0.16591
0.250000	 0.843319	 0.13753
0.260000	 0.803929	 0.11518
0.270000	 0.852136	 0.14208
0.280000	 0.779618	 0.17332
0.290000	 0.802248	 0.21838
0.300000	 0.794544	 0.23443
0.310000	 0.820836	 0.25093
0.320000	 0.845879	 0.20825
0.330000	 0.868701	 0.25280
0.340000	 0.868841	 0.27120
0.350000	 0.907665	 0.29302
0.360000	 0.898910	 0.28360
0.370000	 0.906514	 0.28139
0.380000	 0.888919	 0.27626
0.390000	 0.911158	 0.27992
0.400000	 0.903473	 0.30177
0.410000	 0.904977	 0.29212
0.420000	 0.846892	 0.36692
0.430000	 0.853264	 0.34220
0.440000	 0.834638	 0.30530
0.450000	 0.794265	 0.37020
0.460000	 0.806605	 0.33887
0.470000	 0.826182	 0.39256
0.480000	 0.816550	 0.42944
0.490000	 0.791464	 0.43419
0.500000	 0.768439	 0.35587
0.510000	 0.770053	 0.27995
0.520000	 0.788676	 0.35024
0.530000	 0.789940	 0.33336
0.540000	 0.786081	 0.36012
0.550000	 0.769810	 0.29081
0.560000	 0.741919	 0.26074
0.570000	 0.725502	 0.27111
0.580000	 0.716603	 0.23398
0.590000	 0.735112	 0.33887
0.600000	 0.754104	 0.36063


Average of all Threads:

meanx = 0.45246	 meanxsqu = 1.29025	 mthree = 0.36063

