#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0151	 0.75451	 0.0276	 0.68451	 0	 0
0.019998	 0.0327	 0.81636	 0.0451	 0.55088	 0	 0
0.029997	 0.0297	 0.49449	 0.0770	 0.63426	 0	 0
0.039998	 0.0500	 0.62566	 0.1089	 0.66517	 0	 0
0.049998	 0.0588	 0.58817	 0.1275	 0.62009	 0	 0
0.059998	 0.0850	 0.70850	 0.1607	 0.63964	 0	 0
0.069998	 0.0949	 0.67823	 0.1974	 0.67278	 0	 0
0.079998	 0.1167	 0.72969	 0.2279	 0.66950	 0	 0
0.089998	 0.1448	 0.80421	 0.2474	 0.62894	 0	 0
0.099998	 0.1469	 0.73457	 0.2826	 0.65249	 0	 0
0.010000	 0.0272	 1.35917	 0.1279	 3.17996	 0	 0
0.020000	 0.0262	 0.65404	 0.1512	 1.88106	 0	 0
0.030000	 0.0348	 0.57984	 0.1608	 1.32991	 0	 0
0.040000	 0.0355	 0.44326	 0.1769	 1.09769	 0	 0
0.050000	 0.0629	 0.62852	 0.1931	 0.94571	 0	 0
0.060000	 0.0858	 0.71533	 0.1891	 0.75740	 0	 0
0.070000	 0.1049	 0.74950	 0.2103	 0.71189	 0	 0
0.080000	 0.0970	 0.60605	 0.2206	 0.66011	 0	 0
0.090000	 0.1012	 0.56233	 0.2318	 0.61547	 0	 0
0.100000	 0.1098	 0.54876	 0.2238	 0.52943	 0	 0
0.110000	 0.1267	 0.57570	 0.2518	 0.53591	 0	 0
0.120000	 0.1374	 0.57230	 0.2844	 0.55317	 0	 0
0.130000	 0.1543	 0.59330	 0.3225	 0.57446	 0	 0
0.140000	 0.1355	 0.48395	 0.3468	 0.58645	 0	 0
0.150000	 0.1637	 0.54576	 0.3878	 0.60166	 0	 0
0.160000	 0.1846	 0.57676	 0.4420	 0.63735	 0	 0
0.170000	 0.1868	 0.54941	 0.4434	 0.60070	 0	 0
0.180000	 0.2134	 0.59287	 0.4896	 0.61672	 0	 0
0.190000	 0.2112	 0.55585	 0.5180	 0.62288	 0	 0
0.200000	 0.2131	 0.53277	 0.5118	 0.58303	 0	 0
0.210000	 0.2004	 0.47709	 0.5349	 0.58897	 0	 0
0.220000	 0.2117	 0.48118	 0.5446	 0.56797	 0	 0
0.230000	 0.2151	 0.46754	 0.5391	 0.53566	 0	 0
0.240000	 0.2199	 0.45805	 0.5565	 0.52936	 0	 0
0.250000	 0.2108	 0.42166	 0.5606	 0.51611	 0	 0
0.260000	 0.2090	 0.40196	 0.5973	 0.53235	 0	 0
0.270000	 0.2301	 0.42607	 0.6130	 0.51860	 0	 0
0.280000	 0.2183	 0.38981	 0.6269	 0.51723	 0	 0
0.290000	 0.2327	 0.40112	 0.6596	 0.52195	 0	 0
0.300000	 0.2384	 0.39727	 0.6555	 0.49892	 0	 0
0.310000	 0.2545	 0.41042	 0.6961	 0.50915	 0	 0
0.320000	 0.2707	 0.42294	 0.6902	 0.48198	 0	 0
0.330000	 0.2867	 0.43435	 0.7278	 0.48914	 0	 0
0.340000	 0.2954	 0.43442	 0.7512	 0.48816	 0	 0
0.350000	 0.3177	 0.45383	 0.7868	 0.48992	 0	 0
0.360000	 0.3236	 0.44946	 0.7871	 0.47385	 0	 0
0.370000	 0.3354	 0.45326	 0.8119	 0.47254	 0	 0
0.380000	 0.3378	 0.44446	 0.8073	 0.45604	 0	 0
0.390000	 0.3554	 0.45558	 0.8880	 0.48827	 0	 0
0.400000	 0.3614	 0.45174	 0.9266	 0.49748	 0	 0
0.410000	 0.3710	 0.45249	 0.9015	 0.46576	 1	 1
0.420000	 0.3557	 0.42345	 0.9176	 0.47090	 2	 2
0.430000	 0.3669	 0.42663	 0.9521	 0.47530	 3	 3
0.440000	 0.3672	 0.41732	 0.9674	 0.47302	 4	 4
0.450000	 0.3574	 0.39713	 0.9875	 0.47766	 5	 5
0.460000	 0.3710	 0.40330	 1.0129	 0.47567	 6	 6
0.470000	 0.3883	 0.41309	 1.0545	 0.48069	 7	 7
0.480000	 0.3919	 0.40827	 1.0718	 0.47823	 8	 8
0.490000	 0.3878	 0.39573	 1.0900	 0.47939	 9	 9
0.500000	 0.3842	 0.38422	 1.0899	 0.47113	 10	 10
0.510000	 0.3927	 0.38503	 1.0892	 0.45832	 11	 11
0.520000	 0.4101	 0.39434	 1.1508	 0.47239	 12	 12
0.530000	 0.4187	 0.39497	 1.2124	 0.48920	 13	 13
0.540000	 0.4245	 0.39304	 1.2054	 0.47463	 14	 14
0.550000	 0.4234	 0.38490	 1.2171	 0.47174	 15	 15
0.560000	 0.4155	 0.37096	 1.1853	 0.45210	 16	 16
0.570000	 0.4135	 0.36275	 1.1795	 0.44232	 17	 17
0.580000	 0.4156	 0.35830	 1.2165	 0.44991	 18	 18
0.590000	 0.4337	 0.36756	 1.2343	 0.44329	 19	 19
0.600000	 0.4525	 0.37705	 1.2903	 0.45230	 20	 20


Average of all Threads:

msd = 1.08553	 meanspd = 0.75410	 mu = 0.37705	 deff = 0.45230

