#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0211	 1.05689	 0.0254	 0.62474	 0	 0
0.019998	 0.0605	 1.51310	 0.0552	 0.64398	 0	 0
0.029997	 0.0654	 1.08930	 0.0736	 0.57776	 0	 0
0.039998	 0.0932	 1.16481	 0.0926	 0.52482	 0	 0
0.049998	 0.0749	 0.74928	 0.0974	 0.45892	 0	 0
0.059998	 0.0698	 0.58201	 0.1102	 0.43905	 0	 0
0.069998	 0.0696	 0.49719	 0.1287	 0.44237	 0	 0
0.079998	 0.0837	 0.52293	 0.1294	 0.38265	 0	 0
0.089998	 0.0800	 0.44449	 0.1463	 0.38858	 0	 0
0.099998	 0.0947	 0.47373	 0.1517	 0.35682	 0	 0
0.010000	 0.0270	 1.35224	 0.1241	 3.08510	 0	 0
0.020000	 0.0252	 0.62920	 0.1415	 1.76031	 0	 0
0.030000	 0.0376	 0.62659	 0.1404	 1.15794	 0	 0
0.040000	 0.0464	 0.57969	 0.1707	 1.05326	 0	 0
0.050000	 0.0396	 0.39641	 0.1896	 0.94024	 0	 0
0.060000	 0.0447	 0.37239	 0.2087	 0.86122	 0	 0
0.070000	 0.0565	 0.40350	 0.2369	 0.83465	 0	 0
0.080000	 0.0685	 0.42788	 0.2606	 0.79968	 0	 0
0.090000	 0.0888	 0.49327	 0.2825	 0.76278	 0	 0
0.100000	 0.0893	 0.44675	 0.2900	 0.70496	 0	 0
0.110000	 0.1018	 0.46293	 0.3047	 0.66885	 0	 0
0.120000	 0.1074	 0.44731	 0.3254	 0.65399	 0	 0
0.130000	 0.1068	 0.41088	 0.3218	 0.59686	 0	 0
0.140000	 0.1048	 0.37427	 0.3344	 0.57746	 0	 0
0.150000	 0.1214	 0.40476	 0.3527	 0.56325	 0	 0
0.160000	 0.1162	 0.36299	 0.3639	 0.54746	 0	 0
0.170000	 0.1331	 0.39143	 0.3623	 0.50682	 0	 0
0.180000	 0.1448	 0.40218	 0.3786	 0.49675	 0	 0
0.190000	 0.1478	 0.38884	 0.4008	 0.49860	 0	 0
0.200000	 0.1811	 0.45270	 0.4152	 0.47798	 0	 0
0.210000	 0.1826	 0.43482	 0.4272	 0.46883	 0	 0
0.220000	 0.1962	 0.44588	 0.4333	 0.44867	 0	 0
0.230000	 0.2076	 0.45141	 0.4815	 0.47654	 0	 0
0.240000	 0.2050	 0.42711	 0.4658	 0.44139	 0	 0
0.250000	 0.1909	 0.38176	 0.4673	 0.43083	 0	 0
0.260000	 0.2103	 0.40445	 0.4917	 0.43026	 0	 0
0.270000	 0.2114	 0.39139	 0.5109	 0.43169	 0	 0
0.280000	 0.2006	 0.35821	 0.5137	 0.42270	 0	 0
0.290000	 0.2071	 0.35701	 0.5353	 0.42452	 0	 0
0.300000	 0.2071	 0.34524	 0.5726	 0.44139	 0	 0
0.310000	 0.2232	 0.35994	 0.5879	 0.43396	 0	 0
0.320000	 0.2225	 0.34770	 0.6083	 0.43657	 0	 0
0.330000	 0.2680	 0.40613	 0.6514	 0.43902	 0	 0
0.340000	 0.2692	 0.39584	 0.6544	 0.42789	 0	 0
0.350000	 0.2822	 0.40319	 0.6846	 0.43212	 0	 0
0.360000	 0.2768	 0.38438	 0.6876	 0.42431	 0	 0
0.370000	 0.2705	 0.36548	 0.6810	 0.41073	 0	 0
0.380000	 0.2807	 0.36934	 0.6911	 0.40281	 0	 0
0.390000	 0.2950	 0.37820	 0.7081	 0.39816	 0	 0
0.400000	 0.3133	 0.39161	 0.7537	 0.40970	 0	 0
0.410000	 0.3098	 0.37780	 0.7200	 0.38053	 1	 1
0.420000	 0.3346	 0.39833	 0.7535	 0.38190	 2	 2
0.430000	 0.3465	 0.40289	 0.7843	 0.38618	 3	 3
0.440000	 0.3443	 0.39125	 0.7914	 0.38229	 4	 4
0.450000	 0.3384	 0.37599	 0.8168	 0.39017	 5	 5
0.460000	 0.3403	 0.36991	 0.8441	 0.39582	 6	 6
0.470000	 0.3565	 0.37921	 0.8691	 0.39469	 7	 7
0.480000	 0.3734	 0.38893	 0.9156	 0.40427	 8	 8
0.490000	 0.4004	 0.40856	 0.9828	 0.41963	 9	 9
0.500000	 0.3999	 0.39991	 0.9691	 0.40459	 10	 10
0.510000	 0.3870	 0.37940	 0.9223	 0.37868	 11	 11
0.520000	 0.3742	 0.35983	 0.9476	 0.38823	 12	 12
0.530000	 0.4040	 0.38117	 0.9674	 0.37930	 13	 13
0.540000	 0.4239	 0.39247	 1.0252	 0.39144	 14	 14
0.550000	 0.4136	 0.37597	 1.0081	 0.38047	 15	 15
0.560000	 0.4406	 0.39335	 1.0944	 0.40192	 16	 16
0.570000	 0.4431	 0.38869	 1.0784	 0.38687	 17	 17
0.580000	 0.4520	 0.38965	 1.0844	 0.37934	 18	 18
0.590000	 0.4609	 0.39056	 1.1246	 0.38655	 19	 19
0.600000	 0.4535	 0.37793	 1.1368	 0.38798	 20	 20


Average of all Threads:

msd = 0.93115	 meanspd = 0.75586	 mu = 0.37793	 deff = 0.38798

