#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
3.999990	 0.2196	 0.05490	 0.3431	  0	 0
5.999990	 0.2810	 0.04683	 0.2927	  0	 0
7.999990	 0.3274	 0.04092	 0.2557	  0	 0
9.999990	 0.4826	 0.04826	 0.3016	  0	 0
11.999990	 0.6639	 0.05533	 0.3458	  0	 0
13.999990	 0.8368	 0.05977	 0.3736	  0	 0
15.999990	 1.1481	 0.07175	 0.4485	  0	 0
17.999990	 1.1617	 0.06454	 0.4034	  0	 0
19.999990	 1.2397	 0.06198	 0.3874	  0	 0
2.000000	 0.3897	 0.19483	 1.2177	  0	 0
4.000000	 0.6693	 0.16733	 1.0458	  0	 0
6.000000	 0.8757	 0.14595	 0.9122	  0	 0
8.000000	 1.0815	 0.13518	 0.8449	  0	 0
10.000000	 1.1193	 0.11193	 0.6996	  0	 0
12.000000	 1.4789	 0.12324	 0.7702	  0	 0
14.000000	 1.6745	 0.11960	 0.7475	  0	 0
16.000000	 1.8285	 0.11428	 0.7142	  0	 0
18.000000	 2.1275	 0.11820	 0.7387	  0	 0
20.000000	 2.4029	 0.12014	 0.7509	  0	 0
22.000000	 2.5824	 0.11738	 0.7336	  0	 0
24.000000	 3.0201	 0.12584	 0.7865	  0	 0
26.000000	 3.3052	 0.12712	 0.7945	  0	 0
28.000000	 3.3901	 0.12108	 0.7567	  0	 0
30.000000	 3.5018	 0.11673	 0.7296	  0	 0
32.000000	 3.4540	 0.10794	 0.6746	  0	 0
34.000000	 3.4876	 0.10258	 0.6411	  0	 0
36.000000	 3.4816	 0.09671	 0.6044	  0	 0
38.000000	 3.7016	 0.09741	 0.6088	  0	 0
40.000000	 3.6743	 0.09186	 0.5741	  0	 0
42.000000	 3.8377	 0.09137	 0.5711	  0	 0
44.000000	 3.9801	 0.09046	 0.5653	  0	 0
46.000000	 4.1069	 0.08928	 0.5580	  0	 0
48.000000	 4.1571	 0.08661	 0.5413	  0	 0
50.000000	 4.2195	 0.08439	 0.5274	  0	 0
52.000000	 4.2531	 0.08179	 0.5112	  0	 0
54.000000	 4.4458	 0.08233	 0.5146	  0	 0
56.000000	 4.6895	 0.08374	 0.5234	  0	 0
58.000000	 4.9182	 0.08480	 0.5300	  0	 0
60.000000	 4.8732	 0.08122	 0.5076	  0	 0
62.000000	 4.9719	 0.08019	 0.5012	  0	 0
64.000000	 5.0198	 0.07843	 0.4902	  0	 0
66.000000	 5.1892	 0.07862	 0.4914	  0	 0
68.000000	 5.2830	 0.07769	 0.4856	  0	 0
70.000000	 5.5247	 0.07892	 0.4933	  0	 0
72.000000	 5.5837	 0.07755	 0.4847	  0	 0
74.000000	 5.6537	 0.07640	 0.4775	  0	 0
76.000000	 5.8437	 0.07689	 0.4806	  0	 0
78.000000	 5.9286	 0.07601	 0.4750	  0	 0
80.000000	 6.0351	 0.07544	 0.4715	  0	 0
82.000000	 6.1995	 0.07560	 0.4725	  1	 1
84.000000	 6.2278	 0.07414	 0.4634	  2	 2
86.000000	 6.2561	 0.07274	 0.4547	  3	 3
88.000000	 6.2746	 0.07130	 0.4456	  4	 4
90.000000	 6.3840	 0.07093	 0.4433	  5	 5
92.000000	 6.5851	 0.07158	 0.4474	  6	 6
94.000000	 6.4320	 0.06843	 0.4277	  7	 7
96.000000	 6.5567	 0.06830	 0.4269	  8	 8
98.000000	 6.6866	 0.06823	 0.4264	  9	 9
100.000000	 7.0034	 0.07003	 0.4377	  10	 10
102.000000	 7.0646	 0.06926	 0.4329	  11	 11
104.000000	 7.2704	 0.06991	 0.4369	  12	 12
106.000000	 7.4372	 0.07016	 0.4385	  13	 13
108.000000	 7.2985	 0.06758	 0.4224	  14	 14
110.000000	 7.4448	 0.06768	 0.4230	  15	 15
112.000000	 7.5532	 0.06744	 0.4215	  16	 16
114.000000	 7.6190	 0.06683	 0.4177	  17	 17
116.000000	 7.8038	 0.06727	 0.4205	  18	 18
118.000000	 7.9478	 0.06735	 0.4210	  19	 19
120.000000	 8.2014	 0.06835	 0.4272	  20	 20


Average of all Threads:

meanx = 8.20140	 meanspeed = 0.06835	 mu = 0.42716

