#xpositions	 ypositions
0.10782	 0.30643
0.86755	 -0.15075
0.61275	 0.17870
0.40209	 0.02182
0.72928	 -0.17799
0.35066	 -0.17082
0.66691	 -0.00002
0.18723	 0.21795
0.22955	 0.52855
0.31265	 -0.22015
0.05076	 0.47836
0.15457	 0.63023
0.59669	 0.34356
0.11477	 -0.62254
0.91638	 -0.07703
0.07088	 -0.70856
0.06882	 0.82547
0.64003	 -0.13029
0.65886	 0.24553
0.16042	 -0.75583
0.18192	 0.45391
0.68210	 0.15525
0.33021	 -0.19262
0.53481	 0.19939
0.46039	 0.01854
0.32909	 -0.57267
0.51921	 -0.09611
0.53094	 -0.11886
0.13588	 0.80950
0.28820	 -0.20778
0.10548	 0.26170
0.23220	 -0.58726
0.60472	 0.16750
0.62651	 -0.08303
0.15917	 0.14641
0.27956	 -0.32454
0.14980	 -0.08720
0.06485	 -0.07242
0.33273	 -0.15421
0.07609	 0.42372
0.82695	 -0.00696
0.17929	 0.33596
0.35143	 -0.07371
0.55819	 0.36050
0.19402	 0.16660
0.64325	 0.20757
0.49531	 -0.46834
0.77799	 -0.10255
0.17612	 0.24765
0.68271	 -0.20314
0.28596	 -0.60573
0.60405	 -0.33174
0.69277	 0.00801
0.57350	 -0.15827
0.10325	 0.58369
0.36407	 -0.31373
0.53759	 -0.34984
0.23642	 -0.25540
0.29236	 0.43449
0.15362	 0.59994
0.51119	 -0.32809
0.42241	 0.49210
0.12597	 0.15408
0.64406	 -0.27784
0.32281	 -0.04177
0.46008	 0.24096
0.07511	 0.68468
0.36791	 0.06132
0.01053	 0.04154
0.43911	 -0.44536
0.10576	 -0.72624
0.92483	 -0.03804
0.79304	 0.07768
0.49994	 -0.21316
0.62516	 -0.33048
0.28083	 0.07581
0.47699	 -0.34293
0.17631	 0.57593
0.15514	 -0.53966
0.57815	 0.24754
0.65069	 -0.18478
0.52547	 -0.17192
0.69637	 0.00064
0.25990	 -0.06283
0.64276	 -0.02442
0.76256	 -0.03073
0.26193	 -0.41242
0.12404	 -0.16400
0.07502	 -0.08819
0.18317	 -0.38516
0.10964	 -0.28480
0.45872	 0.10032
0.28511	 0.28094
0.68095	 0.30985
0.34409	 0.14014
0.37814	 -0.33535
0.36924	 0.48758
0.41140	 -0.27976
0.90712	 0.08437
0.05656	 -0.50648
0.56568	 -0.07801
0.55802	 -0.36431
0.37947	 0.10493
0.18366	 -0.47636
0.01689	 0.00612
0.14594	 -0.45520
0.51094	 0.19176
0.10955	 -0.01125
0.47322	 -0.40953
0.72166	 -0.21481
0.21554	 -0.10298
0.28372	 0.03327
0.38187	 0.21446
0.15453	 0.02762
0.11004	 0.46190
0.40157	 0.47960
0.27580	 -0.59549
0.47658	 0.25847
0.29902	 0.63084
0.25128	 0.47151
0.40317	 -0.33412
0.40772	 -0.01772
0.14718	 0.63903
0.59100	 -0.00865
0.57909	 -0.20104
0.61287	 0.14229
0.49201	 -0.34165
0.66508	 -0.00106
0.52597	 0.07702
0.19194	 -0.69147
0.24008	 0.66525
0.28849	 0.06425
0.08963	 -0.72637
0.28076	 0.25937
0.09390	 0.72629
0.70886	 -0.26664
0.59789	 -0.14704
0.24686	 0.62795
0.69423	 0.07464
0.71385	 0.17047
0.14504	 -0.48587
0.29877	 0.30257
0.07113	 -0.54892
0.42664	 -0.09899
0.78221	 0.07990
0.28115	 -0.56319
0.72489	 0.00672
0.57474	 0.34453
0.52241	 -0.34025
0.22307	 -0.67218
0.15863	 0.29087
0.43764	 0.41338
0.07398	 -0.15181
0.49534	 0.35240
0.90687	 0.04232
0.38558	 0.07274
0.34630	 -0.01050
0.15232	 -0.27465
0.71807	 0.02639
0.06090	 -0.35826
0.77695	 0.08019
0.14458	 0.12499
0.20090	 -0.14490
0.86099	 0.13778
0.67863	 0.22490
0.27880	 0.55493
0.28404	 -0.51268
0.71283	 0.08257
0.51589	 -0.30596
0.28277	 0.02798
0.53792	 0.36864
0.62570	 -0.29640
0.40951	 0.15389
0.65303	 -0.13354
0.41293	 -0.47807
0.38481	 -0.56856
0.40744	 -0.31827
0.26703	 0.49594
0.06768	 0.02826
0.53660	 -0.06499
0.19040	 -0.75025
0.14722	 0.07210
0.39881	 0.39863
0.44406	 -0.33951
0.69854	 -0.27810
0.41130	 0.31502
0.40767	 -0.02177
0.08086	 0.50044
0.57684	 0.32560
0.46129	 -0.02732
0.17740	 0.24805
0.40745	 0.55181
0.60168	 0.22359
0.27981	 -0.17637
0.42904	 0.48161
0.61890	 -0.10959
0.12535	 -0.21821
0.95841	 0.00975
0.72958	 -0.03454
0.15289	 -0.21279
