#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 -0.0076	 -0.37945	 0.0255	 0.63582	 0	 0
0.019998	 -0.0035	 -0.08729	 0.0491	 0.61339	 0	 0
0.029997	 0.0013	 0.02092	 0.0646	 0.53834	 0	 0
0.039998	 0.0061	 0.07602	 0.0731	 0.45684	 0	 0
0.049998	 0.0026	 0.02621	 0.0898	 0.44881	 0	 0
0.059998	 0.0202	 0.16851	 0.1222	 0.50767	 0	 0
0.069998	 0.0368	 0.26257	 0.1534	 0.54305	 0	 0
0.079998	 0.0515	 0.32180	 0.1820	 0.56039	 0	 0
0.089998	 0.0408	 0.22668	 0.1791	 0.49292	 0	 0
0.099998	 0.0600	 0.30025	 0.1824	 0.44710	 0	 0
0.010000	 0.0395	 1.97278	 0.1285	 3.17428	 0	 0
0.020000	 0.0456	 1.13878	 0.1319	 1.62340	 0	 0
0.030000	 0.0402	 0.66953	 0.1226	 1.00821	 0	 0
0.040000	 0.0358	 0.44788	 0.1384	 0.85704	 0	 0
0.050000	 0.0487	 0.48734	 0.1679	 0.82785	 0	 0
0.060000	 0.0466	 0.38818	 0.1703	 0.70034	 0	 0
0.070000	 0.0753	 0.53769	 0.1955	 0.67781	 0	 0
0.080000	 0.0697	 0.43532	 0.2029	 0.61901	 0	 0
0.090000	 0.1075	 0.59718	 0.2248	 0.59237	 0	 0
0.100000	 0.1125	 0.56246	 0.2353	 0.55653	 0	 0
0.110000	 0.1311	 0.59583	 0.2533	 0.53653	 0	 0
0.120000	 0.1317	 0.54857	 0.2764	 0.53981	 0	 0
0.130000	 0.1447	 0.55667	 0.3106	 0.55702	 0	 0
0.140000	 0.1711	 0.61098	 0.3400	 0.55490	 0	 0
0.150000	 0.1708	 0.56939	 0.3603	 0.55194	 0	 0
0.160000	 0.1797	 0.56171	 0.3863	 0.55313	 0	 0
0.170000	 0.1893	 0.55671	 0.3933	 0.52570	 0	 0
0.180000	 0.1941	 0.53922	 0.4138	 0.52235	 0	 0
0.190000	 0.2163	 0.56918	 0.4580	 0.54108	 0	 0
0.200000	 0.2293	 0.57327	 0.4613	 0.51084	 0	 0
0.210000	 0.2153	 0.51260	 0.4623	 0.49519	 0	 0
0.220000	 0.2297	 0.52199	 0.4565	 0.45875	 0	 0
0.230000	 0.2477	 0.53855	 0.4592	 0.43238	 0	 0
0.240000	 0.2237	 0.46605	 0.4768	 0.44455	 0	 0
0.250000	 0.2261	 0.45213	 0.4826	 0.43149	 0	 0
0.260000	 0.2543	 0.48904	 0.4748	 0.39437	 0	 0
0.270000	 0.2667	 0.49387	 0.4925	 0.39014	 0	 0
0.280000	 0.2935	 0.52418	 0.5367	 0.40229	 0	 0
0.290000	 0.3049	 0.52564	 0.5622	 0.40453	 0	 0
0.300000	 0.3065	 0.51091	 0.5683	 0.39525	 0	 0
0.310000	 0.3269	 0.52732	 0.6046	 0.40142	 0	 0
0.320000	 0.3480	 0.54373	 0.6292	 0.39695	 0	 0
0.330000	 0.3577	 0.54201	 0.6841	 0.42129	 0	 0
0.340000	 0.3733	 0.54902	 0.7050	 0.41591	 0	 0
0.350000	 0.3593	 0.51332	 0.7049	 0.41130	 0	 0
0.360000	 0.3621	 0.50285	 0.7283	 0.41475	 0	 0
0.370000	 0.3626	 0.49003	 0.7638	 0.42724	 0	 0
0.380000	 0.3532	 0.46474	 0.7882	 0.43647	 0	 0
0.390000	 0.3523	 0.45166	 0.8385	 0.45796	 0	 0
0.400000	 0.3625	 0.45308	 0.8212	 0.43115	 0	 0
0.410000	 0.3827	 0.46667	 0.8564	 0.43291	 1	 1
0.420000	 0.4078	 0.48551	 0.8954	 0.43395	 2	 2
0.430000	 0.4009	 0.46615	 0.9192	 0.44101	 3	 3
0.440000	 0.4146	 0.47108	 0.9489	 0.44152	 4	 4
0.450000	 0.4408	 0.48981	 0.9942	 0.44436	 5	 5
0.460000	 0.4550	 0.49456	 1.0471	 0.45654	 6	 6
0.470000	 0.4551	 0.48413	 1.0488	 0.44770	 7	 7
0.480000	 0.4686	 0.48808	 1.0835	 0.44996	 8	 8
0.490000	 0.4772	 0.48696	 1.1036	 0.44687	 9	 9
0.500000	 0.4974	 0.49744	 1.1579	 0.45523	 10	 10
0.510000	 0.4989	 0.48916	 1.1797	 0.45625	 11	 11
0.520000	 0.5291	 0.50877	 1.2346	 0.45898	 12	 12
0.530000	 0.5253	 0.49555	 1.2404	 0.45492	 13	 13
0.540000	 0.5311	 0.49179	 1.2436	 0.44515	 14	 14
0.550000	 0.5419	 0.49268	 1.2853	 0.45072	 15	 15
0.560000	 0.5513	 0.49222	 1.2973	 0.44346	 16	 16
0.570000	 0.5796	 0.50846	 1.3697	 0.45337	 17	 17
0.580000	 0.5709	 0.49215	 1.3712	 0.45057	 18	 18
0.590000	 0.6013	 0.50958	 1.4215	 0.44913	 19	 19
0.600000	 0.5990	 0.49919	 1.4549	 0.45669	 20	 20


Average of all Threads:

msd = 1.09604	 meanspd = 0.99838	 mu = 0.49919	 deff = 0.45669

