#time	 tcoeff.meanx	 tcoeff.mu	 Meansqdist	  tcoeff.deff  	 abb	 abbdeff
0.009998	 0.0159	 0.79544	 0.0239	 0.59052	 0	 0
0.019998	 0.0258	 0.64513	 0.0525	 0.64859	 0	 0
0.029997	 0.0205	 0.34253	 0.0705	 0.58418	 0	 0
0.039998	 0.0034	 0.04208	 0.0805	 0.50334	 0	 0
0.049998	 -0.0000	 -0.00046	 0.0956	 0.47796	 0	 0
0.059998	 0.0159	 0.13251	 0.1082	 0.44969	 0	 0
0.069998	 0.0324	 0.23141	 0.1316	 0.46625	 0	 0
0.079998	 0.0473	 0.29572	 0.1493	 0.45963	 0	 0
0.089998	 0.0639	 0.35511	 0.1727	 0.46851	 0	 0
0.099998	 0.0656	 0.32778	 0.1893	 0.46244	 0	 0
0.109998	 0.0590	 0.26829	 0.1930	 0.43082	 0	 0
0.119998	 0.0610	 0.25427	 0.2043	 0.41796	 0	 0
0.129998	 0.0732	 0.28165	 0.2025	 0.37918	 0	 0
0.139998	 0.0931	 0.33260	 0.2150	 0.36838	 0	 0
0.149997	 0.0868	 0.28949	 0.2279	 0.36723	 0	 0
0.159997	 0.1030	 0.32192	 0.2481	 0.37114	 0	 0
0.169997	 0.1059	 0.31141	 0.2725	 0.38430	 0	 0
0.179997	 0.1184	 0.32893	 0.2938	 0.38859	 0	 0
0.189997	 0.1382	 0.36376	 0.3248	 0.40220	 0	 0
0.199997	 0.1417	 0.35428	 0.3532	 0.41635	 0	 0
0.209997	 0.1439	 0.34259	 0.3852	 0.43393	 0	 0
0.219997	 0.1506	 0.34221	 0.4166	 0.44764	 0	 0
0.229997	 0.1625	 0.35320	 0.3973	 0.40312	 0	 0
0.239997	 0.1655	 0.34485	 0.4081	 0.39658	 0	 0
0.249997	 0.1654	 0.33084	 0.4049	 0.37753	 0	 0
0.259997	 0.1778	 0.34185	 0.4039	 0.35794	 0	 0
0.269997	 0.1971	 0.36504	 0.4425	 0.37374	 0	 0
0.279997	 0.2063	 0.36832	 0.4308	 0.34667	 0	 0
0.289997	 0.2144	 0.36969	 0.4553	 0.35288	 0	 0
0.299997	 0.2126	 0.35438	 0.4615	 0.34694	 0	 0
0.010000	 0.0130	 0.65113	 0.1262	 3.15077	 0	 0
0.020000	 0.0035	 0.08631	 0.1326	 1.65792	 0	 0
0.030000	 0.0114	 0.19070	 0.1525	 1.26943	 0	 0
0.040000	 0.0453	 0.56581	 0.1849	 1.14285	 0	 0
0.050000	 0.0481	 0.48097	 0.2048	 1.01263	 0	 0
0.060000	 0.0691	 0.57582	 0.2370	 0.96768	 0	 0
0.070000	 0.0786	 0.56132	 0.2457	 0.85535	 0	 0
0.080000	 0.0880	 0.54993	 0.2649	 0.80377	 0	 0
0.090000	 0.1030	 0.57243	 0.2931	 0.78472	 0	 0
0.100000	 0.1029	 0.51429	 0.3334	 0.80698	 0	 0
0.110000	 0.0947	 0.43068	 0.3272	 0.72319	 0	 0
0.120000	 0.1038	 0.43251	 0.3507	 0.70819	 0	 0
0.130000	 0.1269	 0.48798	 0.3714	 0.68323	 0	 0
0.140000	 0.1382	 0.49345	 0.3561	 0.60174	 0	 0
0.150000	 0.1404	 0.46816	 0.3771	 0.59569	 0	 0
0.160000	 0.1548	 0.48371	 0.3961	 0.58148	 0	 0
0.170000	 0.1495	 0.43976	 0.4169	 0.58017	 0	 0
0.180000	 0.1461	 0.40575	 0.4302	 0.56791	 0	 0
0.190000	 0.1383	 0.36408	 0.4439	 0.55886	 0	 0
0.200000	 0.1386	 0.34653	 0.4625	 0.55408	 0	 0
0.210000	 0.1534	 0.36521	 0.4661	 0.52683	 1	 1
0.220000	 0.1718	 0.39052	 0.4830	 0.51532	 2	 2
0.230000	 0.1728	 0.37565	 0.5082	 0.51995	 3	 3
0.240000	 0.1843	 0.38393	 0.5332	 0.52002	 4	 4
0.250000	 0.2118	 0.42366	 0.5629	 0.51800	 5	 5
0.260000	 0.2097	 0.40335	 0.5976	 0.53231	 6	 6
0.270000	 0.1972	 0.36520	 0.6061	 0.52522	 7	 7
0.280000	 0.1999	 0.35696	 0.6103	 0.50924	 8	 8
0.290000	 0.2100	 0.36212	 0.6196	 0.49614	 9	 9
0.300000	 0.2198	 0.36626	 0.6447	 0.49702	 10	 10
0.310000	 0.2289	 0.36916	 0.6725	 0.50012	 11	 11
0.320000	 0.2343	 0.36614	 0.6863	 0.49329	 12	 12
0.330000	 0.2511	 0.38038	 0.7193	 0.49721	 13	 13
0.340000	 0.2775	 0.40802	 0.7674	 0.50764	 14	 14
0.350000	 0.2901	 0.41444	 0.8046	 0.51461	 15	 15
0.360000	 0.3142	 0.43634	 0.8416	 0.51589	 16	 16
0.370000	 0.3182	 0.42994	 0.8766	 0.52392	 17	 17
0.380000	 0.3487	 0.45879	 0.9153	 0.52217	 18	 18
0.390000	 0.3306	 0.42386	 0.9490	 0.53827	 19	 19
0.400000	 0.3441	 0.43014	 1.0150	 0.56039	 20	 20


Average of all Threads:

msd = 0.89663	 meanspd = 0.86027	 mu = 0.43014	 deff = 0.56039

