#xpositions	 ypositions
0.10539	 -0.23405
0.08975	 0.72265
0.40195	 0.10611
0.59483	 0.15458
0.54707	 0.36215
0.16532	 0.43031
0.67170	 0.26933
0.22684	 -0.68576
0.57739	 0.18172
0.81292	 -0.11808
0.97468	 -0.00887
0.05475	 -0.59802
0.09810	 -0.37023
0.08137	 0.74938
0.34665	 0.08532
0.72937	 -0.22711
0.41832	 0.32851
0.35192	 0.04745
0.70101	 -0.00407
0.19371	 -0.06628
0.68406	 -0.20834
0.14135	 -0.70090
0.61675	 0.27996
0.42444	 0.28467
0.55256	 0.40857
0.41494	 -0.24326
0.15482	 0.10113
0.07502	 -0.69752
0.56540	 -0.03287
0.37276	 -0.42215
0.22787	 -0.11244
0.17024	 0.47299
0.47222	 0.04299
0.57392	 0.33184
0.15356	 -0.01169
0.31640	 -0.53642
0.72311	 0.05805
0.50757	 0.46131
0.55227	 -0.34731
0.71798	 -0.13748
0.18463	 0.47937
0.11076	 0.57735
0.23396	 0.19926
0.39412	 -0.25616
0.34817	 0.58894
0.25256	 -0.32102
0.58814	 0.02979
0.09524	 -0.07910
0.58436	 0.25144
0.15828	 -0.47961
0.54293	 0.22636
0.12594	 -0.45214
0.26712	 0.63016
0.70488	 0.22657
0.64124	 -0.13699
0.02960	 -0.01917
0.10684	 0.41609
0.65062	 0.29156
0.12130	 -0.57828
0.33841	 0.09458
0.76219	 -0.22521
0.39011	 -0.45818
0.61802	 0.06303
0.01075	 0.04779
0.36562	 -0.03581
0.26804	 0.35560
0.66028	 -0.18922
0.05827	 0.68902
0.21704	 -0.29196
0.21692	 0.18461
0.64331	 -0.28419
0.39535	 -0.30588
0.38181	 0.33758
0.20877	 0.26556
0.20842	 0.58164
0.60750	 0.38018
0.20727	 0.14259
0.44868	 -0.40935
0.95637	 0.04853
0.53420	 -0.22760
0.78264	 -0.22411
0.13526	 0.02509
0.57380	 0.27045
0.41333	 0.37296
0.83041	 0.08394
0.53722	 0.10781
0.26080	 -0.51676
0.96460	 0.05015
0.47470	 0.40487
0.44446	 0.21877
0.44798	 -0.46282
0.18526	 -0.34690
0.52710	 -0.38171
0.24650	 0.42420
0.04795	 -0.04749
0.43834	 -0.17440
0.33373	 0.52040
0.74551	 -0.11672
0.24528	 -0.00197
0.44823	 -0.35902
0.42023	 0.54382
0.47309	 -0.04042
0.61573	 0.13661
0.20151	 -0.27184
0.73991	 0.08264
0.33885	 -0.35787
0.20716	 0.69663
0.49871	 -0.38535
0.35867	 -0.06066
0.98497	 0.03465
0.40988	 -0.30713
0.00705	 -0.02860
0.16283	 0.48348
0.62269	 0.25350
0.22049	 0.28108
0.25345	 -0.68715
0.45898	 -0.35770
0.55835	 0.10788
0.27541	 -0.40559
0.27771	 -0.28836
0.10491	 -0.72248
0.52071	 -0.38591
0.80440	 -0.14993
0.58263	 0.34083
0.37252	 -0.05909
0.53808	 0.42327
0.07033	 -0.03235
0.69169	 -0.29924
0.14449	 0.16092
0.25503	 0.56887
0.08192	 0.25183
0.27871	 -0.16839
0.38003	 0.40699
0.28004	 -0.06282
0.13591	 -0.34023
0.17993	 0.30988
0.78177	 0.17900
0.64077	 -0.20885
0.54873	 -0.35050
0.41435	 -0.15446
0.25798	 0.64159
0.52120	 -0.31798
0.12897	 0.72360
0.49023	 -0.48166
0.41942	 -0.10861
0.52271	 -0.12314
0.71740	 -0.27320
0.27176	 -0.10089
0.42386	 -0.25447
0.83271	 0.03580
0.94410	 -0.03449
0.40441	 0.39099
0.13367	 0.50374
0.56965	 0.26513
0.06806	 -0.67025
0.36812	 0.29033
0.80839	 0.11175
0.53716	 0.25937
0.05381	 0.14024
0.31349	 0.05328
0.15035	 -0.39630
0.68471	 0.18268
0.39445	 -0.37958
0.40930	 0.21825
0.16641	 0.13043
0.20126	 -0.22968
0.37912	 0.41318
0.67723	 -0.01402
0.52931	 0.00084
0.18843	 -0.43487
0.36807	 0.41442
0.36874	 -0.54640
0.15584	 0.05994
0.72240	 -0.16799
0.53099	 -0.28824
0.70262	 0.28558
0.10839	 -0.54797
0.37816	 -0.21995
0.39834	 0.12346
0.40836	 -0.34957
0.43466	 0.46875
0.48368	 -0.22001
0.18958	 -0.62924
0.14729	 0.06308
0.13435	 -0.18315
0.11205	 -0.35404
0.11584	 -0.73312
0.49832	 0.00379
0.71680	 0.18656
0.35477	 -0.37760
0.21735	 -0.66593
0.73109	 -0.23655
0.09105	 -0.26049
0.86470	 -0.13508
0.32324	 -0.07515
0.80059	 0.04387
0.08386	 0.74229
0.24392	 0.65565
0.35818	 0.11226
0.15950	 -0.27248
