#time	 tcoeff.meanspd	  <x^3>-3<x^2><x>+2<x>^3
0.009998	 1.590886	 -0.00061
0.019998	 1.290256	 -0.00323
0.029997	 0.685054	 -0.00340
0.039998	 0.084150	 0.00351
0.049998	 -0.000911	 0.00662
0.059998	 0.265018	 0.01385
0.069998	 0.462817	 0.02658
0.079998	 0.591440	 0.04153
0.089998	 0.710225	 0.03433
0.099998	 0.655564	 0.04371
0.109998	 0.536570	 0.04545
0.119998	 0.508540	 0.04642
0.129998	 0.563295	 0.05630
0.139998	 0.665198	 0.05910
0.149997	 0.578977	 0.05487
0.159997	 0.643838	 0.05654
0.169997	 0.622811	 0.05387
0.179997	 0.657867	 0.04814
0.189997	 0.727517	 0.07274
0.199997	 0.708564	 0.08717
0.209997	 0.685178	 0.05544
0.219997	 0.684417	 0.03303
0.229997	 0.706406	 0.06678
0.239997	 0.689701	 0.09357
0.249997	 0.661681	 0.08269
0.259997	 0.683691	 0.05273
0.269997	 0.730087	 0.04561
0.279997	 0.736634	 0.06506
0.289997	 0.739379	 0.04368
0.299997	 0.708765	 0.01404
0.010000	 1.302266	 0.00421
0.020000	 0.172625	 0.01585
0.030000	 0.381403	 0.02878
0.040000	 1.131611	 0.03446
0.050000	 0.961941	 0.04869
0.060000	 1.151649	 0.02938
0.070000	 1.122643	 0.03534
0.080000	 1.099859	 0.03838
0.090000	 1.144852	 0.06937
0.100000	 1.028583	 0.06956
0.110000	 0.861357	 0.05942
0.120000	 0.865027	 0.04128
0.130000	 0.975967	 0.04934
0.140000	 0.986895	 0.04378
0.150000	 0.936327	 0.04004
0.160000	 0.967423	 0.03880
0.170000	 0.879513	 0.03837
0.180000	 0.811509	 0.02499
0.190000	 0.728152	 0.01420
0.200000	 0.693068	 0.01920
0.210000	 0.730425	 0.04349
0.220000	 0.781045	 0.07146
0.230000	 0.751305	 0.06987
0.240000	 0.767854	 0.03117
0.250000	 0.847329	 0.07333
0.260000	 0.806705	 0.05047
0.270000	 0.730398	 0.06163
0.280000	 0.713919	 0.07491
0.290000	 0.724246	 0.07925
0.300000	 0.732529	 0.07780
0.310000	 0.738316	 0.02811
0.320000	 0.732271	 -0.00915
0.330000	 0.760769	 0.04056
0.340000	 0.816043	 0.07978
0.350000	 0.828877	 0.10847
0.360000	 0.872690	 0.07995
0.370000	 0.859874	 0.02508
0.380000	 0.917577	 0.03867
0.390000	 0.847721	 0.04683
0.400000	 0.860273	 -0.02333


Average of all Threads:

meanx = 0.34411	 meanxsqu = 1.01504	 mthree = -0.02333

