#xpositions	 ypositions
0.85078	 -0.12583
0.45902	 -0.03308
0.67261	 -0.05251
0.07075	 0.58093
0.04419	 0.00237
0.39829	 0.35692
0.78192	 -0.14078
0.64915	 0.32886
0.36894	 0.23812
0.38994	 -0.42705
0.17166	 -0.01635
0.55124	 0.01671
0.15715	 -0.31347
0.33236	 -0.34045
0.98721	 0.04987
0.53632	 0.04464
0.20143	 -0.12339
0.42348	 0.34324
0.92625	 0.06474
0.21531	 -0.23347
0.62617	 0.11120
0.70437	 -0.18539
0.80454	 -0.12172
0.05744	 0.28251
0.38064	 -0.01076
0.25109	 0.63847
0.14651	 -0.15699
0.22532	 0.06420
0.55267	 -0.34201
0.33930	 -0.46942
0.99523	 -0.04350
0.36367	 -0.06640
0.45339	 0.37856
0.08020	 -0.08125
0.67710	 -0.03238
0.72497	 0.26045
0.64875	 0.34021
0.12286	 0.17522
0.12174	 -0.43396
0.09262	 -0.03737
0.80910	 0.01766
0.56966	 0.14992
0.40702	 -0.41164
0.46058	 0.17022
0.69468	 -0.14685
0.98616	 -0.00669
0.24060	 0.64895
0.17439	 -0.13213
0.64178	 -0.32057
0.06287	 -0.10531
0.59868	 0.38425
0.18802	 0.43935
0.83821	 0.14038
0.32026	 -0.47149
0.46130	 0.42544
0.18011	 0.65253
0.41437	 0.35729
0.46901	 -0.36760
0.75766	 -0.01218
0.70635	 -0.24808
0.61900	 -0.33839
0.43897	 0.05962
0.15984	 0.19652
0.68837	 0.11132
0.75956	 -0.15627
0.31061	 0.21178
0.34441	 -0.11844
0.85776	 0.02493
0.56506	 -0.34002
0.31087	 -0.55946
0.55220	 0.17877
0.54158	 0.42835
0.88012	 -0.04111
0.25658	 -0.53266
0.68234	 0.13487
0.85282	 -0.15257
0.11060	 -0.31914
0.70649	 -0.09863
0.22736	 0.02816
0.84744	 0.06313
0.62874	 -0.12323
0.61667	 0.18338
0.74135	 0.25412
0.35028	 0.10994
0.76929	 -0.17850
0.43442	 -0.11408
0.51411	 -0.24441
0.56118	 0.40053
0.27156	 0.66344
0.81397	 0.01638
0.48336	 -0.33568
0.83067	 -0.07368
0.05881	 0.29074
0.34431	 0.02446
0.91753	 0.00327
0.58429	 -0.04613
0.63257	 -0.14652
0.87558	 -0.01794
0.09427	 0.11988
0.36131	 0.20037
0.65216	 0.29400
0.79163	 -0.01299
0.45801	 -0.44295
0.54915	 -0.15984
0.10271	 -0.01157
0.47065	 -0.02056
0.31037	 -0.15520
0.68423	 -0.22896
0.05872	 -0.80105
0.76938	 -0.02697
0.56845	 -0.32825
0.46649	 0.01828
0.24448	 0.60203
0.51307	 0.14814
0.67095	 -0.24818
0.92597	 -0.00480
0.50224	 -0.28925
0.46053	 -0.12575
0.37667	 0.17700
0.69656	 0.29924
0.46432	 -0.39689
0.29736	 -0.08117
0.56432	 -0.28810
0.13779	 0.14809
0.01690	 -0.03187
0.58107	 -0.22910
0.39048	 -0.14847
0.07512	 -0.32469
0.66987	 0.16326
0.39340	 0.39229
0.50784	 0.18644
0.74659	 0.23327
0.22583	 -0.38331
0.85355	 0.04869
0.23870	 -0.59998
0.34074	 -0.41241
0.85267	 0.00168
0.16827	 0.46833
0.36584	 0.19558
0.81299	 0.09521
0.66876	 -0.28339
0.39305	 -0.39604
0.16590	 -0.08647
0.49977	 0.05314
0.72334	 -0.00051
0.56809	 -0.37937
0.19688	 -0.56886
0.47643	 0.09116
0.19322	 -0.29371
0.87687	 -0.09678
0.57914	 -0.19532
0.05703	 0.07605
0.88686	 0.07880
0.75904	 -0.09333
0.59452	 0.33463
0.76341	 0.00691
0.59006	 -0.19370
0.67383	 -0.12443
0.91414	 -0.07802
0.48690	 -0.32428
0.25470	 0.48238
0.79717	 -0.08356
0.13744	 0.29886
0.89947	 0.03312
0.31433	 0.14227
0.08944	 -0.41084
0.26020	 0.50754
0.52140	 0.27348
0.64138	 -0.24832
0.72899	 -0.18151
0.25979	 -0.29608
0.66985	 -0.19045
0.32553	 -0.03176
0.84526	 0.10513
0.51787	 -0.20435
0.00939	 0.00071
0.88219	 -0.08744
0.43640	 0.21137
0.30534	 -0.27131
0.52910	 -0.42575
0.12836	 0.51569
0.22714	 -0.06647
0.41136	 -0.21427
0.49711	 0.32953
0.68554	 0.09274
0.29318	 -0.14703
0.58866	 0.23829
0.10822	 0.11889
0.75006	 -0.09415
0.85408	 -0.11394
0.18707	 0.54210
0.23827	 -0.18736
0.58969	 0.35010
0.84885	 0.08886
0.56485	 0.13230
0.83847	 -0.12524
0.53741	 0.19025
0.78639	 0.19774
0.56749	 0.41303
0.81319	 -0.02809
