#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.002000	 -0.6773	 -338.65621	 0.3387	  0	 0
0.003000	 -0.9212	 -307.06307	 0.3071	  0	 0
0.004000	 -1.1687	 -292.17734	 0.2922	  0	 0
0.005000	 -1.4281	 -285.63057	 0.2856	  0	 0
0.006000	 -1.7054	 -284.23500	 0.2842	  0	 0
0.007000	 -2.0064	 -286.63668	 0.2866	  0	 0
0.008000	 -2.3191	 -289.88449	 0.2899	  0	 0
0.009000	 -2.6589	 -295.43600	 0.2954	  0	 0
0.010000	 -3.0091	 -300.90681	 0.3009	  0	 0
0.001000	 -0.5088	 -508.84898	 0.5088	  0	 0
0.002000	 -0.8343	 -417.15330	 0.4172	  0	 0
0.003000	 -1.1849	 -394.97821	 0.3950	  0	 0
0.004000	 -1.5146	 -378.64932	 0.3786	  0	 0
0.005000	 -1.8380	 -367.60475	 0.3676	  0	 0
0.006000	 -2.1678	 -361.29728	 0.3613	  0	 0
0.007000	 -2.4909	 -355.84122	 0.3558	  0	 0
0.008000	 -2.8393	 -354.91521	 0.3549	  0	 0
0.009000	 -3.1850	 -353.88470	 0.3539	  0	 0
0.010000	 -3.5199	 -351.98951	 0.3520	  0	 0
0.011000	 -3.8625	 -351.13804	 0.3511	  0	 0
0.012000	 -4.1750	 -347.91722	 0.3479	  0	 0
0.013000	 -4.5233	 -347.94521	 0.3479	  0	 0
0.014000	 -4.8827	 -348.76650	 0.3488	  0	 0
0.015000	 -5.2344	 -348.96028	 0.3490	  0	 0
0.016000	 -5.5663	 -347.89455	 0.3479	  0	 0
0.017000	 -5.9001	 -347.06400	 0.3471	  0	 0
0.018000	 -6.2240	 -345.77857	 0.3458	  0	 0
0.019000	 -6.5536	 -344.92508	 0.3449	  0	 0
0.020000	 -6.8878	 -344.39221	 0.3444	  0	 0
0.021000	 -7.2230	 -343.95119	 0.3440	  0	 0
0.022000	 -7.5832	 -344.69061	 0.3447	  0	 0
0.023000	 -7.9333	 -344.92775	 0.3449	  0	 0
0.024000	 -8.2777	 -344.90536	 0.3449	  0	 0
0.025000	 -8.6009	 -344.03629	 0.3440	  0	 0
0.026000	 -8.9169	 -342.95843	 0.3430	  0	 0
0.027000	 -9.2286	 -341.80168	 0.3418	  0	 0
0.028000	 -9.5572	 -341.32956	 0.3413	  0	 0
0.029000	 -9.8773	 -340.59591	 0.3406	  0	 0
0.030000	 -10.2026	 -340.08824	 0.3401	  0	 0
0.031000	 -10.5173	 -339.26760	 0.3393	  0	 0
0.032000	 -10.8268	 -338.33631	 0.3383	  0	 0
0.033000	 -11.1394	 -337.55743	 0.3376	  0	 0
0.034000	 -11.4324	 -336.24807	 0.3362	  0	 0
0.035000	 -11.7274	 -335.06983	 0.3351	  0	 0
0.036000	 -12.0345	 -334.29244	 0.3343	  0	 0
0.037000	 -12.3357	 -333.39780	 0.3334	  0	 0
0.038000	 -12.6495	 -332.88042	 0.3329	  0	 0
0.039000	 -12.9579	 -332.25501	 0.3323	  0	 0
0.040000	 -13.2583	 -331.45673	 0.3315	  0	 0
0.041000	 -13.5305	 -330.01284	 0.3300	  1	 1
0.042000	 -13.8024	 -328.62922	 0.3286	  2	 2
0.043000	 -14.0778	 -327.38990	 0.3274	  3	 3
0.044000	 -14.3695	 -326.57848	 0.3266	  4	 4
0.045000	 -14.6639	 -325.86502	 0.3259	  5	 5
0.046000	 -14.9605	 -325.22865	 0.3252	  6	 6
0.047000	 -15.2644	 -324.77502	 0.3248	  7	 7
0.048000	 -15.5699	 -324.37380	 0.3244	  8	 8
0.049000	 -15.8685	 -323.84703	 0.3238	  9	 9
0.050000	 -16.1616	 -323.23272	 0.3232	  10	 10
0.051000	 -16.4372	 -322.29789	 0.3223	  11	 11
0.052000	 -16.6984	 -321.12286	 0.3211	  12	 12
0.053000	 -16.9864	 -320.49823	 0.3205	  13	 13
0.054000	 -17.2877	 -320.14205	 0.3201	  14	 14
0.055000	 -17.5915	 -319.84521	 0.3198	  15	 15
0.056000	 -17.9115	 -319.84781	 0.3198	  16	 16
0.057000	 -18.2242	 -319.72224	 0.3197	  17	 17
0.058000	 -18.5053	 -319.05633	 0.3191	  18	 18
0.059000	 -18.7899	 -318.47265	 0.3185	  19	 19
0.060000	 -19.1153	 -318.58866	 0.3186	  20	 20


Average of all Threads:

meanx = -19.11532	 meanspeed = -318.58866	 mu = 0.31859

