#xpositions	 ypositions
0.05097	 -0.35189
0.05144	 -0.49787
0.25972	 -0.01456
0.05115	 -0.21906
0.09899	 0.01645
0.05017	 0.60891
0.81108	 0.04718
0.05025	 0.39352
0.05577	 -0.19121
0.05206	 0.26439
0.05284	 0.24303
0.52351	 0.08920
0.06218	 0.34959
0.16915	 -0.01221
0.05176	 -0.63087
0.05262	 -0.27646
0.09662	 0.06902
0.05340	 0.65041
0.05262	 0.69824
0.05265	 0.55952
0.52363	 0.00522
0.66125	 -0.08943
0.05142	 -0.62398
0.05775	 -0.54825
0.05492	 0.74742
0.05121	 0.76318
0.94888	 0.02055
0.05110	 -0.26725
0.05159	 -0.37234
0.05232	 -0.40350
0.05274	 0.30034
0.88067	 -0.02646
0.05165	 -0.73326
0.79611	 -0.01061
0.05178	 0.19532
0.05342	 0.11507
0.52255	 0.01749
0.61414	 0.01186
0.56547	 -0.02313
0.05235	 0.68071
0.05216	 0.24360
0.05209	 0.78571
0.18958	 -0.04229
0.05220	 0.10563
0.05014	 0.58956
0.05349	 -0.36829
0.05522	 -0.57612
0.18488	 0.00188
0.05610	 -0.21179
0.05580	 0.24555
0.81047	 0.01397
0.05245	 0.65593
0.27262	 0.05934
0.06108	 -0.24201
0.05432	 0.69585
0.17260	 0.00906
0.05686	 -0.44115
0.46955	 -0.04118
0.09477	 0.02740
0.05119	 -0.87560
0.05232	 -0.27891
0.05439	 -0.50947
0.05101	 -0.32510
0.05270	 0.10731
0.05053	 -0.67063
0.05273	 -0.80981
0.05086	 -0.53967
0.06004	 0.56319
0.05132	 -0.76919
0.05165	 0.48202
0.49943	 0.04234
0.05171	 0.69816
0.05366	 0.39751
0.32827	 -0.00065
0.05208	 -0.75869
0.05297	 -0.48581
0.05159	 -0.77428
0.05060	 0.59664
0.05087	 0.63082
0.05127	 -0.48911
0.05036	 -0.18282
0.05297	 0.54356
0.05245	 -0.18850
0.05198	 -0.52784
0.24595	 -0.02767
0.05632	 0.32881
0.05084	 0.84366
0.16258	 0.06469
0.59604	 -0.05982
0.05377	 -0.59749
0.72347	 0.04002
0.05244	 0.78000
0.13076	 -0.12411
0.39278	 0.02569
0.05165	 -0.37834
0.05060	 -0.78438
0.05116	 -0.27180
0.05019	 0.65151
0.05121	 0.76256
0.94362	 0.04907
0.05018	 -0.29808
0.05188	 0.63076
0.05087	 0.24172
0.77684	 0.11348
0.05733	 -0.23112
0.05090	 -0.10963
0.05096	 -0.72251
0.05427	 0.56976
0.05170	 0.84827
0.05121	 -0.60708
0.05532	 0.57646
0.05287	 0.63459
0.05128	 0.10755
0.05475	 -0.54071
0.09475	 0.02143
0.05133	 0.80609
0.05814	 -0.11538
0.05028	 0.53912
0.05294	 0.55453
0.33318	 0.04991
0.05042	 -0.12987
0.05115	 -0.28341
0.49773	 0.07461
0.05037	 0.72062
0.05208	 -0.68306
0.19080	 0.13485
0.16196	 0.05621
0.05268	 0.84098
0.05050	 0.77152
0.16191	 0.07968
0.05169	 0.50353
0.05005	 -0.17327
0.05132	 0.52628
0.05002	 -0.25534
0.02205	 0.00125
0.77212	 -0.05842
0.94303	 0.02849
0.05545	 -0.38369
0.05095	 0.84143
0.05856	 -0.64196
0.83496	 0.02397
0.05029	 0.75800
0.71159	 -0.00340
0.05317	 0.29701
0.23541	 0.04646
0.05116	 0.62572
0.05408	 0.79520
0.05024	 0.66181
0.05571	 -0.16319
0.05257	 0.42386
0.05046	 0.28528
0.05117	 0.84446
0.68006	 0.00825
0.05410	 -0.71636
0.05089	 -0.52877
0.05062	 -0.16480
0.05363	 0.17525
0.05243	 0.43087
0.05045	 -0.59595
0.85063	 -0.00930
0.05283	 -0.85339
0.05084	 0.70632
0.05014	 -0.88255
0.05047	 0.19081
0.30074	 0.04571
0.05321	 -0.18594
0.05050	 0.80911
0.05126	 0.45309
0.05205	 0.13845
0.05201	 0.15372
0.05046	 0.85487
0.06331	 0.12361
0.05063	 0.28539
0.50483	 -0.00136
0.84046	 0.05562
0.05084	 -0.37019
0.59682	 -0.02058
0.87688	 0.01164
0.05357	 0.53485
0.88397	 -0.05453
0.05059	 0.42618
0.29342	 -0.08213
0.89580	 0.02881
0.79290	 0.00272
0.05019	 -0.87941
0.05218	 -0.55137
0.05243	 0.23538
0.94131	 0.02623
0.05227	 0.45031
0.05016	 0.38164
0.64936	 0.05113
0.97602	 -0.04126
0.18187	 0.11924
0.05265	 -0.69238
0.70249	 0.04238
0.82582	 0.03638
0.86669	 0.00135
0.19795	 -0.00171
0.05087	 -0.43082
0.05042	 -0.22320
