#time	 meanx: <x>	 meanspeed: <v>	 mu	 abb	 abbdeff
0.020000	 -6.7724	 -338.62275	 0.3386	  0	 0
0.030000	 -9.9426	 -331.41985	 0.3314	  0	 0
0.040000	 -13.1824	 -329.56078	 0.3296	  0	 0
0.050000	 -16.4771	 -329.54164	 0.3295	  0	 0
0.060000	 -19.7610	 -329.34970	 0.3293	  0	 0
0.070000	 -23.0649	 -329.49936	 0.3295	  0	 0
0.080000	 -26.4807	 -331.00845	 0.3310	  0	 0
0.090000	 -29.7926	 -331.02913	 0.3310	  0	 0
0.100000	 -32.8350	 -328.35014	 0.3284	  0	 0
0.010000	 -3.1213	 -312.13381	 0.3121	  0	 0
0.020000	 -6.1598	 -307.99073	 0.3080	  0	 0
0.030000	 -9.2317	 -307.72200	 0.3077	  0	 0
0.040000	 -12.3622	 -309.05532	 0.3091	  0	 0
0.050000	 -15.3706	 -307.41216	 0.3074	  0	 0
0.060000	 -18.5588	 -309.31351	 0.3093	  0	 0
0.070000	 -21.5146	 -307.35092	 0.3074	  0	 0
0.080000	 -24.4402	 -305.50203	 0.3055	  0	 0
0.090000	 -27.4348	 -304.83064	 0.3048	  0	 0
0.100000	 -30.1101	 -301.10120	 0.3011	  0	 0
0.110000	 -32.7333	 -297.57560	 0.2976	  0	 0
0.120000	 -35.4826	 -295.68845	 0.2957	  0	 0
0.130000	 -38.0286	 -292.52787	 0.2925	  0	 0
0.140000	 -40.6634	 -290.45281	 0.2905	  0	 0
0.150000	 -42.8964	 -285.97601	 0.2860	  0	 0
0.160000	 -45.0623	 -281.63926	 0.2816	  0	 0
0.170000	 -47.4844	 -279.31973	 0.2793	  0	 0
0.180000	 -50.0258	 -277.92130	 0.2779	  0	 0
0.190000	 -52.6508	 -277.10964	 0.2771	  0	 0
0.200000	 -55.2910	 -276.45489	 0.2765	  0	 0
0.210000	 -57.9825	 -276.10704	 0.2761	  0	 0
0.220000	 -60.3245	 -274.20211	 0.2742	  0	 0
0.230000	 -62.4128	 -271.35994	 0.2714	  0	 0
0.240000	 -64.8767	 -270.31971	 0.2703	  0	 0
0.250000	 -67.3034	 -269.21374	 0.2692	  0	 0
0.260000	 -69.2716	 -266.42935	 0.2664	  0	 0
0.270000	 -71.4683	 -264.69749	 0.2647	  0	 0
0.280000	 -73.7733	 -263.47610	 0.2635	  0	 0
0.290000	 -76.0189	 -262.13403	 0.2621	  0	 0
0.300000	 -78.5182	 -261.72722	 0.2617	  0	 0
0.310000	 -81.1757	 -261.85719	 0.2619	  0	 0
0.320000	 -83.6064	 -261.27001	 0.2613	  0	 0
0.330000	 -86.2541	 -261.37591	 0.2614	  0	 0
0.340000	 -88.6461	 -260.72382	 0.2607	  0	 0
0.350000	 -91.0213	 -260.06081	 0.2601	  0	 0
0.360000	 -93.4374	 -259.54822	 0.2595	  0	 0
0.370000	 -95.7634	 -258.82006	 0.2588	  0	 0
0.380000	 -98.0631	 -258.06068	 0.2581	  0	 0
0.390000	 -100.7811	 -258.41320	 0.2584	  0	 0
0.400000	 -103.2416	 -258.10389	 0.2581	  0	 0
0.410000	 -105.8928	 -258.27511	 0.2583	  1	 1
0.420000	 -108.4083	 -258.11494	 0.2581	  2	 2
0.430000	 -110.9001	 -257.90733	 0.2579	  3	 3
0.440000	 -113.4109	 -257.75208	 0.2578	  4	 4
0.450000	 -115.9019	 -257.55988	 0.2576	  5	 5
0.460000	 -118.3167	 -257.21018	 0.2572	  6	 6
0.470000	 -120.7104	 -256.83070	 0.2568	  7	 7
0.480000	 -123.1089	 -256.47686	 0.2565	  8	 8
0.490000	 -125.3003	 -255.71481	 0.2557	  9	 9
0.500000	 -127.6821	 -255.36419	 0.2554	  10	 10
0.510000	 -129.9786	 -254.85997	 0.2549	  11	 11
0.520000	 -132.4853	 -254.77945	 0.2548	  12	 12
0.530000	 -135.1251	 -254.95301	 0.2550	  13	 13
0.540000	 -137.6998	 -254.99972	 0.2550	  14	 14
0.550000	 -140.2759	 -255.04705	 0.2550	  15	 15
0.560000	 -142.8933	 -255.16654	 0.2552	  16	 16
0.570000	 -145.5060	 -255.27377	 0.2553	  17	 17
0.580000	 -148.0420	 -255.24485	 0.2552	  18	 18
0.590000	 -150.4791	 -255.04936	 0.2550	  19	 19
0.600000	 -152.8737	 -254.78943	 0.2548	  20	 20


Average of all Threads:

meanx = -152.87366	 meanspeed = -254.78943	 mu = 0.25479

